,Unnamed: 0,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,0,1990646416,Bubalus bubalis arnee,6.599827,80.89576600000002,POINT (80.89576600000001 6.599827),1,2.118702,139.0,20.0,1508.2,33.74,0.21,2.05,624.3,111654.0,111654.0,287.0,229.0,12.0,111.31,126.57,1029.84,129.6,114.62,682.5,154.0,61.0,0.024943521,258.0,265.0,248.0,1904.0,331.0,66.0,55.0,797.0,201.0,488.0,626.0,81.0,79.0,667.0,309.0,207.0,102.0,252.0,262.0
1,1,1990579936,Bubalus bubalis arnee,6.55523,81.491434,POINT (81.491434 6.55523),1,3.0981517,139.0,20.0,1449.61,60.25,-0.13,2.6,438.05,115542.0,115542.0,284.0,244.0,12.0,106.12,130.08,1173.04,127.23,103.0,708.0,154.0,61.0,0.0043722014,267.0,276.0,254.0,1262.0,245.0,9.0,72.0,635.0,47.0,101.0,498.0,72.0,75.0,905.0,317.0,221.0,96.0,255.0,275.0
2,2,1990573517,Bubalus bubalis arnee,6.568667,80.93100799999998,POINT (80.93100799999999 6.568667),1,3.7021778,139.0,20.0,1486.62,51.79,-0.01,2.05,505.23,114390.0,114390.0,292.0,238.0,12.0,111.08,124.52,923.04,126.87,114.11,702.5,154.0,61.0,0.0041323737,265.0,271.0,255.0,1468.0,291.0,24.0,68.0,677.0,94.0,348.0,534.0,76.0,78.0,660.0,312.0,215.0,97.0,259.0,268.0
3,3,1990573511,Bubalus bubalis arnee,6.426348,80.910291,POINT (80.910291 6.426348),1,3.7521732,133.0,19.0,1466.97,52.47,0.03,1.85,531.32,115146.0,115146.0,295.0,241.0,12.0,111.89,120.38,879.98,123.93,114.17,707.5,135.0,65.0,0.002649141,266.0,273.0,257.0,1513.0,286.0,39.0,62.0,681.0,121.0,376.0,523.0,74.0,77.0,605.0,313.0,218.0,95.0,261.0,269.0
4,4,1990495778,Bubalus bubalis arnee,26.412645,93.343271,POINT (93.343271 26.412645),1,5.7066617,128.0,20.0,1380.94,52.4,0.3,11.9,299.3,95580.0,95580.0,217.0,232.0,12.0,84.07,84.07,2575.06,135.11,135.11,519.0,221.0,50.0,0.04427461,221.0,266.0,159.0,1961.0,379.0,10.0,81.0,1046.0,51.0,1046.0,51.0,103.0,45.0,4215.0,305.0,81.0,224.0,266.0,159.0
5,5,1986606089,Bubalus bubalis arnee,26.651529,93.280386,POINT (93.28038599999999 26.651529),1,5.853485,128.0,21.0,1434.35,64.67,0.35,12.0,339.48,104886.0,104886.0,236.0,254.0,12.0,87.9,87.9,2614.74,140.75,140.75,583.0,191.0,49.0,0.014324236,243.0,287.0,180.0,2221.0,415.0,11.0,81.0,1150.0,55.0,1150.0,55.0,100.0,45.0,4203.0,326.0,104.0,222.0,287.0,180.0
6,6,1986548401,Bubalus bubalis arnee,26.686442,90.945786,POINT (90.945786 26.686442),1,2.229469,146.0,12.0,1392.62,66.15,0.57,11.7,517.89,105030.0,105030.0,233.0,257.0,12.0,86.47,86.47,2551.54,124.21,138.2,585.0,79.0,52.0,0.0016400946,243.0,285.0,182.0,3204.0,762.0,9.0,96.0,1959.0,43.0,1376.0,43.0,95.0,45.0,4037.0,319.0,109.0,210.0,277.0,182.0
7,7,1986546280,Bubalus bubalis arnee,27.465582,95.369482,POINT (95.36948199999999 27.465582),1,5.0556393,128.0,21.0,1327.75,53.7,0.5,11.65,422.38,99936.0,99936.0,225.0,245.0,12.0,81.05,80.94,2287.01,122.25,134.6,553.0,191.0,49.0,0.0006449232,231.0,274.0,171.0,2641.0,518.0,22.0,73.0,1289.0,93.0,1183.0,124.0,93.0,43.0,4095.0,310.0,97.0,213.0,267.0,181.0
8,8,1986545425,Bubalus bubalis arnee,26.693755,90.972478,POINT (90.97247800000001 26.693755),1,2.229469,146.0,12.0,1392.62,66.15,0.57,11.7,517.89,105030.0,105030.0,233.0,257.0,12.0,86.47,86.47,2551.54,124.21,138.2,585.0,79.0,52.0,0.0016400946,243.0,285.0,182.0,3204.0,762.0,9.0,96.0,1959.0,43.0,1376.0,43.0,95.0,45.0,4037.0,319.0,109.0,210.0,277.0,182.0
9,9,1986545274,Bubalus bubalis arnee,26.767127,90.978388,POINT (90.978388 26.767127),1,3.274906,115.0,18.0,1356.16,64.89,0.6,11.6,548.15,100332.0,100332.0,222.0,245.0,12.0,83.19,83.19,2510.0,121.94,135.46,553.0,313.0,44.0,0.044480726,232.0,274.0,171.0,3363.0,805.0,11.0,96.0,2042.0,43.0,1497.0,43.0,95.0,45.0,4075.0,308.0,99.0,209.0,267.0,171.0
10,10,1986544802,Bubalus bubalis arnee,26.709809000000003,90.955609,POINT (90.955609 26.709809),1,2.229469,146.0,12.0,1392.62,66.15,0.57,11.7,517.89,105030.0,105030.0,233.0,257.0,12.0,86.47,86.47,2551.54,124.21,138.2,585.0,79.0,52.0,0.0016400946,243.0,285.0,182.0,3204.0,762.0,9.0,96.0,1959.0,43.0,1376.0,43.0,95.0,45.0,4037.0,319.0,109.0,210.0,277.0,182.0
11,11,1946271022,Bubalus bubalis arnee,26.748742,87.004615,POINT (87.004615 26.748742),1,3.6095002,126.0,18.0,1512.61,69.2,0.23,12.3,273.93,106164.0,106164.0,232.0,250.0,12.0,89.84,87.83,3128.73,151.95,129.56,578.0,256.0,53.0,0.00066876685,246.0,287.0,176.0,1966.0,535.0,3.0,115.0,1333.0,24.0,984.0,24.0,110.0,45.0,4534.0,343.0,100.0,243.0,283.0,187.0
12,12,1920845985,Bubalus bubalis arnee,6.229704,80.715651,POINT (80.71565099999999 6.229704),1,2.7522645,134.0,20.0,1378.8,14.68,0.29,1.65,735.83,114372.0,114372.0,293.0,244.0,12.0,108.98,108.69,891.99,124.42,109.72,704.5,148.0,61.0,0.008856128,265.0,271.0,257.0,1940.0,296.0,91.0,39.0,749.0,325.0,525.0,597.0,66.0,75.0,541.0,308.0,220.0,88.0,260.0,266.0
13,13,1899758233,Bubalus bubalis arnee,26.72852,90.835069,POINT (90.83506899999999 26.72852),1,2.5976274,146.0,12.0,1380.67,66.96,0.58,11.6,534.82,104346.0,104346.0,231.0,255.0,12.0,85.85,85.85,2519.13,122.99,136.77,580.0,79.0,52.0,0.006119503,241.0,283.0,180.0,3275.0,782.0,9.0,97.0,2012.0,41.0,1417.0,41.0,94.0,45.0,4051.0,316.0,108.0,208.0,276.0,180.0
14,14,1898788358,Bubalus bubalis arnee,6.561197,80.868659,POINT (80.86865899999999 6.561197),1,3.9083612,139.0,20.0,1492.54,47.76,0.09,1.9,556.68,114822.0,114822.0,295.0,239.0,12.0,112.73,123.15,929.7,126.48,115.41,706.0,154.0,61.0,0.0020720602,266.0,272.0,256.0,1635.0,300.0,45.0,60.0,717.0,141.0,408.0,551.0,77.0,78.0,621.0,314.0,216.0,98.0,260.0,269.0
15,15,1898788357,Bubalus bubalis arnee,6.571215,80.913767,POINT (80.91376700000001 6.571215),1,3.9083612,139.0,20.0,1492.54,47.76,0.09,1.9,556.68,114822.0,114822.0,295.0,239.0,12.0,112.73,123.15,929.7,126.48,115.41,706.0,154.0,61.0,0.0020720602,266.0,272.0,256.0,1635.0,300.0,45.0,60.0,717.0,141.0,408.0,551.0,77.0,78.0,621.0,314.0,216.0,98.0,260.0,269.0
16,16,1883794191,Bubalus bubalis arnee,6.427213,81.572113,POINT (81.572113 6.427213),1,2.4934096,139.0,20.0,1429.83,49.52,-0.17,2.55,424.95,116766.0,116766.0,286.0,248.0,12.0,104.99,127.71,1116.97,125.01,102.17,716.5,154.0,61.0,0.004492423,270.0,280.0,256.0,1187.0,228.0,9.0,74.0,620.0,42.0,95.0,502.0,69.0,74.0,918.0,318.0,225.0,93.0,258.0,278.0
17,17,1883497074,Bubalus bubalis arnee,6.360925,81.433228,POINT (81.433228 6.360925),1,-3.4e+38,139.0,20.0,1420.94,55.62,-0.2,2.4,415.77,116802.0,116802.0,288.0,249.0,12.0,106.44,125.13,968.69,122.36,103.86,717.0,154.0,61.0,-3.4e+38,270.0,279.0,257.0,1136.0,226.0,13.0,71.0,571.0,49.0,104.0,437.0,68.0,74.0,862.0,316.0,225.0,91.0,258.0,278.0
18,18,1881081299,Bubalus bubalis arnee,8.304509,80.149467,POINT (80.149467 8.304508999999999),1,3.4872565,142.0,20.0,1555.17,64.87,-0.26,3.95,301.16,118692.0,118692.0,292.0,253.0,12.0,118.09,128.83,1643.43,139.08,111.72,724.5,128.0,60.0,0.0037775973,275.0,287.0,254.0,1158.0,239.0,15.0,78.0,625.0,54.0,259.0,285.0,81.0,63.0,1428.0,336.0,208.0,128.0,262.0,286.0
19,19,1881067011,Bubalus bubalis arnee,6.45396,81.204636,POINT (81.20463599999999 6.453959999999999),1,2.3563492,133.0,19.0,1451.67,59.83,-0.17,2.3,437.97,115596.0,115596.0,289.0,244.0,12.0,111.0,125.17,929.17,124.2,111.68,709.0,135.0,65.0,0.0022250628,267.0,275.0,256.0,1208.0,253.0,16.0,70.0,584.0,59.0,253.0,356.0,72.0,78.0,758.0,312.0,220.0,92.0,261.0,273.0
20,20,1802740998,Bubalus bubalis arnee,26.751261,91.085782,POINT (91.08578199999999 26.751261),1,3.3663144,115.0,18.0,1387.13,63.82,0.57,11.8,518.52,103194.0,103194.0,228.0,252.0,12.0,85.16,85.16,2562.33,125.16,138.21,571.0,313.0,44.0,0.03466336,239.0,282.0,177.0,3234.0,771.0,11.0,95.0,1951.0,46.0,1409.0,46.0,96.0,45.0,4120.0,316.0,104.0,212.0,274.0,177.0
21,21,1676775477,Bubalus bubalis arnee,26.608788,93.294525,POINT (93.29452499999999 26.608788),1,5.853485,128.0,21.0,1434.35,64.67,0.35,12.0,339.48,104886.0,104886.0,236.0,254.0,12.0,87.9,87.9,2614.74,140.75,140.75,583.0,191.0,49.0,0.014324236,243.0,287.0,180.0,2221.0,415.0,11.0,81.0,1150.0,55.0,1150.0,55.0,100.0,45.0,4203.0,326.0,104.0,222.0,287.0,180.0
