,Unnamed: 0,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,0,1425109448,Ourebia ourebi,11.37462,1.62521,POINT (1.62521 11.37462),1,0.12916578,139.0,20.0,2001.58,81.02,-0.55,5.85,142.77,123012.0,123012.0,305.0,255.0,12.0,141.95,168.01,1971.3,189.47,141.95,741.5,110.0,71.0,0.0032009913,285.0,314.0,266.0,901.0,233.0,0.0,108.0,602.0,3.0,126.0,602.0,134.0,64.0,1908.0,392.0,183.0,209.0,266.0,276.0
1,1,1677328435,Ourebia ourebi,11.051594,1.522915,POINT (1.522915 11.051594),1,5.0955396,148.0,13.0,1979.14,78.8,-0.52,5.55,157.25,121302.0,121302.0,300.0,248.0,12.0,139.21,168.64,1990.15,185.96,139.21,732.5,108.0,55.0,0.017996207,281.0,307.0,261.0,959.0,235.0,0.0,106.0,628.0,3.0,142.0,628.0,133.0,65.0,1788.0,388.0,186.0,202.0,261.0,277.0
2,2,1425141391,Ourebia ourebi,11.429,3.0588,POINT (3.0588 11.429),1,5.208327,148.0,12.0,1953.26,80.06,-0.54,7.4,131.88,120474.0,120474.0,333.0,260.0,12.0,156.99,160.81,1954.8,186.83,139.56,761.0,99.0,52.0,0.0019385156,279.0,315.0,255.0,893.0,246.0,0.0,111.0,587.0,0.0,120.0,2.0,131.0,58.0,2398.0,390.0,165.0,225.0,262.0,262.0
3,3,1305312638,Ourebia ourebi,11.18131,1.57136,POINT (1.57136 11.18131),1,3.9925842,148.0,13.0,1993.22,80.13,-0.54,5.65,148.69,122346.0,122346.0,303.0,252.0,12.0,140.93,168.8,1975.2,187.83,140.93,737.5,108.0,55.0,0.003909726,283.0,311.0,264.0,925.0,234.0,0.0,107.0,613.0,3.0,133.0,613.0,133.0,64.0,1832.0,391.0,185.0,206.0,264.0,277.0
4,4,1899805500,Ourebia ourebi,12.488395,2.737153,POINT (2.737153 12.488395),1,5.438007,144.0,12.0,2024.71,76.15,-0.68,8.1,91.99,125028.0,125028.0,334.0,263.0,12.0,156.08,157.67,2058.8,197.28,148.94,784.0,74.0,54.0,0.0015127374,289.0,325.0,262.0,647.0,198.0,0.0,124.0,468.0,0.0,55.0,1.0,135.0,57.0,2515.0,403.0,170.0,233.0,276.0,262.0
5,5,1563442683,Ourebia ourebi,12.143583,2.312389,POINT (2.312389 12.143583),1,0.5657095,136.0,17.0,2008.76,79.14,-0.63,7.5,107.68,122904.0,122904.0,336.0,258.0,12.0,157.71,159.93,2010.8,194.36,145.85,773.0,108.0,61.0,0.0015426177,284.0,319.0,260.0,740.0,214.0,0.0,119.0,524.0,0.0,78.0,1.0,135.0,59.0,2374.0,396.0,168.0,228.0,269.0,262.0
6,6,1305312154,Ourebia ourebi,10.85136,1.36513,POINT (1.36513 10.85136),1,5.2688627,148.0,13.0,1978.17,77.57,-0.51,5.5,163.67,121716.0,121716.0,300.0,238.0,12.0,139.15,169.94,1973.69,184.79,139.15,737.0,108.0,55.0,0.0048796977,282.0,306.0,261.0,979.0,229.0,0.0,103.0,629.0,4.0,60.0,629.0,132.0,66.0,1753.0,388.0,190.0,198.0,261.0,281.0
7,7,1305313126,Ourebia ourebi,11.117114,2.256954,POINT (2.256954 11.117114),1,2.1531897,146.0,20.0,1955.44,78.07,-0.49,5.95,155.3,118584.0,118584.0,294.0,248.0,12.0,137.94,160.66,1960.83,184.65,137.94,707.5,143.0,55.0,0.0025650014,274.0,305.0,256.0,1000.0,266.0,0.0,108.0,662.0,5.0,146.0,662.0,133.0,62.0,2004.0,384.0,170.0,214.0,256.0,259.0
8,8,1305312264,Ourebia ourebi,11.00971,1.17536,POINT (1.17536 11.00971),1,0.44965625,148.0,13.0,1992.33,79.82,-0.54,5.5,152.74,122904.0,122904.0,303.0,241.0,12.0,140.37,170.38,1979.15,186.69,140.37,744.0,108.0,55.0,0.0019581667,284.0,310.0,264.0,919.0,227.0,0.0,106.0,602.0,3.0,135.0,602.0,132.0,66.0,1804.0,391.0,192.0,199.0,264.0,282.0
9,9,1425109866,Ourebia ourebi,11.0722,1.2477,POINT (1.2477 11.0722),1,0.44965625,148.0,13.0,1992.33,79.82,-0.54,5.5,152.74,122904.0,122904.0,303.0,241.0,12.0,140.37,170.38,1979.15,186.69,140.37,744.0,108.0,55.0,0.0019581667,284.0,310.0,264.0,919.0,227.0,0.0,106.0,602.0,3.0,135.0,602.0,132.0,66.0,1804.0,391.0,192.0,199.0,264.0,282.0
10,10,1901037936,Ourebia ourebi,11.72348,1.09246,POINT (1.09246 11.72348),1,0.8350874,141.0,24.0,2005.66,83.07,-0.58,5.85,130.83,122868.0,122868.0,306.0,254.0,12.0,143.0,166.21,1971.81,191.37,143.0,738.5,116.0,58.0,0.0018192133,284.0,314.0,266.0,833.0,223.0,0.0,111.0,566.0,1.0,112.0,566.0,135.0,63.0,1962.0,391.0,180.0,211.0,266.0,272.0
11,11,1305312268,Ourebia ourebi,11.33821,1.6051,POINT (1.6051 11.33821),1,0.12916578,139.0,20.0,2001.58,81.02,-0.55,5.85,142.77,123012.0,123012.0,305.0,255.0,12.0,141.95,168.01,1971.3,189.47,141.95,741.5,110.0,71.0,0.0032009913,285.0,314.0,266.0,901.0,233.0,0.0,108.0,602.0,3.0,126.0,602.0,134.0,64.0,1908.0,392.0,183.0,209.0,266.0,276.0
12,12,1305311807,Ourebia ourebi,11.20295,1.18593,POINT (1.18593 11.20295),1,4.75035,139.0,20.0,2002.14,81.05,-0.56,5.6,144.84,123516.0,123516.0,305.0,253.0,12.0,141.37,169.93,1994.75,188.83,141.37,747.0,110.0,71.0,0.0014297522,286.0,313.0,266.0,889.0,226.0,0.0,107.0,590.0,1.0,127.0,590.0,133.0,65.0,1811.0,393.0,190.0,203.0,266.0,281.0
13,13,1305311395,Ourebia ourebi,11.25702,1.88777,POINT (1.88777 11.25702),1,5.1089377,132.0,21.0,1989.89,80.28,-0.53,5.85,146.38,121986.0,121986.0,302.0,253.0,12.0,140.96,167.13,1982.5,188.47,140.96,732.5,196.0,59.0,0.013345681,282.0,312.0,264.0,932.0,244.0,0.0,109.0,623.0,3.0,131.0,623.0,133.0,63.0,1938.0,391.0,180.0,211.0,264.0,273.0
14,14,1898924687,Ourebia ourebi,12.184847,2.193306,POINT (2.193306 12.184847),1,0.343916,136.0,17.0,2007.55,79.52,-0.64,7.55,105.96,122274.0,122274.0,334.0,256.0,12.0,157.01,159.24,2019.37,194.68,146.16,768.5,108.0,61.0,0.0030259502,283.0,317.0,258.0,731.0,211.0,0.0,120.0,519.0,0.0,77.0,1.0,136.0,59.0,2361.0,395.0,166.0,229.0,269.0,260.0
15,15,1425113482,Ourebia ourebi,11.33709,1.61488,POINT (1.61488 11.33709),1,0.12916578,139.0,20.0,2001.58,81.02,-0.55,5.85,142.77,123012.0,123012.0,305.0,255.0,12.0,141.95,168.01,1971.3,189.47,141.95,741.5,110.0,71.0,0.0032009913,285.0,314.0,266.0,901.0,233.0,0.0,108.0,602.0,3.0,126.0,602.0,134.0,64.0,1908.0,392.0,183.0,209.0,266.0,276.0
16,16,1425113513,Ourebia ourebi,11.34404,1.61198,POINT (1.61198 11.34404),1,0.12916578,139.0,20.0,2001.58,81.02,-0.55,5.85,142.77,123012.0,123012.0,305.0,255.0,12.0,141.95,168.01,1971.3,189.47,141.95,741.5,110.0,71.0,0.0032009913,285.0,314.0,266.0,901.0,233.0,0.0,108.0,602.0,3.0,126.0,602.0,134.0,64.0,1908.0,392.0,183.0,209.0,266.0,276.0
17,17,1305312394,Ourebia ourebi,11.36713,1.63078,POINT (1.63078 11.36713),1,0.12916578,139.0,20.0,2001.58,81.02,-0.55,5.85,142.77,123012.0,123012.0,305.0,255.0,12.0,141.95,168.01,1971.3,189.47,141.95,741.5,110.0,71.0,0.0032009913,285.0,314.0,266.0,901.0,233.0,0.0,108.0,602.0,3.0,126.0,602.0,134.0,64.0,1908.0,392.0,183.0,209.0,266.0,276.0
18,18,1425220388,Ourebia ourebi,11.803058,2.447163,POINT (2.447163 11.803058),1,0.34290054,132.0,21.0,1982.98,83.47,-0.58,7.15,123.42,121482.0,121482.0,336.0,257.0,12.0,157.62,160.63,1978.63,190.67,142.69,766.5,196.0,59.0,0.0031112756,281.0,316.0,259.0,825.0,234.0,0.0,116.0,568.0,1.0,99.0,2.0,133.0,59.0,2282.0,390.0,168.0,222.0,265.0,263.0
19,19,1425141861,Ourebia ourebi,11.6448,2.9396,POINT (2.9396 11.6448),1,5.989257,139.0,50.0,1972.49,81.83,-0.56,7.5,129.16,122490.0,122490.0,336.0,264.0,12.0,157.44,160.75,1939.07,189.15,142.13,774.0,120.0,54.0,0.0037984515,283.0,320.0,259.0,868.0,244.0,0.0,114.0,587.0,0.0,110.0,2.0,131.0,58.0,2416.0,393.0,170.0,223.0,266.0,265.0
20,20,1898924720,Ourebia ourebi,12.25649,2.138578,POINT (2.138578 12.25649),1,0.8370091,136.0,17.0,2017.22,80.37,-0.65,7.7,102.43,122814.0,122814.0,335.0,257.0,12.0,157.56,159.56,2026.11,195.65,147.13,771.0,108.0,61.0,0.0008912876,284.0,319.0,259.0,716.0,208.0,0.0,120.0,512.0,0.0,72.0,1.0,137.0,59.0,2411.0,397.0,165.0,232.0,270.0,260.0
