,gbif_id,taxon_name,decimal_latitude,decimal_longitude,occurrence,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,1677325102,Ceratotherium simum,-25.375829,27.012057000000002,1,0.44037604,141.0,15.0,1646.3,62.34,-0.62,12.25,77.09,83574.0,83574.0,208.0,177.0,12.0,86.83,86.83,4227.83,180.34,180.34,434.0,106.0,55.0,0.0012596902,193.0,239.0,131.0,620.0,118.0,3.0,79.0,321.0,15.0,321.0,15.0,154.0,55.0,4401.0,310.0,33.0,277.0,239.0,131.0
1,1838375566,Ceratotherium simum,-24.477972,31.612899,1,1.7424345,121.0,13.0,1643.22,63.73,-0.64,10.15,84.64,94248.0,94248.0,240.0,203.0,12.0,93.14,93.14,3626.31,176.98,176.98,540.0,52.0,65.0,0.005559698,218.0,258.0,169.0,596.0,109.0,8.0,77.0,313.0,28.0,313.0,28.0,135.0,56.0,3456.0,322.0,82.0,240.0,258.0,169.0
2,1838350144,Ceratotherium simum,-24.414467000000002,27.569678000000003,1,5.9758673,137.0,15.0,1645.07,63.41,-0.63,11.7,75.74,84906.0,84906.0,218.0,178.0,12.0,87.17,91.77,3743.95,173.54,173.54,446.0,113.0,54.0,0.041648228,196.0,238.0,135.0,602.0,114.0,4.0,84.0,331.0,12.0,331.0,20.0,152.0,55.0,4211.0,306.0,32.0,274.0,238.0,136.0
3,1890071377,Ceratotherium simum,-27.938403000000005,32.27016,1,3.4392357,112.0,29.0,1412.76,38.49,-0.38,8.2,151.01,92736.0,92736.0,233.0,202.0,12.0,78.09,78.09,3426.19,148.45,148.45,545.0,178.0,61.0,0.00093650323,214.0,248.0,175.0,869.0,121.0,30.0,43.0,327.0,102.0,327.0,102.0,107.0,54.0,2840.0,302.0,106.0,196.0,248.0,175.0
4,891061084,Ceratotherium simum,-25.160368,31.966966999999997,1,3.8783793,140.0,17.0,1658.48,61.83,-0.62,9.5,92.11,97056.0,97056.0,251.0,207.0,12.0,94.79,94.79,3649.72,177.17,177.17,563.0,82.0,61.0,0.004652277,224.0,262.0,176.0,633.0,113.0,11.0,69.0,311.0,36.0,311.0,36.0,135.0,57.0,3373.0,322.0,88.0,234.0,262.0,176.0
5,1836595173,Ceratotherium simum,-25.343252,31.892547999999998,1,1.6422049,116.0,44.0,1674.46,62.32,-0.62,9.2,91.38,97884.0,97884.0,255.0,207.0,12.0,96.13,96.13,3640.07,177.8,177.8,571.0,171.0,66.0,0.0053236587,227.0,263.0,179.0,631.0,118.0,9.0,70.0,313.0,32.0,313.0,32.0,137.0,58.0,3293.0,324.0,89.0,235.0,263.0,179.0
6,891027713,Ceratotherium simum,-24.900651,31.415884000000002,1,2.682745,121.0,13.0,1583.2,57.62,-0.58,9.3,101.33,92646.0,92646.0,239.0,199.0,12.0,90.52,90.52,3449.21,169.28,169.28,538.0,52.0,65.0,0.008049305,214.0,251.0,168.0,671.0,119.0,9.0,74.0,341.0,31.0,341.0,31.0,129.0,57.0,3239.0,311.0,85.0,226.0,251.0,168.0
7,921004918,Ceratotherium simum,-24.517139,31.245803999999996,1,0.4837647,139.0,10.0,1577.08,58.4,-0.58,8.65,103.65,92376.0,92376.0,238.0,196.0,12.0,90.44,90.44,3367.86,167.47,167.47,538.5,64.0,60.0,0.005669806,214.0,248.0,170.0,656.0,127.0,7.0,80.0,355.0,23.0,355.0,23.0,128.0,59.0,3052.0,306.0,90.0,216.0,248.0,170.0
8,1677315426,Ceratotherium simum,-25.200851999999998,28.330565999999997,1,4.9998813,142.0,21.0,1668.28,65.53,-0.66,11.15,72.14,83304.0,83304.0,221.0,171.0,12.0,86.2,91.55,3956.28,177.94,182.05,443.0,57.0,54.0,0.0023920978,193.0,235.0,135.0,575.0,101.0,5.0,79.0,294.0,17.0,285.0,24.0,160.0,58.0,4072.0,304.0,29.0,275.0,232.0,135.0
9,1836628319,Ceratotherium simum,-27.609310999999998,32.209469,1,1.5869118,145.0,15.0,1521.1,55.36,-0.55,8.7,107.07,94644.0,94644.0,245.0,203.0,12.0,85.09,85.09,3577.81,169.15,169.15,557.0,80.0,54.0,0.010101318,219.0,254.0,176.0,679.0,104.0,16.0,52.0,275.0,63.0,275.0,63.0,121.0,56.0,3015.0,312.0,96.0,216.0,254.0,176.0
