,gbif_id,taxon_name,decimal_latitude,decimal_longitude,occurrence,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,1989725377,Bos taurus primigenius,53.684914,22.201995999999998,1,4.702926,130.0,19.0,683.93,37.59,-0.1,23.75,69.21,25366.5,19320.0,-33.0,126.0,5.0,6.92,14.33,4923.71,120.72,120.72,2.25,179.0,53.0,0.0028671375,66.0,169.0,-48.0,613.0,79.0,27.0,32.0,224.0,93.0,224.0,106.0,80.0,25.0,8450.0,229.0,-87.0,316.0,169.0,-38.0
1,1099020203,Bos taurus primigenius,53.583332999999996,15.3,1,5.128538,133.0,16.0,673.1,41.03,-0.13,21.4,73.74,27756.0,20212.5,-9.0,136.0,5.0,7.99,16.4,4646.18,115.55,115.55,36.0,126.0,55.0,0.0011409721,80.0,172.0,-22.0,588.0,72.0,29.0,24.0,195.0,103.0,195.0,116.0,73.0,25.0,7513.0,227.0,-56.0,283.0,172.0,-10.0
2,1099020037,Bos taurus primigenius,50.616667,17.05,1,5.6583133,135.0,19.0,754.37,37.07,-0.23,19.45,72.95,26932.5,19509.0,7.0,115.0,5.0,11.57,21.13,4852.61,125.5,125.5,41.25,121.0,59.0,0.011540532,80.0,166.0,-12.0,578.0,84.0,25.0,44.0,242.0,78.0,242.0,82.0,89.0,31.0,6907.0,228.0,-53.0,281.0,166.0,0.0
3,1099019493,Bos taurus primigenius,51.116667,17.033333,1,6.250912,135.0,29.0,767.37,40.21,-0.28,19.8,68.12,28107.0,20265.0,11.0,121.0,5.0,11.63,21.41,4958.06,127.84,127.84,52.0,151.0,60.0,0.001330115,84.0,172.0,-10.0,550.0,82.0,25.0,41.0,222.0,78.0,222.0,84.0,91.0,31.0,7033.0,234.0,-52.0,286.0,172.0,2.0
4,1099019488,Bos taurus primigenius,53.283333,16.983333,1,3.1233246,95.0,6.0,686.74,40.27,-0.14,22.65,69.93,26730.0,19750.5,-20.0,132.0,5.0,7.8,36.54,4794.98,118.87,118.87,23.75,1067.0,38.0,0.0024693357,74.0,171.0,-32.0,592.0,79.0,28.0,29.0,211.0,97.0,211.0,114.0,77.0,25.0,7839.0,231.0,-70.0,301.0,171.0,23.0
5,1099019475,Bos taurus primigenius,51.116667,15.583332999999998,1,0.46624076,136.0,15.0,714.28,33.29,-0.13,21.3,75.7,27027.0,19687.5,-10.0,125.0,5.0,9.79,18.87,4703.71,120.19,120.19,23.5,158.0,56.0,0.022623992,77.0,168.0,-24.0,620.0,79.0,31.0,32.0,229.0,100.0,229.0,109.0,80.0,27.0,7398.0,228.0,-63.0,291.0,168.0,-10.0
6,1099017880,Bos taurus primigenius,53.333332999999996,16.033333,1,3.3540893,102.0,14.0,681.73,39.09,-0.12,21.95,73.6,27432.0,20086.5,-13.0,135.0,5.0,8.02,36.52,4716.36,117.28,117.28,32.25,707.0,38.0,0.003635938,78.0,172.0,-26.0,603.0,77.0,29.0,27.0,209.0,101.0,209.0,117.0,75.0,25.0,7653.0,229.0,-62.0,291.0,172.0,27.0
7,1099017846,Bos taurus primigenius,52.8,14.833332999999998,1,3.3441978,95.0,6.0,722.41,45.53,-0.24,21.55,66.6,29578.5,21336.0,-1.0,140.0,5.0,9.05,18.37,4915.73,123.2,123.2,60.25,1067.0,38.0,0.00088632357,88.0,181.0,-14.0,546.0,70.0,29.0,26.0,189.0,95.0,189.0,108.0,78.0,26.0,7546.0,240.0,-50.0,290.0,181.0,-2.0
8,1099015570,Bos taurus primigenius,52.933333,14.866667000000001,1,5.6557603,102.0,14.0,714.33,44.48,-0.23,21.3,68.07,29187.0,21094.5,-1.0,138.0,5.0,8.87,17.99,4881.81,122.28,122.28,54.5,707.0,60.0,0.0008378527,86.0,179.0,-15.0,552.0,70.0,29.0,25.0,189.0,97.0,189.0,109.0,78.0,27.0,7488.0,237.0,-50.0,287.0,179.0,-2.0
9,1099015462,Bos taurus primigenius,52.966667,14.416667000000002,1,5.1965003,128.0,12.0,715.49,45.3,-0.24,20.5,69.09,32295.0,20874.0,4.0,135.0,5.0,9.16,18.37,4870.86,122.25,122.25,59.5,328.0,56.0,0.0045468616,87.0,177.0,-9.0,545.0,67.0,30.0,24.0,186.0,99.0,186.0,110.0,78.0,27.0,7232.0,235.0,-44.0,279.0,177.0,2.0
