,gbif_id,taxon_name,decimal_latitude,decimal_longitude,occurrence,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,1527982130,Muntiacus reevesi,52.313829999999996,1.7398200000000001,1,-3.4e+38,132.0,17.0,610.81,41.57,-0.04,12.7,108.27,42714.0,33285.0,63.0,126.0,6.0,12.47,34.5,3626.69,84.91,18.9,173.0,115.0,56.0,-3.4e+38,99.0,157.0,42.0,587.0,63.0,36.0,17.0,176.0,115.0,162.0,140.0,63.0,32.0,4576.0,202.0,11.0,191.0,80.0,59.0
1,1561801217,Muntiacus reevesi,52.78609,-1.66041,1,5.0846133,119.0,30.0,667.22,37.11,0.04,13.15,120.48,41508.0,28066.5,61.0,120.0,6.0,12.56,39.67,4093.2,108.59,11.22,163.0,281.0,60.0,0.008280395,96.0,157.0,37.0,698.0,68.0,49.0,10.0,194.0,153.0,177.0,180.0,74.0,36.0,4719.0,210.0,6.0,204.0,46.0,59.0
2,1558971317,Muntiacus reevesi,52.00482,-3.75688,1,3.4084375,80.0,27.0,586.84,15.2,0.56,12.15,262.18,39654.0,26703.0,57.0,121.0,5.0,12.19,93.56,3468.73,92.92,11.02,157.0,1232.0,46.0,0.025926866,91.0,149.0,37.0,1336.0,164.0,77.0,25.0,456.0,238.0,263.0,410.0,60.0,33.0,4427.0,189.0,9.0,180.0,46.0,136.0
3,1545511909,Muntiacus reevesi,51.711490000000005,0.57287,1,2.1287687,141.0,18.0,679.9,49.33,-0.17,13.7,94.7,42606.0,28849.5,61.0,125.0,6.0,13.44,39.89,4071.07,109.85,38.94,163.0,122.0,59.0,0.00076863356,98.0,161.0,38.0,565.0,55.0,34.0,13.0,161.0,116.0,145.0,136.0,74.0,35.0,4854.0,214.0,4.0,210.0,105.0,62.0
4,1536717343,Muntiacus reevesi,51.95694,1.01122,1,3.0569978,133.0,14.0,654.39,48.24,-0.16,13.7,93.91,42768.0,28917.0,60.0,127.0,6.0,13.08,37.87,3920.72,106.03,37.7,163.0,360.0,54.0,0.00051734055,99.0,161.0,39.0,552.0,56.0,34.0,14.0,162.0,111.0,145.0,128.0,69.0,33.0,4845.0,211.0,4.0,207.0,108.0,61.0
5,1531391537,Muntiacus reevesi,52.779740000000004,1.18639,1,1.5881803,136.0,17.0,631.92,39.66,0.01,13.85,110.39,44496.0,29983.5,61.0,134.0,6.0,12.23,35.63,3856.24,103.41,18.24,172.0,204.0,62.0,0.004682299,103.0,167.0,41.0,640.0,66.0,42.0,13.0,184.0,133.0,165.0,159.0,65.0,31.0,4954.0,212.0,8.0,204.0,75.0,66.0
6,1529553727,Muntiacus reevesi,53.088269999999994,-1.03093,1,3.7396367,119.0,30.0,661.46,39.83,-0.01,13.75,110.2,41238.0,28080.0,57.0,123.0,6.0,11.98,39.08,4110.82,108.43,10.71,155.0,281.0,60.0,0.0011161829,95.0,159.0,35.0,654.0,60.0,46.0,7.0,176.0,148.0,168.0,162.0,73.0,34.0,4864.0,212.0,3.0,209.0,43.0,59.0
7,1558899920,Muntiacus reevesi,51.9075,-0.3013,1,1.5633045,112.0,23.0,693.53,43.73,-0.06,14.15,105.72,42084.0,28755.0,60.0,125.0,6.0,13.18,40.18,4223.92,113.18,20.05,158.0,580.0,62.0,0.0036214737,97.0,163.0,34.0,655.0,64.0,42.0,10.0,183.0,145.0,159.0,166.0,77.0,35.0,5027.0,219.0,1.0,218.0,69.0,59.0
8,1886969416,Muntiacus reevesi,52.22355,-2.5211099999999997,1,1.8293927,132.0,20.0,637.04,37.44,0.14,12.65,134.52,38826.0,26379.0,56.0,114.0,5.0,12.58,38.58,3842.74,102.44,11.3,149.0,204.0,59.0,0.0050925286,90.0,149.0,33.0,743.0,75.0,51.0,13.0,217.0,159.0,175.0,198.0,70.0,35.0,4576.0,198.0,3.0,195.0,42.0,54.0
9,1532324150,Muntiacus reevesi,52.4207,1.16042,1,2.6440449,126.0,26.0,633.37,41.99,-0.03,13.7,105.8,41904.0,28485.0,56.0,125.0,6.0,12.37,36.05,3827.15,102.96,18.66,154.0,232.0,55.0,0.001852464,97.0,159.0,36.0,615.0,62.0,40.0,13.0,176.0,129.0,159.0,152.0,67.0,32.0,4851.0,206.0,1.0,205.0,72.0,60.0
10,1534721941,Muntiacus reevesi,52.17749,0.8213,1,0.28838485,133.0,14.0,650.25,45.2,-0.11,13.9,96.38,40320.0,27661.5,53.0,120.0,6.0,12.65,37.58,3923.58,105.64,19.14,141.0,360.0,54.0,0.0020092786,93.0,155.0,31.0,576.0,56.0,33.0,12.0,160.0,121.0,153.0,134.0,72.0,34.0,4854.0,206.0,-5.0,211.0,67.0,57.0
11,1555750259,Muntiacus reevesi,51.57105,-0.7821600000000001,1,2.8068864,129.0,19.0,703.94,42.91,-0.03,14.7,106.82,42588.0,29308.5,57.0,127.0,6.0,13.6,41.18,4271.61,114.09,12.48,153.0,238.0,60.0,0.009105615,98.0,164.0,32.0,680.0,68.0,41.0,13.0,196.0,144.0,163.0,172.0,77.0,34.0,5153.0,222.0,-2.0,224.0,41.0,61.0
12,1558869066,Muntiacus reevesi,52.72538,-0.81615,1,1.4325055,112.0,36.0,663.2,39.97,-0.03,14.3,104.8,40032.0,27540.0,51.0,121.0,5.0,12.0,38.65,4125.94,109.12,109.12,139.0,376.0,54.0,0.010234042,92.0,158.0,30.0,642.0,61.0,42.0,9.0,170.0,142.0,170.0,155.0,74.0,34.0,4991.0,212.0,-4.0,216.0,158.0,56.0
13,1529486254,Muntiacus reevesi,52.410379999999996,-1.14141,1,4.6964602,126.0,26.0,669.08,41.1,-0.05,13.85,105.6,40356.0,27621.0,55.0,119.0,6.0,12.62,39.34,4102.23,109.23,11.39,146.0,232.0,55.0,0.008516636,93.0,156.0,32.0,638.0,61.0,41.0,10.0,172.0,136.0,168.0,156.0,75.0,35.0,4852.0,211.0,-2.0,213.0,41.0,57.0
14,1558867099,Muntiacus reevesi,51.9012,-1.7636,1,3.2260315,114.0,32.0,660.98,38.3,0.03,13.2,115.82,38880.0,26568.0,55.0,111.0,6.0,13.12,39.26,3975.56,106.64,11.94,140.0,418.0,58.0,0.0041386466,90.0,150.0,32.0,682.0,69.0,42.0,14.0,199.0,140.0,170.0,173.0,75.0,36.0,4660.0,203.0,-5.0,208.0,41.0,54.0
15,1558869061,Muntiacus reevesi,51.87826,0.38332,1,1.8293333,125.0,37.0,676.29,48.06,-0.15,13.9,94.81,41562.0,28363.5,57.0,122.0,6.0,13.14,39.39,4069.76,109.42,19.89,152.0,201.0,52.0,0.003926386,96.0,159.0,34.0,573.0,55.0,35.0,12.0,162.0,117.0,150.0,139.0,74.0,34.0,4905.0,212.0,-1.0,213.0,69.0,59.0
16,1558866065,Muntiacus reevesi,52.02207,0.24957,1,5.300961,111.0,36.0,677.1,46.78,-0.14,13.9,95.7,41364.0,28296.0,57.0,121.0,6.0,12.98,39.35,4101.05,110.06,19.75,150.0,344.0,55.0,0.008063296,95.0,159.0,33.0,581.0,54.0,36.0,11.0,160.0,122.0,153.0,139.0,75.0,35.0,4917.0,212.0,-2.0,214.0,68.0,59.0
17,1531123238,Muntiacus reevesi,52.59196,1.4681,1,2.1767633,136.0,17.0,620.07,39.74,-0.0,13.2,110.62,43830.0,30753.0,63.0,130.0,6.0,12.4,35.07,3729.94,100.83,18.48,174.0,204.0,62.0,0.00080980174,101.0,162.0,42.0,619.0,65.0,40.0,14.0,180.0,127.0,160.0,150.0,63.0,31.0,4758.0,207.0,10.0,197.0,78.0,63.0
18,1531283277,Muntiacus reevesi,52.86541,1.34127,1,2.159185,133.0,14.0,627.26,38.6,0.03,13.95,111.7,45576.0,30631.5,63.0,139.0,6.0,12.21,35.39,3825.43,102.82,18.06,179.0,360.0,54.0,0.00219973,105.0,170.0,43.0,645.0,68.0,41.0,14.0,187.0,133.0,166.0,158.0,63.0,31.0,4999.0,214.0,11.0,203.0,77.0,68.0
19,1558891263,Muntiacus reevesi,52.30708,0.64248,1,3.8447511,124.0,12.0,658.89,46.11,-0.15,13.65,93.79,40374.0,27621.0,55.0,118.0,6.0,12.86,37.99,3971.27,106.96,106.96,144.0,368.0,56.0,0.0016361076,93.0,155.0,32.0,558.0,53.0,32.0,12.0,154.0,116.0,154.0,125.0,74.0,35.0,4820.0,206.0,-4.0,210.0,155.0,58.0
20,1700890664,Muntiacus reevesi,52.596180000000004,1.32073,1,1.471591,126.0,26.0,629.65,40.02,0.0,13.6,109.99,43794.0,29511.0,61.0,131.0,6.0,12.41,35.62,3806.09,102.53,18.6,169.0,232.0,55.0,0.001917531,101.0,163.0,41.0,631.0,65.0,42.0,13.0,182.0,132.0,164.0,156.0,65.0,32.0,4856.0,209.0,7.0,202.0,76.0,63.0
21,1555759383,Muntiacus reevesi,51.87068,0.24273000000000003,1,3.8769386,111.0,36.0,686.69,46.67,-0.12,14.4,97.29,42012.0,28782.0,56.0,125.0,6.0,13.15,39.88,4165.13,111.66,19.98,151.0,344.0,55.0,0.0023414092,97.0,162.0,33.0,605.0,57.0,38.0,11.0,170.0,129.0,153.0,148.0,76.0,34.0,5036.0,217.0,-2.0,219.0,68.0,60.0
22,1558867651,Muntiacus reevesi,51.70799,-0.94999,1,5.3854795,112.0,36.0,688.56,42.66,-0.05,13.95,107.1,41868.0,28593.0,59.0,122.0,6.0,13.46,40.4,4170.85,111.77,20.02,156.0,376.0,54.0,0.019233808,97.0,160.0,34.0,657.0,64.0,39.0,13.0,186.0,137.0,163.0,162.0,76.0,35.0,4936.0,216.0,0.0,216.0,70.0,60.0
23,1535557261,Muntiacus reevesi,52.4063,1.6594,1,2.9628224,126.0,26.0,610.17,40.59,-0.02,12.7,110.16,42426.0,33105.0,62.0,125.0,6.0,12.34,34.36,3636.98,84.87,18.74,170.0,232.0,55.0,0.0014888044,98.0,156.0,41.0,597.0,64.0,37.0,17.0,178.0,118.0,164.0,143.0,63.0,32.0,4604.0,201.0,10.0,191.0,79.0,58.0
24,1558895987,Muntiacus reevesi,52.41385,-1.84926,1,2.122096,115.0,24.0,657.35,35.15,0.06,12.7,123.08,39060.0,26541.0,58.0,111.0,6.0,12.75,39.04,3987.19,106.6,11.57,149.0,322.0,54.0,0.0034703952,90.0,149.0,33.0,701.0,70.0,48.0,11.0,196.0,153.0,179.0,181.0,75.0,37.0,4568.0,202.0,1.0,201.0,43.0,53.0
25,1558900636,Muntiacus reevesi,52.55725,0.09392,1,4.300283,75.0,34.0,669.75,47.3,-0.17,14.05,91.22,42030.0,28660.5,56.0,123.0,6.0,12.49,38.81,4093.74,109.29,109.29,152.0,1305.0,61.0,0.00033868128,97.0,160.0,35.0,554.0,53.0,33.0,11.0,151.0,117.0,151.0,126.0,74.0,34.0,4923.0,213.0,-1.0,214.0,160.0,62.0
26,1529526154,Muntiacus reevesi,53.07761,-0.13546,1,2.543999,100.0,52.0,656.35,44.4,-0.1,14.0,98.18,41778.0,28471.5,56.0,125.0,6.0,11.91,38.21,4058.6,107.61,10.74,153.0,492.0,64.0,0.00055792055,96.0,160.0,35.0,588.0,58.0,38.0,10.0,159.0,127.0,156.0,141.0,72.0,34.0,4905.0,212.0,1.0,211.0,43.0,61.0
27,1536025921,Muntiacus reevesi,52.10737,1.43034,1,-3.4e+38,108.0,10.0,626.94,44.0,-0.07,13.0,104.73,42066.0,28336.5,59.0,122.0,6.0,12.61,35.83,3736.86,101.34,19.17,161.0,374.0,54.0,-3.4e+38,97.0,156.0,39.0,585.0,62.0,37.0,18.0,176.0,113.0,155.0,143.0,66.0,33.0,4658.0,202.0,5.0,197.0,78.0,58.0
