,Unnamed: 0,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,0,1897385566,Mazama pandora,18.225586,-89.76885899999998,POINT (-89.76885899999999 18.225586),1,5.3132677,114.0,24.0,1661.74,40.7,-0.27,6.35,225.82,107532.0,107532.0,267.0,213.0,12.0,107.77,148.74,2737.9,169.66,140.3,644.5,873.0,74.0,0.00388704,249.0,271.0,218.0,1217.0,222.0,30.0,59.0,528.0,98.0,315.0,142.0,111.0,61.0,2137.0,336.0,155.0,181.0,259.0,246.0
1,1,686422843,Mazama pandora,17.9440458371195,-89.9984928996731,POINT (-89.9984928996731 17.9440458371195),1,4.9092994,122.0,33.0,1627.89,37.28,-0.22,6.15,246.22,109188.0,109188.0,268.0,219.0,12.0,106.45,146.71,2638.42,166.12,136.58,655.5,370.0,67.0,0.0013867813,253.0,274.0,222.0,1270.0,232.0,30.0,59.0,555.0,101.0,326.0,149.0,104.0,60.0,2050.0,336.0,163.0,173.0,262.0,251.0
2,2,1897385569,Mazama pandora,18.144299,-89.783792,POINT (-89.78379200000001 18.144299),1,4.0453486,114.0,24.0,1651.29,39.81,-0.26,6.25,230.64,108180.0,108180.0,268.0,215.0,12.0,107.5,148.09,2695.51,168.36,139.37,648.5,873.0,74.0,0.006928877,250.0,272.0,219.0,1223.0,220.0,30.0,58.0,525.0,99.0,319.0,145.0,109.0,61.0,2128.0,336.0,158.0,178.0,260.0,248.0
3,3,1897385590,Mazama pandora,18.160616,-89.775739,POINT (-89.775739 18.160616),1,4.0453486,114.0,24.0,1651.29,39.81,-0.26,6.25,230.64,108180.0,108180.0,268.0,215.0,12.0,107.5,148.09,2695.51,168.36,139.37,648.5,873.0,74.0,0.006928877,250.0,272.0,219.0,1223.0,220.0,30.0,58.0,525.0,99.0,319.0,145.0,109.0,61.0,2128.0,336.0,158.0,178.0,260.0,248.0
4,4,1421686429,Mazama pandora,18.356486,-89.904951,POINT (-89.904951 18.356486),1,0.019025799,114.0,24.0,1717.99,45.5,-0.32,6.4,209.66,109170.0,109170.0,274.0,214.0,12.0,111.4,153.6,2839.13,175.17,145.05,655.0,873.0,74.0,0.0014924787,252.0,275.0,220.0,1175.0,225.0,27.0,63.0,531.0,91.0,297.0,129.0,116.0,61.0,2195.0,343.0,155.0,188.0,263.0,250.0
5,5,1417786975,Mazama pandora,18.799722,-89.25944399999999,POINT (-89.25944399999999 18.799722),1,1.1099885,107.0,32.0,1709.42,45.61,-0.35,6.15,199.67,107712.0,107712.0,273.0,210.0,12.0,110.63,150.72,2796.7,173.18,156.95,646.5,920.0,74.0,0.0061012967,249.0,271.0,219.0,1106.0,193.0,28.0,58.0,461.0,98.0,298.0,128.0,118.0,63.0,2135.0,339.0,153.0,186.0,265.0,246.0
6,6,1421686251,Mazama pandora,18.18435,-89.74600600000002,POINT (-89.74600600000001 18.18435),1,5.8375306,114.0,24.0,1653.58,39.87,-0.27,6.3,226.07,107064.0,107064.0,266.0,212.0,12.0,107.38,147.87,2712.37,168.5,139.98,641.0,873.0,74.0,0.0048709535,248.0,270.0,217.0,1211.0,214.0,31.0,58.0,511.0,100.0,320.0,145.0,110.0,61.0,2136.0,334.0,154.0,180.0,258.0,245.0
7,7,1563414749,Mazama pandora,18.264474,-89.959756,POINT (-89.959756 18.264474),1,1.1332206,122.0,33.0,1708.63,44.04,-0.29,6.4,218.95,109134.0,109134.0,273.0,215.0,12.0,110.63,152.96,2820.06,174.35,144.08,655.0,370.0,67.0,0.00294523,252.0,275.0,221.0,1214.0,236.0,29.0,63.0,560.0,92.0,300.0,132.0,115.0,61.0,2138.0,342.0,156.0,186.0,262.0,250.0
8,8,1898050945,Mazama pandora,19.389722,-88.074167,POINT (-88.074167 19.389722),1,0.81111413,107.0,32.0,1672.14,40.36,-0.24,4.55,268.59,111978.0,111978.0,288.0,227.0,12.0,110.64,145.76,2456.71,159.11,143.22,676.5,920.0,74.0,7.879029e-05,259.0,275.0,234.0,1275.0,198.0,39.0,51.0,495.0,139.0,438.0,172.0,109.0,68.0,1712.0,333.0,174.0,159.0,270.0,253.0
9,9,1897385575,Mazama pandora,18.131555,-89.78403399999998,POINT (-89.78403399999999 18.131555),1,4.0453486,114.0,24.0,1651.29,39.81,-0.26,6.25,230.64,108180.0,108180.0,268.0,215.0,12.0,107.5,148.09,2695.51,168.36,139.37,648.5,873.0,74.0,0.006928877,250.0,272.0,219.0,1223.0,220.0,30.0,58.0,525.0,99.0,319.0,145.0,109.0,61.0,2128.0,336.0,158.0,178.0,260.0,248.0
10,10,1897385584,Mazama pandora,18.152111,-89.779977,POINT (-89.779977 18.152111),1,4.0453486,114.0,24.0,1651.29,39.81,-0.26,6.25,230.64,108180.0,108180.0,268.0,215.0,12.0,107.5,148.09,2695.51,168.36,139.37,648.5,873.0,74.0,0.006928877,250.0,272.0,219.0,1223.0,220.0,30.0,58.0,525.0,99.0,319.0,145.0,109.0,61.0,2128.0,336.0,158.0,178.0,260.0,248.0
11,11,1421686290,Mazama pandora,18.149203,-89.750557,POINT (-89.750557 18.149203),1,4.0453486,114.0,24.0,1651.29,39.81,-0.26,6.25,230.64,108180.0,108180.0,268.0,215.0,12.0,107.5,148.09,2695.51,168.36,139.37,648.5,873.0,74.0,0.006928877,250.0,272.0,219.0,1223.0,220.0,30.0,58.0,525.0,99.0,319.0,145.0,109.0,61.0,2128.0,336.0,158.0,178.0,260.0,248.0
12,12,1897385627,Mazama pandora,18.222749,-89.769551,POINT (-89.76955100000001 18.222749),1,5.3132677,114.0,24.0,1661.74,40.7,-0.27,6.35,225.82,107532.0,107532.0,267.0,213.0,12.0,107.77,148.74,2737.9,169.66,140.3,644.5,873.0,74.0,0.00388704,249.0,271.0,218.0,1217.0,222.0,30.0,59.0,528.0,98.0,315.0,142.0,111.0,61.0,2137.0,336.0,155.0,181.0,259.0,246.0
13,13,1897385579,Mazama pandora,18.360551,-89.905387,POINT (-89.905387 18.360551),1,0.019025799,114.0,24.0,1717.99,45.5,-0.32,6.4,209.66,109170.0,109170.0,274.0,214.0,12.0,111.4,153.6,2839.13,175.17,145.05,655.0,873.0,74.0,0.0014924787,252.0,275.0,220.0,1175.0,225.0,27.0,63.0,531.0,91.0,297.0,129.0,116.0,61.0,2195.0,343.0,155.0,188.0,263.0,250.0
14,14,1897385210,Mazama pandora,18.401148000000006,-89.29700799999998,POINT (-89.29700799999999 18.401148),1,1.9893286,114.0,24.0,1661.24,46.08,-0.29,6.1,224.0,107460.0,107460.0,268.0,212.0,12.0,107.92,147.11,2669.5,167.87,151.84,643.0,873.0,74.0,0.0036048242,248.0,269.0,218.0,1187.0,197.0,28.0,58.0,473.0,101.0,326.0,146.0,111.0,62.0,2112.0,334.0,156.0,178.0,264.0,244.0
15,15,1421686572,Mazama pandora,18.15599,-89.74765,POINT (-89.74764999999999 18.15599),1,3.3181565,114.0,24.0,1635.34,43.62,-0.25,6.25,232.71,107154.0,107154.0,265.0,213.0,12.0,106.35,146.63,2679.24,166.7,138.29,641.5,873.0,74.0,0.0045197355,248.0,270.0,217.0,1226.0,213.0,31.0,56.0,511.0,101.0,325.0,149.0,108.0,61.0,2119.0,333.0,156.0,177.0,258.0,245.0
16,16,1898050998,Mazama pandora,18.591667,-89.413944,POINT (-89.413944 18.591667),1,1.2473346,114.0,24.0,1690.03,49.76,-0.33,6.35,202.43,106272.0,106272.0,267.0,207.0,12.0,108.95,148.88,2799.16,171.76,144.61,635.5,873.0,74.0,0.0033289478,246.0,268.0,214.0,1126.0,192.0,25.0,58.0,455.0,98.0,316.0,134.0,117.0,62.0,2217.0,336.0,149.0,187.0,258.0,242.0
17,17,1897385613,Mazama pandora,18.179383,-89.743472,POINT (-89.743472 18.179383),1,5.8375306,114.0,24.0,1653.58,39.87,-0.27,6.3,226.07,107064.0,107064.0,266.0,212.0,12.0,107.38,147.87,2712.37,168.5,139.98,641.0,873.0,74.0,0.0048709535,248.0,270.0,217.0,1211.0,214.0,31.0,58.0,511.0,100.0,320.0,145.0,110.0,61.0,2136.0,334.0,154.0,180.0,258.0,245.0
18,18,1836683921,Mazama pandora,19.596109,-90.134314,POINT (-90.134314 19.596109),1,3.9917881,114.0,24.0,1810.77,53.65,-0.34,6.25,202.65,112662.0,112662.0,290.0,219.0,12.0,109.55,161.63,3146.74,186.15,165.63,683.5,873.0,74.0,0.0010279473,260.0,285.0,229.0,1188.0,212.0,25.0,66.0,544.0,92.0,322.0,139.0,126.0,64.0,2237.0,357.0,161.0,196.0,274.0,261.0
