,gbif_id,taxon_name,decimal_latitude,decimal_longitude,occurrence,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,1065378491,Cephalophus nigrifrons,-0.41667,36.63333,1,4.404033,102.0,25.0,1242.63,30.42,0.16,2.45,319.71,46548.0,46548.0,149.0,60.0,10.0,87.57,114.45,1252.56,116.35,107.16,221.5,421.0,55.0,0.046720207,107.0,116.0,97.0,1473.0,222.0,48.0,44.0,565.0,198.0,431.0,285.0,126.0,77.0,768.0,193.0,31.0,162.0,116.0,109.0
1,1065426236,Cephalophus nigrifrons,-0.45,36.83333,1,1.3288509,102.0,25.0,1392.15,31.52,0.16,2.5,331.3,55908.0,55908.0,175.0,76.0,12.0,98.82,105.78,1332.88,119.85,119.85,284.0,421.0,59.0,0.03565509,129.0,138.0,118.0,1651.0,302.0,59.0,58.0,708.0,230.0,519.0,236.0,137.0,78.0,782.0,219.0,45.0,174.0,138.0,119.0
2,1831086000,Cephalophus nigrifrons,-1.051165,29.775984,1,0.6396707,96.0,19.0,1407.7,34.75,-0.08,0.85,343.77,69084.0,69084.0,213.0,102.0,12.0,107.61,111.65,730.78,125.16,121.84,385.5,698.0,59.0,0.0078115575,160.0,161.0,156.0,1292.0,179.0,30.0,38.0,426.0,156.0,329.0,184.0,116.0,89.0,243.0,224.0,94.0,130.0,161.0,157.0
3,891072674,Cephalophus nigrifrons,-1.0806,29.6614,1,4.890646,119.0,21.0,1517.51,24.36,-0.1,0.7,359.72,77940.0,77940.0,238.0,122.0,12.0,117.39,120.69,684.07,133.87,129.69,449.0,279.0,74.0,0.037011772,180.0,182.0,178.0,1372.0,169.0,40.0,33.0,445.0,192.0,334.0,211.0,120.0,91.0,209.0,245.0,114.0,131.0,180.0,178.0
4,919425235,Cephalophus nigrifrons,1.25,28.35,1,5.033774,131.0,44.0,1755.97,31.4,-0.02,1.35,434.62,107244.0,107244.0,290.0,194.0,12.0,136.65,153.67,1085.58,158.35,143.8,645.5,390.0,50.0,0.00738643,248.0,253.0,242.0,1724.0,195.0,67.0,29.0,545.0,233.0,421.0,521.0,114.0,85.0,394.0,317.0,184.0,133.0,244.0,249.0
5,1436968162,Cephalophus nigrifrons,-1.566667,29.033333000000002,1,2.443648,95.0,42.0,1443.75,25.77,0.07,0.85,441.57,77220.0,77220.0,232.0,128.0,12.0,114.21,114.21,642.95,124.39,122.14,444.5,413.0,55.0,0.05084255,178.0,181.0,175.0,1554.0,176.0,44.0,31.0,492.0,203.0,390.0,203.0,110.0,90.0,236.0,237.0,116.0,121.0,177.0,175.0
6,1584424698,Cephalophus nigrifrons,-1.472795,29.490109999999998,1,1.0810957,66.0,22.0,1103.89,29.53,0.41,0.6,634.95,48942.0,48942.0,150.0,66.0,12.0,83.11,87.03,692.12,98.49,95.7,242.0,831.0,47.0,0.089512296,113.0,115.0,110.0,1880.0,248.0,40.0,41.0,673.0,184.0,581.0,460.0,96.0,92.0,222.0,167.0,63.0,104.0,113.0,112.0
7,1098895176,Cephalophus nigrifrons,-1.060668,29.774224,1,0.6396707,96.0,19.0,1407.7,34.75,-0.08,0.85,343.77,69084.0,69084.0,213.0,102.0,12.0,107.61,111.65,730.78,125.16,121.84,385.5,698.0,59.0,0.0078115575,160.0,161.0,156.0,1292.0,179.0,30.0,38.0,426.0,156.0,329.0,184.0,116.0,89.0,243.0,224.0,94.0,130.0,161.0,157.0
8,1436954837,Cephalophus nigrifrons,-1.383333,29.033333000000002,1,2.303304,81.0,48.0,1381.96,30.57,0.18,0.65,497.04,71964.0,71964.0,220.0,116.0,12.0,108.98,108.98,641.59,121.37,113.76,409.5,518.0,55.0,0.010913081,166.0,169.0,164.0,1685.0,198.0,52.0,31.0,533.0,227.0,430.0,227.0,108.0,92.0,206.0,224.0,107.0,117.0,168.0,164.0
9,665914784,Cephalophus nigrifrons,-1.38806,29.641939,1,4.182891,108.0,20.0,1240.46,45.9,0.24,0.65,505.78,58824.0,58824.0,184.0,84.0,12.0,93.72,98.58,723.17,110.19,106.99,317.5,359.0,54.0,0.042516053,136.0,138.0,133.0,1640.0,227.0,33.0,42.0,589.0,160.0,488.0,421.0,104.0,92.0,235.0,194.0,81.0,113.0,136.0,135.0
