,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species
15549,848802,1676602435,,HUMAN_OBSERVATION,2017-09-23T00:00:00Z,-19.169016,16.106644,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
22500,855753,1586068988,,HUMAN_OBSERVATION,2017-07-25T00:00:00Z,-21.505342000000002,23.836212,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
277569,1110822,1321887949,PhysicalObject,PRESERVED_SPECIMEN,1952-11-08T00:00:00Z,-19.5,20.5,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
386569,1219822,919446135,PhysicalObject,PRESERVED_SPECIMEN,1974-11-01T00:00:00Z,-23.6133,18.199920000000002,22a66350-7947-4a49-84a3-39c7c1b0881f,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
413214,1246467,1801454269,,HUMAN_OBSERVATION,2017-11-14T00:00:00Z,-19.165276000000002,15.935669,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
581375,1414628,1579779348,,HUMAN_OBSERVATION,2017-02-19T00:00:00Z,-19.214603,16.189116000000002,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
581380,1414633,1579780833,,HUMAN_OBSERVATION,1998-08-01T00:00:00Z,-26.467808,20.612453,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
581387,1414640,1579784013,,HUMAN_OBSERVATION,2006-11-04T00:00:00Z,-18.812514999999998,16.940081,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
581388,1414641,1579784256,,HUMAN_OBSERVATION,2012-07-25T00:00:00Z,-19.035515,16.471014,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
581389,1414642,1579784385,,HUMAN_OBSERVATION,2012-07-24T00:00:00Z,-19.035515,16.471014,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
581391,1414644,1579785717,,HUMAN_OBSERVATION,2017-02-20T00:00:00Z,-19.210898999999998,16.664633,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
581394,1414647,1579785997,,HUMAN_OBSERVATION,1998-08-04T00:00:00Z,-25.412113,20.590695999999998,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
581397,1414650,1579787524,,HUMAN_OBSERVATION,2006-11-01T00:00:00Z,-19.031651999999998,16.471746,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
581399,1414652,1579788143,,HUMAN_OBSERVATION,2017-02-20T00:00:00Z,-19.214603,16.189116000000002,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
581400,1414653,1579788291,,HUMAN_OBSERVATION,2006-11-03T00:00:00Z,-19.031651999999998,16.471746,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
581402,1414655,1579788391,,HUMAN_OBSERVATION,2006-11-02T00:00:00Z,-19.031651999999998,16.471746,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
616870,1450123,1337855541,,HUMAN_OBSERVATION,2016-04-01T00:00:00Z,-19.031651999999998,16.471746,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
616906,1450159,1337905502,,HUMAN_OBSERVATION,2016-03-28T00:00:00Z,-19.165276000000002,15.935669,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
616916,1450169,1337921634,,HUMAN_OBSERVATION,2015-07-20T00:00:00Z,-19.169016,16.106644,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
616941,1450194,1337946193,,HUMAN_OBSERVATION,2016-03-31T00:00:00Z,-19.031651999999998,16.471746,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
616967,1450220,1337977595,,HUMAN_OBSERVATION,2015-07-19T00:00:00Z,-19.169016,16.106644,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
616978,1450231,1337984794,,HUMAN_OBSERVATION,2010-11-13T00:00:00Z,-19.315662,15.940983,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
616981,1450234,1337985966,,HUMAN_OBSERVATION,2016-04-03T00:00:00Z,-18.812514999999998,16.940081,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
617077,1450330,1338089709,,HUMAN_OBSERVATION,2011-08-30T00:00:00Z,-22.269505,16.900807999999998,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
617080,1450333,1338097303,,HUMAN_OBSERVATION,2016-03-15T00:00:00Z,-22.790901,17.334044,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
617104,1450357,1338120412,,HUMAN_OBSERVATION,2010-11-01T00:00:00Z,-24.366488,18.18306,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Alcelaphus caama,105593,5706330,Alcelaphus caama
