,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species
787189,1620442,1262379777,,HUMAN_OBSERVATION,2009-07-23T18:11:56Z,0.198642,36.954651,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ceratotherium simum simum,104945,7262078,Ceratotherium simum
787190,1620443,1262379801,,HUMAN_OBSERVATION,2009-07-27T11:13:45Z,0.132741,36.843267,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ceratotherium simum simum,104945,7262078,Ceratotherium simum
787191,1620444,1262379803,,HUMAN_OBSERVATION,2009-07-29T17:53:26Z,0.177673,36.927186,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ceratotherium simum simum,104945,7262078,Ceratotherium simum
787193,1620446,1262379827,,HUMAN_OBSERVATION,2009-07-30T11:45:24Z,0.169946,36.83728,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ceratotherium simum simum,104945,7262078,Ceratotherium simum
787194,1620447,1262379862,,HUMAN_OBSERVATION,2009-07-31T18:04:59Z,0.144285,36.847755,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ceratotherium simum simum,104945,7262078,Ceratotherium simum
787196,1620449,1262380889,,HUMAN_OBSERVATION,2010-05-05T17:21:54Z,0.113578,36.850153000000006,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ceratotherium simum simum,104945,7262078,Ceratotherium simum
787244,1620497,1880457967,,HUMAN_OBSERVATION,2016-06-29T00:00:00Z,-23.851720999999998,31.531545,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ceratotherium simum simum,104945,7262078,Ceratotherium simum
787305,1620558,1880620094,,HUMAN_OBSERVATION,2018-06-06T10:05:11Z,-20.773239999999998,28.572608000000002,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ceratotherium simum,104945,2440880,Ceratotherium simum
787600,1620853,1890721297,,HUMAN_OBSERVATION,2018-07-20T18:13:00Z,-0.577677,36.052862,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ceratotherium simum simum,104945,7262078,Ceratotherium simum
787601,1620854,1890721345,,HUMAN_OBSERVATION,2018-07-20T18:44:00Z,-0.41032399999999997,36.15071,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ceratotherium simum simum,104945,7262078,Ceratotherium simum
787602,1620855,1890721363,,HUMAN_OBSERVATION,2018-07-20T18:25:00Z,-0.51395,36.048595,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ceratotherium simum simum,104945,7262078,Ceratotherium simum
787603,1620856,1890721384,,HUMAN_OBSERVATION,2018-07-20T18:18:00Z,-0.551593,36.026262,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ceratotherium simum simum,104945,7262078,Ceratotherium simum
