,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent
0,197039478,Cephalophus niger,7.5329999999999995,-8.933,POINT (-8.933 7.532999999999999),1
1,1890646813,Cephalophus niger,5.346419,-8.745141,POINT (-8.745141 5.346419),1
2,1321042693,Cephalophus niger,7.43,-3.47,POINT (-3.47 7.43),1
3,197039201,Cephalophus niger,8.531,-8.906,POINT (-8.906000000000001 8.531000000000001),1
4,1890647008,Cephalophus niger,5.473058999999999,-8.569025,POINT (-8.569025 5.473058999999999),1
5,1890646785,Cephalophus niger,5.311659,-8.757204,POINT (-8.757204 5.311659),1
6,1890646766,Cephalophus niger,5.315728,-8.711751,POINT (-8.711751 5.315728),1
7,1320091487,Cephalophus niger,6.92,-7.62,POINT (-7.62 6.92),1
8,1890648048,Cephalophus niger,5.365819999999999,-8.384561999999999,POINT (-8.384561999999999 5.365819999999999),1
9,197039236,Cephalophus niger,8.525,-8.937000000000001,POINT (-8.937000000000001 8.525),1
10,197039536,Cephalophus niger,8.032,-9.736,POINT (-9.736000000000001 8.032),1
11,197039522,Cephalophus niger,8.139,-8.573,POINT (-8.573 8.138999999999999),1
12,919416631,Cephalophus niger,6.06056,-9.06917,POINT (-9.06917 6.06056),1
13,865719017,Cephalophus niger,5.25361,-5.00255,POINT (-5.00255 5.25361),1
14,1890648098,Cephalophus niger,5.372418,-8.621952,POINT (-8.621952 5.372418),1
15,1890648504,Cephalophus niger,5.490819,-8.547517,POINT (-8.547516999999999 5.490819),1
16,1890646934,Cephalophus niger,5.4059099999999995,-8.690803,POINT (-8.690803000000001 5.40591),1
17,1890647315,Cephalophus niger,5.5146440000000005,-8.301654,POINT (-8.301653999999999 5.514644000000001),1
18,1890647936,Cephalophus niger,5.317792,-8.758004,POINT (-8.758004 5.317792),1
19,1890647204,Cephalophus niger,5.4964830000000005,-8.514517,POINT (-8.514517 5.496483),1
20,197039566,Cephalophus niger,6.1739999999999995,-7.787999999999999,POINT (-7.787999999999999 6.173999999999999),1
21,1890648492,Cephalophus niger,5.464741,-8.483417,POINT (-8.483416999999999 5.464741),1
22,1890648305,Cephalophus niger,5.419533,-8.478202,POINT (-8.478202 5.419533),1
23,1890647762,Cephalophus niger,5.306725,-8.556101,POINT (-8.556101 5.306725),1
24,1890648167,Cephalophus niger,5.372809999999999,-8.584458,POINT (-8.584458 5.372809999999999),1
25,1320336556,Cephalophus niger,5.82,-6.75,POINT (-6.75 5.82),1
26,1890647691,Cephalophus niger,5.254245,-8.578194,POINT (-8.578194 5.254245),1
