,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent
0,1838311240,Oryx leucoryx,24.953095,55.66018199999999,POINT (55.66018199999999 24.953095),1
1,1890090122,Oryx leucoryx,24.708354999999997,55.47861700000001,POINT (55.47861700000001 24.708355),1
2,1269543454,Oryx leucoryx,25.3793,55.815828,POINT (55.815828 25.3793),1
3,1703176067,Oryx leucoryx,24.920294000000002,55.302988,POINT (55.302988 24.920294),1
4,1640068514,Oryx leucoryx,29.454319,35.442268,POINT (35.442268 29.454319),1
5,85057902,Oryx leucoryx,29.868026,35.043779,POINT (35.043779 29.868026),1
6,1094473245,Oryx leucoryx,29.86,35.04,POINT (35.04 29.86),1
7,1094466805,Oryx leucoryx,30.72,35.18,POINT (35.18 30.72),1
8,1677351741,Oryx leucoryx,24.985965,55.315946999999994,POINT (55.31594699999999 24.985965),1
9,85057898,Oryx leucoryx,30.571679,35.084328,POINT (35.084328 30.571679),1
10,1677351788,Oryx leucoryx,24.842315,55.357087,POINT (55.357087 24.842315),1
11,1850921183,Oryx leucoryx,24.847367000000002,55.371596,POINT (55.371596 24.847367),1
12,1668896563,Oryx leucoryx,24.92138,55.277894999999994,POINT (55.27789499999999 24.92138),1
13,1838311240,Oryx leucoryx,28.32583214572359,62.40753360703053,POINT (62.40753360703053 28.32583214572359),0
14,1890090122,Oryx leucoryx,28.775002278631177,39.983618002230166,POINT (39.98361800223017 28.77500227863118),0
15,1269543454,Oryx leucoryx,22.274534834522854,47.58558864749756,POINT (47.58558864749756 22.27453483452285),0
16,1703176067,Oryx leucoryx,35.19151535689562,30.088765910855354,POINT (30.08876591085535 35.19151535689562),0
17,1640068514,Oryx leucoryx,34.19916213837581,33.08656889847955,POINT (33.08656889847955 34.19916213837581),0
18,85057902,Oryx leucoryx,33.66864334817764,41.01888759691447,POINT (41.01888759691447 33.66864334817764),0
19,1094473245,Oryx leucoryx,28.109433015611977,28.825719709894486,POINT (28.82571970989449 28.10943301561198),0
20,1094466805,Oryx leucoryx,36.02374315060651,28.146219708450012,POINT (28.14621970845001 36.02374315060651),0
21,1677351741,Oryx leucoryx,23.325937659633794,48.33336515884956,POINT (48.33336515884956 23.32593765963379),0
22,85057898,Oryx leucoryx,17.794809450584538,53.758031496056915,POINT (53.75803149605692 17.79480945058454),0
23,1677351788,Oryx leucoryx,29.02096513511459,57.35992951265672,POINT (57.35992951265672 29.02096513511459),0
24,1850921183,Oryx leucoryx,27.72190527655858,44.892107475945615,POINT (44.89210747594561 27.72190527655858),0
25,1668896563,Oryx leucoryx,29.89939334864514,33.18637153335733,POINT (33.18637153335733 29.89939334864514),0
