,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent
0,699206215,Blastocerus dichotomus,-28.05064,-58.08351,POINT (-58.08351 -28.05064),1
1,699206269,Blastocerus dichotomus,-28.03098,-58.080569999999994,POINT (-58.08056999999999 -28.03098),1
2,233870716,Blastocerus dichotomus,-28.024559999999997,-58.019009999999994,POINT (-58.01900999999999 -28.02456),1
3,699206285,Blastocerus dichotomus,-28.075570000000003,-58.095369999999996,POINT (-58.09537 -28.07557),1
4,233870783,Blastocerus dichotomus,-28.0258,-58.04079,POINT (-58.04079 -28.0258),1
5,699206270,Blastocerus dichotomus,-28.013920000000002,-58.028819999999996,POINT (-58.02882 -28.01392),1
6,1901053143,Blastocerus dichotomus,-28.580954,-57.193528,POINT (-57.193528 -28.580954),1
7,233870736,Blastocerus dichotomus,-28.04825,-58.06539,POINT (-58.06539 -28.04825),1
8,699206246,Blastocerus dichotomus,-28.029590000000002,-58.06241,POINT (-58.06241 -28.02959),1
9,699206261,Blastocerus dichotomus,-28.0321,-58.08198,POINT (-58.08198 -28.0321),1
10,233870797,Blastocerus dichotomus,-28.048509999999997,-58.06515,POINT (-58.06515 -28.04851),1
11,1920841814,Blastocerus dichotomus,-34.042315,-58.808581000000004,POINT (-58.808581 -34.042315),1
12,1457613397,Blastocerus dichotomus,-28.495321,-57.183645,POINT (-57.183645 -28.495321),1
13,233870801,Blastocerus dichotomus,-28.0338,-58.03355,POINT (-58.03355 -28.0338),1
14,233870723,Blastocerus dichotomus,-28.023259999999997,-58.06401999999999,POINT (-58.06401999999999 -28.02326),1
15,233870810,Blastocerus dichotomus,-28.0132,-58.007940000000005,POINT (-58.00794 -28.0132),1
16,1831164999,Blastocerus dichotomus,-17.419345,-56.727748999999996,POINT (-56.727749 -17.419345),1
17,699206226,Blastocerus dichotomus,-28.041459999999997,-58.08305,POINT (-58.08305 -28.04146),1
18,699206264,Blastocerus dichotomus,-28.05317,-58.093219999999995,POINT (-58.09322 -28.05317),1
19,233870781,Blastocerus dichotomus,-27.994979999999998,-57.99454,POINT (-57.99454 -27.99498),1
20,233870839,Blastocerus dichotomus,-28.54618,-57.19575,POINT (-57.19575 -28.54618),1
21,1065605551,Blastocerus dichotomus,-26.370684999999998,-58.661365,POINT (-58.661365 -26.370685),1
22,233870742,Blastocerus dichotomus,-28.04155,-58.082969999999996,POINT (-58.08297 -28.04155),1
23,699206238,Blastocerus dichotomus,-28.03823,-58.07581999999999,POINT (-58.07581999999999 -28.03823),1
24,699206248,Blastocerus dichotomus,-28.03554,-58.06213,POINT (-58.06213 -28.03554),1
25,699206286,Blastocerus dichotomus,-28.044209999999996,-58.12875,POINT (-58.12875 -28.04421),1
26,1802727816,Blastocerus dichotomus,-20.182745,-56.628662,POINT (-56.628662 -20.182745),1
27,699206291,Blastocerus dichotomus,-28.0109,-58.0227,POINT (-58.0227 -28.0109),1
28,233870802,Blastocerus dichotomus,-28.022879999999997,-57.99918,POINT (-57.99918 -28.02288),1
29,233870704,Blastocerus dichotomus,-28.02582,-58.05008,POINT (-58.05008 -28.02582),1
30,233870739,Blastocerus dichotomus,-28.01778,-58.09647,POINT (-58.09647 -28.01778),1
31,233870800,Blastocerus dichotomus,-28.0151,-58.0167,POINT (-58.0167 -28.0151),1
32,699206280,Blastocerus dichotomus,-28.05578,-58.05287,POINT (-58.05287 -28.05578),1
33,233870775,Blastocerus dichotomus,-28.0461,-58.014419999999994,POINT (-58.01441999999999 -28.0461),1
34,699206274,Blastocerus dichotomus,-27.999670000000002,-58.01707,POINT (-58.01707 -27.99967),1
35,233870735,Blastocerus dichotomus,-28.050279999999997,-58.0794,POINT (-58.0794 -28.05028),1
36,233870733,Blastocerus dichotomus,-28.0294,-58.082469999999994,POINT (-58.08246999999999 -28.0294),1
37,233870813,Blastocerus dichotomus,-28.069259999999996,-58.09891,POINT (-58.09891 -28.06926),1
38,699206288,Blastocerus dichotomus,-28.040909999999997,-58.12201999999999,POINT (-58.12201999999999 -28.04091),1
39,699206219,Blastocerus dichotomus,-28.017059999999997,-58.00131,POINT (-58.00131 -28.01706),1
40,1640066754,Blastocerus dichotomus,-27.940504999999998,-57.102498,POINT (-57.102498 -27.940505),1
41,1831229829,Blastocerus dichotomus,-19.465872,-56.219467,POINT (-56.219467 -19.465872),1
42,233870805,Blastocerus dichotomus,-28.033520000000003,-58.03644,POINT (-58.03644 -28.03352),1
43,233870776,Blastocerus dichotomus,-28.03503,-58.09859,POINT (-58.09859 -28.03503),1
44,699206216,Blastocerus dichotomus,-28.05064,-58.07872,POINT (-58.07872 -28.05064),1
45,1890720539,Blastocerus dichotomus,-34.060085,-58.403853000000005,POINT (-58.40385300000001 -34.060085),1
46,699206235,Blastocerus dichotomus,-28.02125,-58.1039,POINT (-58.1039 -28.02125),1
47,920750869,Blastocerus dichotomus,-19.545879,-57.039085,POINT (-57.039085 -19.545879),1
48,920751031,Blastocerus dichotomus,-19.471529,-56.90900799999999,POINT (-56.90900799999999 -19.471529),1
49,699206234,Blastocerus dichotomus,-28.04095,-58.12228,POINT (-58.12228 -28.04095),1
50,233870790,Blastocerus dichotomus,-28.00787,-57.999930000000006,POINT (-57.99993000000001 -28.00787),1
51,233870707,Blastocerus dichotomus,-28.02005,-58.01138,POINT (-58.01138 -28.02005),1
52,233870725,Blastocerus dichotomus,-28.025779999999997,-58.039530000000006,POINT (-58.03953000000001 -28.02578),1
53,699206220,Blastocerus dichotomus,-28.03373,-58.096540000000005,POINT (-58.09654 -28.03373),1
54,233870791,Blastocerus dichotomus,-28.023190000000003,-58.06394,POINT (-58.06394 -28.02319),1
55,233870706,Blastocerus dichotomus,-28.046509999999998,-58.99454,POINT (-58.99454 -28.04651),1
56,699206268,Blastocerus dichotomus,-28.02119,-58.082330000000006,POINT (-58.08233000000001 -28.02119),1
57,1806331880,Blastocerus dichotomus,-20.091541,-56.60804,POINT (-56.60804 -20.091541),1
58,1831229273,Blastocerus dichotomus,-19.406282,-56.301023,POINT (-56.301023 -19.406282),1
59,1580492006,Blastocerus dichotomus,-28.454421000000004,-57.034434,POINT (-57.034434 -28.454421),1
60,233870724,Blastocerus dichotomus,-28.014879999999998,-58.0225,POINT (-58.0225 -28.01488),1
61,233870784,Blastocerus dichotomus,-28.01326,-58.021119999999996,POINT (-58.02112 -28.01326),1
62,1802727841,Blastocerus dichotomus,-20.039177,-56.688613000000004,POINT (-56.688613 -20.039177),1
63,233870806,Blastocerus dichotomus,-28.0346,-58.0294,POINT (-58.0294 -28.0346),1
64,891044634,Blastocerus dichotomus,-28.555808000000003,-57.29753,POINT (-57.29753 -28.555808),1
65,699206263,Blastocerus dichotomus,-28.02876,-58.07743000000001,POINT (-58.07743000000001 -28.02876),1
66,1024230669,Blastocerus dichotomus,-28.423268,-57.00980500000001,POINT (-57.00980500000001 -28.423268),1
67,233870712,Blastocerus dichotomus,-28.05613,-58.08781,POINT (-58.08781 -28.05613),1
68,699206292,Blastocerus dichotomus,-27.99825,-58.017469999999996,POINT (-58.01747 -27.99825),1
69,233870705,Blastocerus dichotomus,-28.0517,-58.115669999999994,POINT (-58.11566999999999 -28.0517),1
70,699206247,Blastocerus dichotomus,-28.03673,-58.109190000000005,POINT (-58.10919000000001 -28.03673),1
71,233870809,Blastocerus dichotomus,-28.010590000000004,-58.093180000000004,POINT (-58.09318 -28.01059),1
72,1880474813,Blastocerus dichotomus,-28.596384000000004,-57.292874,POINT (-57.292874 -28.596384),1
73,1802747772,Blastocerus dichotomus,-20.029614000000002,-56.707508999999995,POINT (-56.70750899999999 -20.029614),1
74,699206265,Blastocerus dichotomus,-27.993859999999998,-58.016890000000004,POINT (-58.01689 -27.99386),1
75,1024230683,Blastocerus dichotomus,-26.023892,-58.780030000000004,POINT (-58.78003 -26.023892),1
76,233870777,Blastocerus dichotomus,-28.03335,-58.09669,POINT (-58.09669 -28.03335),1
77,233870703,Blastocerus dichotomus,-28.018759999999997,-58.02876,POINT (-58.02876 -28.01876),1
78,233870732,Blastocerus dichotomus,-28.05292,-58.096340000000005,POINT (-58.09634 -28.05292),1
79,233870709,Blastocerus dichotomus,-28.0446,-58.07196,POINT (-58.07196 -28.0446),1
