,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent
0,1935614221,Procapra picticaudata,34.444808,95.485162,POINT (95.485162 34.444808),1
1,1935609462,Procapra picticaudata,33.958453999999996,102.940053,POINT (102.940053 33.958454),1
2,1891287978,Procapra picticaudata,35.189978,94.69722900000001,POINT (94.69722900000001 35.189978),1
3,1839211309,Procapra picticaudata,35.430053,93.711957,POINT (93.711957 35.430053),1
4,1839204924,Procapra picticaudata,33.564391,78.040256,POINT (78.040256 33.564391),1
5,1837096397,Procapra picticaudata,33.083672,91.699069,POINT (91.69906899999999 33.083672),1
6,1837096396,Procapra picticaudata,32.055569,98.962028,POINT (98.962028 32.055569),1
7,1439685786,Procapra picticaudata,30.0,88.0,POINT (88 30),1
8,1436952331,Procapra picticaudata,32.0,90.0,POINT (90 32),1
9,1088970123,Procapra picticaudata,27.26581,88.67981800000001,POINT (88.67981800000001 27.26581),1
10,923147334,Procapra picticaudata,35.470455,99.516563,POINT (99.516563 35.470455),1
11,923145316,Procapra picticaudata,34.883678,98.171082,POINT (98.171082 34.883678),1
12,923140017,Procapra picticaudata,34.724121000000004,98.11820999999999,POINT (98.11820999999999 34.724121),1
13,923133596,Procapra picticaudata,34.041278999999996,97.553101,POINT (97.553101 34.041279),1
14,923133094,Procapra picticaudata,34.910709000000004,98.486938,POINT (98.48693799999999 34.910709),1
15,923131591,Procapra picticaudata,33.220306,97.481689,POINT (97.481689 33.220306),1
16,923131353,Procapra picticaudata,35.200745,98.959862,POINT (98.959862 35.200745),1
17,1935614221,Procapra picticaudata,31.94479783582232,79.56731608634918,POINT (79.56731608634918 31.94479783582232),0
18,1935609462,Procapra picticaudata,36.841846135511965,81.68456875876194,POINT (81.68456875876194 36.84184613551196),0
19,1891287978,Procapra picticaudata,30.120360716942002,78.65247232577967,POINT (78.65247232577967 30.120360716942),0
20,1839211309,Procapra picticaudata,35.26390826222525,82.13808199763506,POINT (82.13808199763506 35.26390826222525),0
21,1839204924,Procapra picticaudata,33.4017806443825,109.9963483151492,POINT (109.9963483151492 33.4017806443825),0
22,1837096397,Procapra picticaudata,29.577759126675968,79.77597504960305,POINT (79.77597504960305 29.57775912667597),0
23,1837096396,Procapra picticaudata,30.647711772643497,106.96139544177367,POINT (106.9613954417737 30.6477117726435),0
24,1439685786,Procapra picticaudata,39.27012891656467,78.40697843909861,POINT (78.40697843909861 39.27012891656467),0
25,1436952331,Procapra picticaudata,24.296028864728996,97.05437814375215,POINT (97.05437814375215 24.296028864729),0
26,1088970123,Procapra picticaudata,36.265086681402195,107.38139001910146,POINT (107.3813900191015 36.2650866814022),0
27,923147334,Procapra picticaudata,34.925408792202006,76.66571842535419,POINT (76.66571842535419 34.92540879220201),0
28,923145316,Procapra picticaudata,33.954891057686794,94.97328572520126,POINT (94.97328572520126 33.95489105768679),0
29,923140017,Procapra picticaudata,31.831714624802864,98.63743642936964,POINT (98.63743642936964 31.83171462480286),0
30,923133596,Procapra picticaudata,34.15725271339842,102.68498758305637,POINT (102.6849875830564 34.15725271339842),0
31,923133094,Procapra picticaudata,25.482589792689986,87.27625272420661,POINT (87.27625272420661 25.48258979268999),0
32,923131591,Procapra picticaudata,29.137330025915976,91.8646057184781,POINT (91.8646057184781 29.13733002591598),0
33,923131353,Procapra picticaudata,27.037049338736608,80.97855449687114,POINT (80.97855449687114 27.03704933873661),0
