,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent
0,1881834582,Mazama gouazoubira,3.57269,-52.30546,POINT (-52.30546 3.57269),1
1,197146170,Mazama gouazoubira,-12.838,-69.295,POINT (-69.295 -12.838),1
2,1881834859,Mazama gouazoubira,4.5650900000000005,-53.298230000000004,POINT (-53.29823 4.565090000000001),1
3,1877077713,Mazama gouazoubira,2.39587,-53.113209999999995,POINT (-53.11321 2.39587),1
4,1319889863,Mazama gouazoubira,6.28,-61.32,POINT (-61.32 6.28),1
5,1881834784,Mazama gouazoubira,4.38699,-52.12652,POINT (-52.12652 4.38699),1
6,1881834635,Mazama gouazoubira,4.83908,-52.21741,POINT (-52.21741 4.83908),1
7,1881834369,Mazama gouazoubira,4.65549,-53.298519999999996,POINT (-53.29852 4.65549),1
8,1881834395,Mazama gouazoubira,4.20622,-52.03617,POINT (-52.03617 4.20622),1
9,1881505562,Mazama gouazoubira,4.7445900000000005,-53.659169999999996,POINT (-53.65917 4.744590000000001),1
10,1881834486,Mazama gouazoubira,3.30135,-52.30509,POINT (-52.30509 3.30135),1
11,1881834268,Mazama gouazoubira,3.02873,-53.114309999999996,POINT (-53.11431 3.02873),1
12,1881834223,Mazama gouazoubira,2.30595,-52.753530000000005,POINT (-52.75353 2.30595),1
13,197146531,Mazama gouazoubira,3.2680000000000002,-58.778999999999996,POINT (-58.779 3.268),1
14,1881834838,Mazama gouazoubira,4.02426,-52.66636999999999,POINT (-52.66636999999999 4.02426),1
15,1881834548,Mazama gouazoubira,4.92877,-52.57826,POINT (-52.57826 4.92877),1
16,1881505743,Mazama gouazoubira,5.37828,-53.39124,POINT (-53.39124 5.37828),1
17,1877520132,Mazama gouazoubira,4.47051,-54.37826999999999,POINT (-54.37826999999999 4.47051),1
18,1881834185,Mazama gouazoubira,5.19959,-52.75931,POINT (-52.75931 5.19959),1
19,1881834862,Mazama gouazoubira,3.93365,-52.75623,POINT (-52.75623 3.93365),1
20,1881834224,Mazama gouazoubira,2.9360000000000004,-54.10293000000001,POINT (-54.10293000000001 2.936),1
21,1881834568,Mazama gouazoubira,3.38825,-53.92448,POINT (-53.92448 3.38825),1
