,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent
0,1807267601,Phacochoerus aethiopicus,0.579332,37.533015999999996,POINT (37.533016 0.579332),1
1,1436946633,Phacochoerus aethiopicus,0.05,29.683333,POINT (29.683333 0.05),1
2,1291851906,Phacochoerus aethiopicus,8.678401,2.587198,POINT (2.587198 8.678400999999999),1
3,1291851877,Phacochoerus aethiopicus,11.405493,3.405493,POINT (3.405493 11.405493),1
4,784053237,Phacochoerus aethiopicus,1.90874,37.06667,POINT (37.06667 1.90874),1
5,735689601,Phacochoerus aethiopicus,-20.3725,16.942222,POINT (16.942222 -20.3725),1
6,1291851913,Phacochoerus aethiopicus,10.363966,1.683756,POINT (1.683756 10.363966),1
7,1807270879,Phacochoerus aethiopicus,0.413375,37.322345,POINT (37.322345 0.413375),1
8,1438004300,Phacochoerus aethiopicus,8.587,2.5564,POINT (2.5564 8.587),1
9,1291851876,Phacochoerus aethiopicus,11.135399000000001,2.93705,POINT (2.93705 11.135399),1
10,686466990,Phacochoerus aethiopicus,-0.366550932741945,36.033827175566,POINT (36.033827175566 -0.366550932741945),1
11,665894737,Phacochoerus aethiopicus,15.816667,36.133334999999995,POINT (36.133335 15.816667),1
12,665877253,Phacochoerus aethiopicus,-0.45,36.25,POINT (36.25 -0.45),1
13,1291851885,Phacochoerus aethiopicus,9.991887,1.532728,POINT (1.532728 9.991887),1
14,891023075,Phacochoerus aethiopicus,-0.585012,40.597229,POINT (40.597229 -0.585012),1
15,1262381695,Phacochoerus aethiopicus,0.615452,37.538396999999996,POINT (37.538397 0.615452),1
16,1436987164,Phacochoerus aethiopicus,-1.953611,30.060556,POINT (30.060556 -1.953611),1
17,665793413,Phacochoerus aethiopicus,1.45,29.866671000000004,POINT (29.866671 1.45),1
18,1291851896,Phacochoerus aethiopicus,8.296999000000001,1.966141,POINT (1.966141 8.296999000000001),1
19,1580255837,Phacochoerus aethiopicus,7.094589999999999,39.76347,POINT (39.76347 7.094589999999999),1
20,665796408,Phacochoerus aethiopicus,7.75,40.700001,POINT (40.700001 7.75),1
21,1808141572,Phacochoerus aethiopicus,-20.648636,16.951202,POINT (16.951202 -20.648636),1
22,1607313104,Phacochoerus aethiopicus,-3.342064,38.609734,POINT (38.609734 -3.342064),1
23,1291851908,Phacochoerus aethiopicus,6.615757,1.784952,POINT (1.784952 6.615757),1
24,1438004308,Phacochoerus aethiopicus,7.202999999999999,2.3856,POINT (2.3856 7.202999999999999),1
25,1291851895,Phacochoerus aethiopicus,10.53225,3.118761,POINT (3.118761 10.53225),1
26,686484462,Phacochoerus aethiopicus,-22.965660999999997,18.486166,POINT (18.486166 -22.965661),1
27,1291851894,Phacochoerus aethiopicus,6.897061,2.461409,POINT (2.461409 6.897061),1
28,919416971,Phacochoerus aethiopicus,-0.13333,29.866670000000003,POINT (29.86667 -0.13333),1
29,1291851897,Phacochoerus aethiopicus,7.0652479999999995,2.130028,POINT (2.130028 7.065248),1
30,1438004288,Phacochoerus aethiopicus,8.1715,1.9088,POINT (1.9088 8.1715),1
31,1291851884,Phacochoerus aethiopicus,11.243179,1.603764,POINT (1.603764 11.243179),1
