gbif_id,taxon_name,decimal_latitude,decimal_longitude
233875202,Mazama nana,-25.63652,-54.53819
699207824,Mazama nana,-25.66454,-54.45055
699207819,Mazama nana,-25.63667,-54.53827
233875193,Mazama nana,-25.64519,-54.39449
699207816,Mazama nana,-25.71457,-54.44068
699207820,Mazama nana,-25.66871,-54.49903
233875201,Mazama nana,-25.68292,-54.44278
382064034,Mazama nana,-25.63651,-54.53817
699207789,Mazama nana,-25.6844,-54.44827
699207834,Mazama nana,-25.73152,-54.44558
233875189,Mazama nana,-25.68329,-54.44465
699207818,Mazama nana,-25.63656,-54.53813
233875204,Mazama nana,-25.68947,-54.45655
699207821,Mazama nana,-25.68823,-54.46441
699207808,Mazama nana,-25.62889,-54.54558
233875188,Mazama nana,-25.67425,-54.30237
699207822,Mazama nana,-25.72169,-54.443
699207809,Mazama nana,-25.69819,-54.47486
699207825,Mazama nana,-25.67276,-54.2969
233875192,Mazama nana,-25.68832,-54.46596
233875185,Mazama nana,-25.69711,-54.36103
382064005,Mazama nana,-25.66362,-54.39075
699207810,Mazama nana,-25.7126,-54.47802
233875199,Mazama nana,-25.64058,-54.53427
233875181,Mazama nana,-25.69889,-54.36078
699207837,Mazama nana,-25.69067,-54.45795
699207828,Mazama nana,-25.71665,-54.43364
699207830,Mazama nana,-25.68651,-54.48174
699207811,Mazama nana,-25.70584,-54.46886
699207817,Mazama nana,-25.70407,-54.35365
233875179,Mazama nana,-25.70392,-54.36145
699207839,Mazama nana,-25.68748,-54.45596
233875187,Mazama nana,-25.69376,-54.36118
382069434,Mazama nana,-25.68181,-54.44977
699207835,Mazama nana,-25.61667,-54.33333
699207796,Mazama nana,-25.70346,-54.4251
699207799,Mazama nana,-25.69073,-54.47802
233875205,Mazama nana,-25.67919,-54.48778
699207812,Mazama nana,-25.70324,-54.47161
233875203,Mazama nana,-25.67927,-54.51234
699207795,Mazama nana,-25.68338,-54.44626
233875196,Mazama nana,-25.70615,-54.36029
233875180,Mazama nana,-25.70388,-54.36147
699207814,Mazama nana,-25.69577,-54.3324
699207807,Mazama nana,-25.68362,-54.48412
699207826,Mazama nana,-25.65417,-54.51769
699207790,Mazama nana,-25.69081,-54.45482
699207798,Mazama nana,-25.68955,-54.47476
699207793,Mazama nana,-25.69106,-54.45559
233875184,Mazama nana,-25.69738,-54.3611
233875182,Mazama nana,-25.69856,-54.36103
699207797,Mazama nana,-25.70675,-54.44157
699207794,Mazama nana,-25.69841,-54.44114
699207813,Mazama nana,-25.68766,-54.31242
233875177,Mazama nana,-25.72279,-54.42572
699207833,Mazama nana,-25.71502,-54.44063
699207815,Mazama nana,-25.71865,-54.39175
699207831,Mazama nana,-25.70614,-54.36048
233875195,Mazama nana,-25.68944,-54.31486
233875186,Mazama nana,-25.69599,-54.35988
699207829,Mazama nana,-25.64309,-54.53186
233875198,Mazama nana,-25.67389,-54.28984
699207838,Mazama nana,-25.65596,-54.41531
233875176,Mazama nana,-25.69074,-54.47807
699207836,Mazama nana,-25.70932,-54.44183
233875183,Mazama nana,-25.69775,-54.36089
699207792,Mazama nana,-25.68908,-54.45305
699207805,Mazama nana,-25.66868,-54.49912
699207800,Mazama nana,-25.66906,-54.4988
699207791,Mazama nana,-25.69113,-54.45676
699207827,Mazama nana,-25.6943,-54.32773
