,Unnamed: 0,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,0,1668839706,Tragelaphus angasii,-27.042003,32.418938,POINT (32.418938 -27.042003),1,2.2278643,146.0,5.0,1543.7,51.67,-0.52,8.25,122.76,97704.0,97704.0,250.0,210.0,12.0,85.59,85.59,3708.07,172.14,172.14,583.5,41.0,64.0,0.0016435044,226.0,259.0,188.0,746.0,124.0,17.0,55.0,322.0,63.0,322.0,63.0,118.0,57.0,2778.0,321.0,115.0,206.0,259.0,188.0
1,1,899950450,Tragelaphus angasii,-28.108447,32.067221999999994,POINT (32.06722199999999 -28.108447),1,5.5213923,134.0,30.0,1374.24,36.55,-0.37,7.25,164.4,89514.0,89514.0,229.0,193.0,12.0,75.49,75.49,3360.81,153.98,153.98,526.5,128.0,64.0,0.009785782,207.0,237.0,172.0,872.0,123.0,28.0,45.0,331.0,95.0,331.0,95.0,105.0,58.0,2530.0,289.0,108.0,181.0,237.0,172.0
2,2,1804080269,Tragelaphus angasii,-27.616667,32.05,POINT (32.05 -27.616667),1,4.7222977,120.0,40.0,1550.24,60.14,-0.6,8.8,94.1,93636.0,93636.0,246.0,198.0,12.0,86.9,86.9,3603.79,171.51,171.51,549.0,147.0,68.0,0.021901947,217.0,251.0,173.0,618.0,92.0,12.0,54.0,252.0,55.0,252.0,55.0,128.0,57.0,3056.0,312.0,88.0,224.0,251.0,173.0
3,3,1839218459,Tragelaphus angasii,-28.267,32.3855,POINT (32.3855 -28.267),1,1.2077839,146.0,5.0,1308.05,19.04,-0.19,7.95,204.66,93078.0,93078.0,226.0,209.0,12.0,71.27,71.27,3261.47,138.77,138.77,550.5,41.0,64.0,0.003209033,215.0,249.0,178.0,1059.0,139.0,50.0,33.0,381.0,153.0,381.0,153.0,91.0,51.0,2776.0,296.0,120.0,176.0,249.0,178.0
4,4,1838373992,Tragelaphus angasii,-22.763005,31.167738,POINT (31.167738 -22.763005),1,3.0868542,127.0,30.0,1746.11,71.88,-0.72,8.95,71.2,99630.0,99630.0,257.0,203.0,12.0,101.57,101.57,3669.6,182.85,182.85,584.5,189.0,60.0,0.0016031337,230.0,265.0,184.0,491.0,98.0,3.0,87.0,280.0,12.0,280.0,12.0,140.0,59.0,3239.0,332.0,98.0,234.0,265.0,184.0
5,5,1702488869,Tragelaphus angasii,-27.018761,32.415848,POINT (32.415848 -27.018761),1,1.6602086,146.0,5.0,1563.97,54.73,-0.55,8.45,113.76,97920.0,97920.0,251.0,210.0,12.0,86.54,86.54,3769.11,174.56,174.56,583.5,41.0,64.0,0.0018230558,226.0,261.0,186.0,708.0,121.0,14.0,57.0,309.0,54.0,309.0,54.0,121.0,57.0,2891.0,323.0,112.0,211.0,261.0,186.0
6,6,1914360252,Tragelaphus angasii,-23.176834,31.514133,POINT (31.514133 -23.176834),1,5.562514,137.0,22.0,1749.95,75.26,-0.75,10.45,58.67,98766.0,98766.0,253.0,213.0,12.0,101.14,101.14,3723.46,184.48,184.48,564.0,102.0,59.0,0.0011554931,228.0,268.0,176.0,433.0,81.0,3.0,79.0,228.0,14.0,228.0,14.0,143.0,56.0,3664.0,334.0,83.0,251.0,268.0,176.0
7,7,1847442832,Tragelaphus angasii,-22.700708,31.004104,POINT (31.004104 -22.700708),1,2.1989076,142.0,18.0,1698.11,67.61,-0.68,8.3,84.77,98316.0,98316.0,254.0,200.0,12.0,98.62,98.62,3604.55,178.26,178.26,581.0,79.0,54.0,0.00928017,227.0,259.0,186.0,550.0,113.0,3.0,89.0,321.0,12.0,321.0,12.0,134.0,60.0,2912.0,327.0,107.0,220.0,259.0,186.0
8,8,1668847515,Tragelaphus angasii,-27.029771000000004,32.423401,POINT (32.423401 -27.029771),1,2.2278643,146.0,5.0,1543.7,51.67,-0.52,8.25,122.76,97704.0,97704.0,250.0,210.0,12.0,85.59,85.59,3708.07,172.14,172.14,583.5,41.0,64.0,0.0016435044,226.0,259.0,188.0,746.0,124.0,17.0,55.0,322.0,63.0,322.0,63.0,118.0,57.0,2778.0,321.0,115.0,206.0,259.0,188.0
9,9,1831089638,Tragelaphus angasii,-22.690211,31.085644,POINT (31.085644 -22.690211),1,1.9566739,127.0,30.0,1743.21,70.92,-0.71,8.65,75.06,99918.0,99918.0,258.0,203.0,12.0,101.36,101.36,3669.82,182.41,182.41,588.5,189.0,60.0,0.0010092005,231.0,264.0,186.0,507.0,102.0,3.0,87.0,294.0,12.0,294.0,12.0,138.0,60.0,3097.0,332.0,103.0,229.0,264.0,186.0
