,Unnamed: 0,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,0,1935614221,Procapra picticaudata,34.444808,95.485162,POINT (95.485162 34.444808),1,3.5357668,122.0,13.0,560.02,35.89,-0.36,23.05,36.12,3037.5,780.0,-79.0,10.0,0.0,6.3,7.87,3471.42,90.62,90.62,-324.25,252.0,43.0,0.055333167,-45.0,56.0,-152.0,359.0,86.0,2.0,102.0,225.0,8.0,225.0,9.0,141.0,37.0,8171.0,126.0,-246.0,372.0,56.0,-143.0
1,1,1935609462,Procapra picticaudata,33.958454,102.940053,POINT (102.940053 33.958454),1,3.893372,125.0,14.0,727.19,44.87,-0.07,20.35,69.01,7938.0,3738.0,-10.0,35.0,0.0,20.39,20.39,3399.35,102.9,93.85,-204.25,507.0,60.0,0.015932444,1.0,84.0,-96.0,676.0,128.0,3.0,83.0,360.0,15.0,349.0,15.0,145.0,40.0,6967.0,155.0,-207.0,362.0,80.0,-96.0
2,2,1891287978,Procapra picticaudata,35.189978,94.697229,POINT (94.69722900000001 35.189978),1,2.4362612,122.0,13.0,535.88,51.53,-0.51,23.5,26.09,2730.0,747.0,-89.0,6.0,0.0,4.4,6.11,3502.14,89.5,89.5,-339.5,252.0,76.0,0.025935233,-51.0,53.0,-159.0,261.0,65.0,2.0,103.0,168.0,6.0,168.0,6.0,140.0,37.0,8339.0,123.0,-252.0,375.0,53.0,-150.0
3,3,1839211309,Procapra picticaudata,35.430053,93.711957,POINT (93.711957 35.430053),1,3.7849329,122.0,15.0,566.33,60.98,-0.61,23.25,22.19,3210.0,825.0,-83.0,10.0,0.0,6.04,7.69,3589.82,93.23,93.23,-319.25,35.0,76.0,0.00634104,-44.0,59.0,-151.0,221.0,58.0,1.0,107.0,148.0,3.0,148.0,4.0,141.0,37.0,8258.0,131.0,-241.0,372.0,59.0,-141.0
4,4,1839204924,Procapra picticaudata,33.564391,78.040256,POINT (78.040256 33.564391),1,0.3669815,133.0,20.0,596.07,80.04,-0.77,25.25,13.68,4005.0,1329.0,-107.0,24.0,0.0,6.17,23.04,3890.28,101.43,93.99,-286.25,130.0,58.0,0.043398067,-36.0,73.0,-147.0,138.0,26.0,4.0,46.0,58.0,19.0,51.0,29.0,123.0,32.0,8582.0,152.0,-222.0,374.0,71.0,-80.0
5,5,1837096397,Procapra picticaudata,33.083672,91.699069,POINT (91.69906899999999 33.083672),1,4.412273,122.0,11.0,527.11,39.65,-0.39,22.3,32.41,1824.0,159.0,-83.0,-7.0,0.0,4.39,6.49,3431.81,87.64,87.64,-362.5,535.0,76.0,0.019361777,-57.0,43.0,-161.0,319.0,90.0,1.0,115.0,222.0,5.0,222.0,6.0,147.0,39.0,8061.0,113.0,-257.0,370.0,43.0,-151.0
6,6,1837096396,Procapra picticaudata,32.055569,98.962028,POINT (98.962028 32.055569),1,0.68331534,122.0,12.0,715.59,61.61,-0.19,18.85,63.94,5796.0,3348.0,-16.0,24.0,0.0,20.59,21.7,3255.96,98.9,98.9,-212.75,532.0,69.0,0.04492677,-6.0,74.0,-96.0,583.0,128.0,3.0,98.0,351.0,11.0,351.0,11.0,145.0,43.0,6710.0,142.0,-195.0,337.0,74.0,-87.0
7,7,1439685786,Procapra picticaudata,30.0,88.0,POINT (88 30),1,4.1038995,122.0,12.0,709.62,68.15,-0.68,19.75,23.95,4710.0,3468.0,-24.0,26.0,0.0,20.09,27.16,3369.43,100.69,89.3,-230.25,397.0,44.0,0.07362381,-12.0,78.0,-103.0,226.0,84.0,1.0,149.0,186.0,3.0,180.0,3.0,148.0,42.0,7108.0,146.0,-203.0,349.0,71.0,-91.0
8,8,1436952331,Procapra picticaudata,32.0,90.0,POINT (90 32),1,2.8049717,122.0,14.0,672.21,55.37,-0.55,21.45,31.86,4815.0,3564.0,-53.0,28.0,0.0,14.37,15.77,3612.3,101.52,101.52,-248.25,104.0,68.0,0.0055763414,-17.0,79.0,-116.0,300.0,84.0,1.0,117.0,213.0,4.0,213.0,4.0,135.0,38.0,7705.0,148.0,-200.0,348.0,79.0,-106.0
9,9,1088970123,Procapra picticaudata,27.26581,88.67981800000003,POINT (88.67981800000001 27.26581),1,3.8885393,124.0,19.0,1001.3,48.56,0.5,12.2,344.76,55116.0,55116.0,108.0,146.0,9.0,53.22,53.59,2281.9,102.41,102.41,240.0,212.0,49.0,0.20909831,127.0,175.0,65.0,2017.0,509.0,5.0,100.0,1270.0,38.0,1270.0,47.0,91.0,44.0,4354.0,211.0,5.0,206.0,175.0,75.0
10,10,923147334,Procapra picticaudata,35.470455,99.516563,POINT (99.516563 35.470455),1,4.6189203,122.0,9.0,508.51,25.02,-0.2,23.15,41.28,1800.0,318.0,-91.0,1.0,0.0,3.6,5.21,3295.25,83.79,83.79,-357.75,396.0,76.0,0.034869008,-54.0,45.0,-163.0,407.0,90.0,2.0,95.0,244.0,9.0,244.0,9.0,136.0,36.0,8158.0,111.0,-260.0,371.0,45.0,-154.0
11,11,923145316,Procapra picticaudata,34.883678,98.171082,POINT (98.171082 34.883678),1,3.8875675,122.0,16.0,611.19,46.5,-0.46,23.45,32.74,4237.5,1935.0,-72.0,25.0,0.0,8.66,9.73,3601.25,95.85,95.85,-282.25,156.0,43.0,0.0034355796,-29.0,71.0,-141.0,327.0,72.0,3.0,92.0,196.0,11.0,196.0,11.0,137.0,36.0,8336.0,139.0,-233.0,372.0,71.0,-132.0
12,12,923140017,Procapra picticaudata,34.724121000000004,98.11821,POINT (98.11820999999999 34.724121),1,2.130377,122.0,16.0,619.4,44.14,-0.44,23.15,34.71,4260.0,1939.5,-68.0,24.0,0.0,9.29,10.4,3604.11,96.61,96.61,-279.75,156.0,43.0,0.010170657,-28.0,72.0,-138.0,346.0,76.0,3.0,93.0,207.0,11.0,207.0,11.0,138.0,37.0,8242.0,140.0,-231.0,371.0,72.0,-129.0
13,13,923133596,Procapra picticaudata,34.041279,97.553101,POINT (97.553101 34.041279),1,4.3902473,122.0,9.0,570.15,36.84,-0.26,21.75,43.84,2940.0,735.0,-69.0,6.0,0.0,8.32,9.77,3334.73,89.37,89.37,-321.75,396.0,76.0,0.004798909,-41.0,53.0,-143.0,422.0,95.0,3.0,94.0,255.0,11.0,255.0,12.0,139.0,38.0,7724.0,122.0,-238.0,360.0,53.0,-134.0
14,14,923133094,Procapra picticaudata,34.910709000000004,98.486938,POINT (98.48693799999999 34.910709),1,5.9476037,130.0,50.0,601.63,42.66,-0.43,23.35,34.58,4027.5,1858.5,-73.0,22.0,0.0,8.21,9.37,3566.59,94.63,94.63,-290.75,50.0,43.0,0.0084762955,-32.0,68.0,-143.0,345.0,76.0,3.0,93.0,206.0,11.0,206.0,11.0,137.0,36.0,8292.0,136.0,-236.0,372.0,68.0,-134.0
15,15,923131591,Procapra picticaudata,33.220306,97.481689,POINT (97.481689 33.220306),1,5.7416735,122.0,16.0,690.49,35.56,-0.31,20.5,49.81,4612.5,3324.0,-34.0,23.0,0.0,16.37,17.5,3477.91,100.62,100.62,-242.5,816.0,76.0,0.021051308,-14.0,75.0,-110.0,475.0,105.0,2.0,97.0,287.0,10.0,287.0,11.0,145.0,41.0,7253.0,146.0,-207.0,353.0,75.0,-101.0
16,16,923131353,Procapra picticaudata,35.200745,98.959862,POINT (98.959862 35.200745),1,4.1847115,122.0,16.0,586.22,38.53,-0.38,23.55,36.05,3750.0,1176.0,-77.0,19.0,0.0,7.16,8.37,3548.86,93.14,93.14,-300.75,156.0,76.0,0.018317817,-35.0,65.0,-147.0,362.0,79.0,2.0,91.0,215.0,10.0,215.0,10.0,137.0,36.0,8333.0,133.0,-242.0,375.0,65.0,-139.0
17,17,1935614221,Procapra picticaudata,31.94479783582232,79.5673160863492,POINT (79.56731608634918 31.94479783582232),0,4.3933287,122.0,16.0,757.51,61.13,-0.56,22.3,34.81,7794.0,4698.0,-38.0,55.0,2.0,18.52,33.16,3917.85,113.77,102.59,-173.5,154.0,76.0,0.012541036,4.0,106.0,-95.0,336.0,68.0,8.0,62.0,163.0,39.0,145.0,71.0,134.0,37.0,7789.0,179.0,-174.0,353.0,100.0,-46.0
18,18,1935609462,Procapra picticaudata,36.84184613551197,81.68456875876194,POINT (81.68456875876194 36.84184613551196),0,5.6075945,141.0,5.0,1291.33,97.44,-0.97,30.75,2.61,46680.0,36396.0,14.0,184.0,7.0,28.6,50.37,6618.15,185.53,185.38,212.75,17.0,76.0,0.0027466964,123.0,248.0,-28.0,33.0,7.0,0.0,82.0,20.0,1.0,16.0,3.0,149.0,33.0,10760.0,332.0,-113.0,445.0,234.0,41.0
19,19,1891287978,Procapra picticaudata,30.120360716942,78.65247232577967,POINT (78.65247232577967 30.120360716942),0,4.724628,125.0,36.0,1320.98,58.6,0.14,15.45,190.09,83682.0,83682.0,163.0,208.0,12.0,63.56,149.43,4167.97,158.68,114.63,409.0,289.0,47.0,0.08404102,194.0,253.0,118.0,1533.0,445.0,10.0,115.0,1088.0,99.0,601.0,139.0,109.0,39.0,5300.0,328.0,52.0,276.0,233.0,217.0
20,20,1839211309,Procapra picticaudata,35.26390826222525,82.13808199763506,POINT (82.13808199763506 35.26390826222525),0,0.18291883,119.0,7.0,483.49,86.97,-0.86,27.0,6.08,1488.0,313.5,-147.0,-16.0,0.0,0.0,2.18,3834.57,92.5,92.5,-406.0,35.0,76.0,0.028301211,-80.0,40.0,-201.0,66.0,20.0,0.0,108.0,46.0,2.0,46.0,3.0,142.0,34.0,9372.0,125.0,-284.0,409.0,40.0,-186.0
21,21,1839204924,Procapra picticaudata,33.4017806443825,109.9963483151492,POINT (109.9963483151492 33.4017806443825),0,3.5675929,118.0,8.0,1022.99,34.67,-0.21,24.6,84.25,47800.5,38326.5,41.0,195.0,7.0,32.79,32.79,4555.8,141.23,122.84,177.0,125.0,57.0,0.03948616,120.0,229.0,7.0,811.0,145.0,10.0,66.0,389.0,35.0,356.0,35.0,96.0,28.0,8472.0,285.0,-53.0,338.0,216.0,7.0
22,22,1837096397,Procapra picticaudata,29.577759126675968,79.77597504960305,POINT (79.77597504960305 29.57775912667597),0,0.70975757,125.0,36.0,1147.12,61.83,0.25,13.15,219.09,65034.0,65034.0,124.0,153.0,9.0,54.53,53.96,3536.67,136.8,104.25,297.0,289.0,47.0,0.020528208,150.0,200.0,83.0,1538.0,422.0,7.0,100.0,974.0,96.0,660.0,136.0,103.0,42.0,4596.0,267.0,23.0,244.0,188.0,95.0
23,23,1837096396,Procapra picticaudata,30.647711772643493,106.96139544177367,POINT (106.9613954417737 30.6477117726435),0,4.998937,122.0,20.0,1084.04,27.25,0.03,21.65,132.48,76626.0,76626.0,95.0,239.0,9.0,37.5,37.5,4603.32,147.78,140.81,337.75,70.0,52.0,0.07435145,177.0,271.0,78.0,1117.0,168.0,17.0,62.0,476.0,56.0,457.0,56.0,71.0,24.0,7399.0,330.0,41.0,289.0,249.0,78.0
24,24,1439685786,Procapra picticaudata,39.27012891656467,78.40697843909861,POINT (78.40697843909861 39.27012891656467),0,0.32563078,141.0,5.0,1230.61,96.34,-0.96,32.15,3.47,42619.5,36996.0,6.0,192.0,7.0,24.91,25.54,6627.24,182.46,182.46,229.75,17.0,60.0,0.00054408255,123.0,252.0,-35.0,45.0,10.0,0.0,85.0,26.0,1.0,26.0,2.0,140.0,30.0,11203.0,334.0,-123.0,457.0,252.0,-21.0
25,25,1436952331,Procapra picticaudata,24.296028864729,97.05437814375216,POINT (97.05437814375215 24.296028864729),0,4.935187,124.0,29.0,1552.37,68.37,0.06,11.4,226.0,102996.0,102996.0,244.0,223.0,12.0,100.01,122.36,2945.1,150.69,135.24,570.0,340.0,52.0,0.0072443485,238.0,276.0,175.0,1657.0,374.0,9.0,96.0,1022.0,34.0,812.0,34.0,117.0,46.0,4159.0,337.0,88.0,249.0,274.0,193.0
26,26,1088970123,Procapra picticaudata,36.2650866814022,107.38139001910145,POINT (107.3813900191015 36.2650866814022),0,0.54464966,119.0,18.0,996.76,54.25,-0.54,27.2,42.2,32265.0,23740.5,3.0,163.0,6.0,24.51,24.51,5149.7,146.67,125.51,91.0,50.0,74.0,0.020964378,90.0,206.0,-39.0,456.0,96.0,3.0,83.0,261.0,11.0,240.0,11.0,113.0,29.0,9406.0,274.0,-110.0,384.0,191.0,-39.0
27,27,923147334,Procapra picticaudata,34.92540879220201,76.66571842535419,POINT (76.66571842535419 34.92540879220201),0,4.4076886,121.0,15.0,743.88,89.03,-0.86,29.95,9.3,12715.5,8512.5,-105.0,86.0,4.0,8.32,56.53,4753.77,124.54,13.85,-121.25,154.0,40.0,0.05817427,10.0,134.0,-128.0,104.0,18.0,2.0,49.0,42.0,13.0,20.0,32.0,110.0,26.0,10243.0,213.0,-195.0,408.0,-116.0,32.0
28,28,923145316,Procapra picticaudata,33.954891057686794,94.97328572520126,POINT (94.97328572520126 33.95489105768679),0,5.4588075,122.0,13.0,521.41,35.14,-0.22,22.3,42.0,1884.0,651.0,-84.0,0.0,0.0,5.24,7.01,3287.51,85.05,85.05,-351.5,265.0,76.0,0.006592745,-53.0,45.0,-156.0,405.0,98.0,3.0,102.0,257.0,9.0,257.0,10.0,138.0,38.0,7929.0,113.0,-249.0,362.0,45.0,-147.0
29,29,923140017,Procapra picticaudata,31.83171462480286,98.63743642936964,POINT (98.63743642936964 31.83171462480286),0,5.141032,122.0,13.0,806.49,68.25,-0.3,18.4,62.21,9429.0,6120.0,5.0,40.0,1.0,26.2,27.0,3416.11,107.88,107.88,-150.0,531.0,65.0,0.047224607,14.0,93.0,-73.0,565.0,124.0,3.0,97.0,340.0,10.0,340.0,11.0,148.0,44.0,6514.0,162.0,-171.0,333.0,93.0,-65.0
30,30,923133596,Procapra picticaudata,34.15725271339842,102.68498758305635,POINT (102.6849875830564 34.15725271339842),0,1.8744583,125.0,14.0,810.53,41.35,-0.22,20.8,62.77,10657.5,6727.5,6.0,51.0,2.0,24.23,24.23,3660.94,112.69,102.52,-157.0,507.0,60.0,0.02830156,18.0,103.0,-81.0,634.0,122.0,2.0,85.0,339.0,12.0,330.0,12.0,150.0,40.0,7120.0,176.0,-195.0,371.0,98.0,-81.0
31,31,923133094,Procapra picticaudata,25.482589792689986,87.2762527242066,POINT (87.27625272420661 25.48258979268999),0,2.5307295,137.0,30.0,1572.71,79.86,-0.2,13.5,156.0,108378.0,108378.0,242.0,243.0,12.0,97.7,97.7,3386.59,155.97,123.84,583.0,52.0,58.0,0.00036432972,251.0,296.0,177.0,1260.0,324.0,1.0,112.0,857.0,22.0,580.0,22.0,117.0,42.0,4860.0,363.0,90.0,273.0,289.0,177.0
32,32,923131591,Procapra picticaudata,29.137330025915976,91.86460571847809,POINT (91.8646057184781 29.13733002591598),0,4.6502824,122.0,11.0,952.85,68.83,-0.69,17.85,32.17,15936.0,11106.0,43.0,70.0,4.0,38.42,38.42,3382.05,118.25,118.25,-56.0,452.0,43.0,0.117050275,45.0,124.0,-39.0,297.0,88.0,0.0,127.0,220.0,1.0,220.0,1.0,152.0,45.0,6408.0,191.0,-144.0,335.0,124.0,-39.0
33,33,923131353,Procapra picticaudata,27.03704933873661,80.97855449687114,POINT (80.97855449687114 27.03704933873661),0,1.9923377,139.0,18.0,1679.32,80.77,-0.4,17.4,105.56,110304.0,110304.0,230.0,260.0,12.0,91.04,156.32,4596.26,206.42,133.29,573.0,28.0,77.0,0.00013261606,255.0,320.0,170.0,1000.0,304.0,1.0,127.0,754.0,25.0,117.0,47.0,128.0,40.0,5916.0,406.0,88.0,318.0,292.0,242.0
