,Unnamed: 0,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,0,1572345773,Rusa unicolor,6.634710000000001,80.946128,POINT (80.946128 6.634710000000001),1,3.3417623,139.0,20.0,1503.97,40.82,0.11,2.15,562.17,112536.0,112536.0,287.0,232.0,12.0,110.19,127.57,1036.67,129.41,114.38,688.5,154.0,61.0,0.003820353,260.0,268.0,250.0,1682.0,315.0,35.0,62.0,745.0,132.0,405.0,598.0,80.0,80.0,711.0,310.0,210.0,100.0,254.0,265.0
1,1,1831222511,Rusa unicolor,7.906317,80.717,POINT (80.717 7.906317),1,5.01966,142.0,20.0,1556.02,51.54,0.04,3.4,450.88,114570.0,114570.0,285.0,238.0,12.0,116.58,130.02,1450.84,137.55,114.64,698.0,128.0,60.0,0.008790548,265.0,276.0,248.0,1621.0,307.0,14.0,69.0,837.0,98.0,271.0,548.0,84.0,70.0,1155.0,324.0,204.0,120.0,255.0,273.0
2,2,1305176944,Rusa unicolor,8.570575,80.12059,POINT (80.12059000000001 8.570575),1,3.471727,142.0,20.0,1513.95,58.02,-0.22,3.95,321.6,118980.0,118980.0,290.0,256.0,12.0,113.44,127.06,1665.82,135.83,107.66,726.5,128.0,60.0,0.0024377806,275.0,288.0,254.0,1179.0,264.0,8.0,83.0,679.0,51.0,218.0,349.0,76.0,62.0,1431.0,334.0,212.0,122.0,263.0,286.0
3,3,1802740581,Rusa unicolor,6.947964,80.848911,POINT (80.848911 6.947964),1,1.701071,128.0,21.0,1359.73,12.75,0.34,3.0,544.45,84420.0,84420.0,218.0,166.0,12.0,97.13,110.32,1584.91,125.13,101.14,491.0,160.0,49.0,0.07379893,195.0,205.0,181.0,2061.0,284.0,87.0,40.0,822.0,303.0,451.0,590.0,90.0,69.0,923.0,267.0,138.0,129.0,188.0,201.0
4,4,1881097901,Rusa unicolor,8.304509,80.149467,POINT (80.149467 8.304508999999999),1,3.4872565,142.0,20.0,1555.17,64.87,-0.26,3.95,301.16,118692.0,118692.0,292.0,253.0,12.0,118.09,128.83,1643.43,139.08,111.72,724.5,128.0,60.0,0.0037775973,275.0,287.0,254.0,1158.0,239.0,15.0,78.0,625.0,54.0,259.0,285.0,81.0,63.0,1428.0,336.0,208.0,128.0,262.0,286.0
5,5,1088967815,Rusa unicolor,6.967841,80.63984599999998,POINT (80.63984599999999 6.967841),1,4.909646,128.0,21.0,1364.93,8.31,0.51,2.75,738.67,86058.0,86058.0,225.0,170.0,12.0,101.02,116.03,1567.88,124.0,109.86,504.5,160.0,49.0,0.05656066,199.0,209.0,187.0,2801.0,318.0,94.0,31.0,898.0,354.0,852.0,422.0,89.0,68.0,810.0,272.0,143.0,129.0,206.0,192.0
6,6,899938947,Rusa unicolor,6.446961,81.540987,POINT (81.540987 6.446961),1,2.4934096,139.0,20.0,1429.83,49.52,-0.17,2.55,424.95,116766.0,116766.0,286.0,248.0,12.0,104.99,127.71,1116.97,125.01,102.17,716.5,154.0,61.0,0.004492423,270.0,280.0,256.0,1187.0,228.0,9.0,74.0,620.0,42.0,95.0,502.0,69.0,74.0,918.0,318.0,225.0,93.0,258.0,278.0
7,7,1703155764,Rusa unicolor,6.73283,80.849304,POINT (80.849304 6.73283),1,3.1101153,134.0,20.0,1511.05,22.85,0.3,2.3,665.63,106110.0,106110.0,272.0,213.0,12.0,113.55,129.14,1194.22,132.4,113.25,642.0,148.0,61.0,0.11673126,245.0,253.0,234.0,2161.0,358.0,89.0,49.0,869.0,270.0,568.0,439.0,86.0,78.0,745.0,301.0,192.0,109.0,239.0,250.0
8,8,1837100666,Rusa unicolor,6.901231,80.877305,POINT (80.87730500000001 6.901231),1,1.164532,128.0,21.0,1367.73,13.76,0.29,3.0,517.52,85752.0,85752.0,219.0,168.0,12.0,97.45,111.98,1555.81,125.4,101.91,498.0,160.0,49.0,0.055553254,198.0,208.0,184.0,1930.0,277.0,78.0,41.0,772.0,273.0,440.0,502.0,90.0,70.0,945.0,268.0,141.0,127.0,191.0,206.0
9,9,921013023,Rusa unicolor,6.791954,80.795433,POINT (80.795433 6.791954),1,3.1915011,128.0,21.0,1210.06,15.74,0.4,2.3,495.03,70506.0,70506.0,192.0,138.0,12.0,89.43,103.98,1775.73,124.13,92.67,391.0,160.0,49.0,0.12661381,163.0,173.0,155.0,2028.0,251.0,87.0,29.0,704.0,310.0,495.0,415.0,86.0,60.0,720.0,244.0,103.0,141.0,157.0,159.0
10,10,1088967845,Rusa unicolor,6.9447899999999985,80.748021,POINT (80.74802099999999 6.944789999999999),1,4.318575,128.0,21.0,1281.11,16.69,0.47,2.55,595.89,76752.0,76752.0,206.0,151.0,12.0,94.35,109.64,1771.98,130.26,97.47,437.5,160.0,49.0,0.06643706,177.0,187.0,168.0,2419.0,273.0,89.0,28.0,753.0,330.0,551.0,442.0,89.0,64.0,776.0,258.0,119.0,139.0,171.0,172.0
11,11,921021797,Rusa unicolor,6.427213,81.572113,POINT (81.572113 6.427213),1,2.4934096,139.0,20.0,1429.83,49.52,-0.17,2.55,424.95,116766.0,116766.0,286.0,248.0,12.0,104.99,127.71,1116.97,125.01,102.17,716.5,154.0,61.0,0.004492423,270.0,280.0,256.0,1187.0,228.0,9.0,74.0,620.0,42.0,95.0,502.0,69.0,74.0,918.0,318.0,225.0,93.0,258.0,278.0
12,12,1211998675,Rusa unicolor,6.802183,80.860477,POINT (80.860477 6.802183),1,3.03637,128.0,21.0,1342.24,6.28,0.33,2.8,532.46,83790.0,83790.0,217.0,165.0,12.0,96.83,107.66,1549.37,122.77,100.87,486.0,160.0,49.0,0.094035625,194.0,203.0,181.0,1999.0,284.0,97.0,38.0,768.0,318.0,501.0,455.0,88.0,68.0,856.0,265.0,137.0,128.0,187.0,199.0
13,13,1891358549,Rusa unicolor,12.146317,76.119429,POINT (76.119429 12.146317),1,2.4301915,146.0,30.0,1423.43,65.61,0.06,4.45,338.84,98820.0,98820.0,260.0,203.0,12.0,106.42,117.07,2032.34,147.98,102.01,603.5,124.0,66.0,0.004728084,229.0,251.0,215.0,1508.0,465.0,2.0,100.0,881.0,22.0,267.0,74.0,87.0,58.0,1441.0,310.0,160.0,150.0,220.0,219.0
14,14,1880640697,Rusa unicolor,11.653487,76.463471,POINT (76.463471 11.653487),1,4.0444345,144.0,21.0,1420.0,73.56,0.21,4.45,404.15,95634.0,95634.0,250.0,193.0,12.0,103.92,129.36,1789.02,144.68,107.11,574.5,162.0,57.0,0.0038546915,221.0,242.0,205.0,1792.0,540.0,2.0,101.0,1095.0,19.0,233.0,99.0,89.0,59.0,1384.0,299.0,149.0,150.0,218.0,220.0
15,15,891133721,Rusa unicolor,22.305616,80.535636,POINT (80.535636 22.305616),1,4.9287724,151.0,49.0,1713.16,78.68,-0.15,15.35,154.42,105570.0,105570.0,261.0,251.0,12.0,105.74,105.74,4169.29,204.13,119.25,595.0,112.0,67.0,0.0053074113,244.0,308.0,182.0,1459.0,482.0,3.0,137.0,1170.0,37.0,164.0,37.0,133.0,41.0,4793.0,407.0,90.0,317.0,258.0,182.0
16,16,1899757964,Rusa unicolor,9.544635,77.14251999999998,POINT (77.14251999999999 9.544635000000001),1,0.44196975,125.0,21.0,1364.91,47.22,0.33,3.45,566.88,98172.0,98172.0,257.0,206.0,12.0,99.64,120.47,1314.59,132.17,109.43,595.5,228.0,49.0,0.0114353,227.0,242.0,213.0,2030.0,389.0,23.0,65.0,946.0,111.0,348.0,282.0,78.0,64.0,1075.0,288.0,167.0,121.0,228.0,223.0
17,17,1839222572,Rusa unicolor,29.523719,78.749535,POINT (78.74953499999999 29.523719),1,3.1641724,139.0,18.0,1539.56,66.47,-0.01,16.95,169.09,98964.0,98964.0,197.0,245.0,12.0,75.24,174.94,4745.99,182.26,131.4,499.0,28.0,77.0,0.030168302,229.0,294.0,146.0,1520.0,462.0,7.0,124.0,1136.0,66.0,615.0,103.0,123.0,40.0,5842.0,377.0,73.0,304.0,272.0,256.0
18,18,1848788108,Rusa unicolor,11.779332,76.430334,POINT (76.430334 11.779332),1,4.7849674,146.0,30.0,1473.53,59.24,-0.17,4.65,266.26,100080.0,100080.0,261.0,204.0,12.0,107.18,134.6,1911.1,150.88,111.24,608.5,124.0,66.0,0.013468476,232.0,254.0,215.0,1217.0,311.0,2.0,87.0,623.0,18.0,228.0,77.0,91.0,59.0,1438.0,313.0,159.0,154.0,226.0,232.0
19,19,1838419983,Rusa unicolor,14.553489,101.204428,POINT (101.204428 14.553489),1,5.4620333,123.0,28.0,1649.13,46.72,-0.3,5.55,208.83,108486.0,108486.0,279.0,213.0,12.0,117.43,128.85,1889.53,157.27,126.09,642.5,192.0,47.0,0.054298047,251.0,270.0,222.0,1148.0,251.0,6.0,72.0,525.0,41.0,348.0,45.0,107.0,57.0,1881.0,332.0,147.0,185.0,253.0,227.0
20,20,1579916306,Rusa unicolor,27.164709,77.519875,POINT (77.519875 27.164709),1,1.4434634,132.0,19.0,1738.09,85.47,-0.6,20.15,67.86,111114.0,111114.0,225.0,295.0,12.0,91.36,155.19,4675.06,195.54,143.17,566.75,123.0,64.0,0.00042729784,257.0,335.0,163.0,693.0,280.0,1.0,154.0,602.0,15.0,238.0,19.0,135.0,39.0,6646.0,417.0,74.0,343.0,297.0,239.0
21,21,1677298751,Rusa unicolor,27.083899,92.760584,POINT (92.76058399999999 27.083899),1,3.2040963,122.0,44.0,1341.66,51.55,0.42,12.25,356.6,93258.0,93258.0,207.0,229.0,12.0,79.23,79.23,2561.34,134.61,134.61,502.0,196.0,49.0,0.07931974,216.0,263.0,153.0,2324.0,470.0,9.0,88.0,1293.0,48.0,1293.0,48.0,100.0,44.0,4286.0,302.0,79.0,223.0,263.0,153.0
22,22,1891290951,Rusa unicolor,23.607011,81.06903100000002,POINT (81.06903100000001 23.607011),1,0.7486848,150.0,45.0,1684.45,82.35,-0.29,17.0,121.23,105660.0,105660.0,252.0,262.0,12.0,104.3,196.2,4215.84,202.52,121.41,576.0,103.0,69.0,0.0005184863,244.0,315.0,173.0,1191.0,381.0,5.0,137.0,958.0,29.0,123.0,54.0,131.0,39.0,5455.0,410.0,80.0,330.0,265.0,288.0
23,23,1898814569,Rusa unicolor,14.519612,101.367616,POINT (101.367616 14.519612),1,0.3258903,134.0,20.0,1657.06,46.58,-0.3,5.6,210.16,108234.0,108234.0,279.0,212.0,12.0,118.42,129.78,1853.7,157.34,126.86,639.0,163.0,71.0,0.043102775,250.0,270.0,220.0,1167.0,261.0,6.0,73.0,541.0,41.0,347.0,46.0,109.0,58.0,1934.0,331.0,144.0,187.0,254.0,225.0
24,24,1914364028,Rusa unicolor,20.915735,79.593779,POINT (79.593779 20.915735),1,4.1207094,151.0,49.0,1793.92,80.09,-0.25,15.3,147.93,117378.0,117378.0,281.0,286.0,12.0,112.7,112.7,4007.99,206.74,127.58,680.0,112.0,67.0,0.00024321643,272.0,335.0,214.0,1340.0,423.0,8.0,132.0,1059.0,30.0,167.0,30.0,125.0,41.0,4517.0,428.0,127.0,301.0,276.0,214.0
25,25,1898807661,Rusa unicolor,26.665059000000007,90.952056,POINT (90.952056 26.665059),1,2.806521,146.0,12.0,1391.63,68.15,0.54,11.45,492.03,105624.0,105624.0,235.0,257.0,12.0,86.97,86.97,2527.51,123.63,137.55,590.0,79.0,52.0,0.0019248263,244.0,285.0,183.0,3001.0,707.0,8.0,95.0,1837.0,39.0,1260.0,39.0,94.0,45.0,4014.0,318.0,111.0,207.0,278.0,183.0
