,Unnamed: 0,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,0,1901044809,Eudorcas rufifrons,12.392445,2.460327,POINT (2.460327 12.392445),1,2.543725,144.0,12.0,2016.3,81.56,-0.67,7.95,95.96,123336.0,123336.0,333.0,259.0,12.0,156.02,158.08,2043.22,196.14,147.81,773.5,74.0,54.0,0.0035779076,285.0,321.0,258.0,674.0,201.0,0.0,121.0,487.0,0.0,61.0,1.0,136.0,58.0,2487.0,399.0,166.0,233.0,272.0,259.0
1,1,1836576229,Eudorcas rufifrons,12.496628,2.327198,POINT (2.327198 12.496628),1,2.6044765,136.0,17.0,2026.3,82.29,-0.67,8.0,94.15,123498.0,123498.0,333.0,258.0,12.0,156.64,156.64,2072.89,197.56,148.38,774.0,108.0,61.0,0.002589357,286.0,321.0,258.0,667.0,198.0,0.0,123.0,486.0,0.0,59.0,0.0,137.0,58.0,2496.0,400.0,165.0,235.0,273.0,258.0
2,2,1836576174,Eudorcas rufifrons,12.46997,2.226621,POINT (2.226621 12.46997),1,3.6380417,136.0,17.0,2027.54,82.13,-0.67,7.95,95.43,123534.0,123534.0,334.0,258.0,12.0,157.06,158.92,2062.87,197.56,148.38,774.5,108.0,61.0,0.002375911,286.0,321.0,259.0,676.0,200.0,0.0,123.0,492.0,0.0,60.0,1.0,137.0,58.0,2485.0,400.0,165.0,235.0,273.0,259.0
3,3,1563442801,Eudorcas rufifrons,12.339403,2.406788,POINT (2.406788 12.339403),1,5.796793,136.0,17.0,2018.19,81.64,-0.67,7.95,96.24,123354.0,123354.0,333.0,259.0,12.0,156.44,158.29,2042.37,196.34,147.81,773.5,108.0,61.0,0.00076726003,285.0,320.0,259.0,676.0,201.0,0.0,122.0,489.0,0.0,62.0,1.0,136.0,58.0,2460.0,399.0,166.0,233.0,272.0,259.0
4,4,1291851765,Eudorcas rufifrons,12.076329,3.191864,POINT (3.191864 12.076329),1,1.2732055,140.0,9.0,1990.93,80.21,-0.65,7.9,103.67,125550.0,125550.0,335.0,269.0,12.0,155.09,155.09,1984.81,193.18,146.18,793.0,52.0,57.0,0.001758045,290.0,327.0,266.0,702.0,198.0,0.0,120.0,499.0,0.0,72.0,0.0,129.0,57.0,2469.0,403.0,179.0,224.0,273.0,266.0
5,5,1563443091,Eudorcas rufifrons,12.40736,2.610906,POINT (2.610906 12.40736),1,2.2728164,144.0,12.0,2012.53,75.05,-0.67,8.0,95.47,123858.0,123858.0,333.0,261.0,12.0,155.87,157.57,2019.64,195.61,147.93,778.0,74.0,54.0,0.0036131972,287.0,321.0,260.0,668.0,201.0,0.0,122.0,480.0,0.0,61.0,1.0,134.0,57.0,2460.0,400.0,168.0,232.0,273.0,261.0
6,6,1836576265,Eudorcas rufifrons,12.52927,2.389965,POINT (2.389965 12.52927),1,1.9439715,136.0,17.0,2024.94,82.96,-0.68,8.1,91.24,123390.0,123390.0,332.0,258.0,12.0,155.98,155.98,2064.91,197.55,148.91,772.0,108.0,61.0,0.0072928946,285.0,321.0,258.0,649.0,195.0,0.0,124.0,477.0,0.0,53.0,0.0,137.0,58.0,2535.0,400.0,164.0,236.0,273.0,258.0
7,7,1901044842,Eudorcas rufifrons,12.244039,2.5472330000000003,POINT (2.547233 12.244039),1,6.1262007,144.0,12.0,2007.56,80.09,-0.65,7.8,102.1,123282.0,123282.0,334.0,260.0,12.0,156.38,158.56,2015.95,194.73,146.82,775.0,74.0,54.0,0.006702302,285.0,321.0,259.0,708.0,208.0,0.0,119.0,504.0,0.0,70.0,1.0,134.0,58.0,2435.0,398.0,168.0,230.0,271.0,261.0
8,8,1901044839,Eudorcas rufifrons,12.577894,2.52023,POINT (2.52023 12.577894),1,0.13731013,144.0,12.0,2032.58,76.62,-0.69,8.2,89.44,124974.0,124974.0,334.0,262.0,12.0,156.35,157.97,2084.98,198.38,149.59,783.0,74.0,54.0,0.0022184951,289.0,324.0,261.0,637.0,195.0,0.0,124.0,467.0,0.0,51.0,1.0,136.0,57.0,2548.0,404.0,168.0,236.0,276.0,261.0
9,9,1562882104,Eudorcas rufifrons,12.554844,2.71243,POINT (2.71243 12.554844),1,5.1613407,146.0,4.0,2031.96,76.81,-0.69,8.15,89.89,125334.0,125334.0,334.0,263.0,12.0,156.09,157.45,2067.77,198.32,150.13,785.5,18.0,57.0,0.0046882853,290.0,326.0,262.0,635.0,197.0,0.0,125.0,462.0,0.0,53.0,1.0,135.0,57.0,2557.0,404.0,170.0,234.0,277.0,262.0
