,taxon_name,gbif_id,decimal_longitude,decimal_latitude,present/pseudo_absent
0,Blastocerus dichotomus,699206215,-58.08351,-28.05064,1
1,Blastocerus dichotomus,699206269,-58.080569999999994,-28.03098,1
2,Blastocerus dichotomus,233870716,-58.019009999999994,-28.024559999999997,1
3,Blastocerus dichotomus,699206285,-58.095369999999996,-28.075570000000003,1
4,Blastocerus dichotomus,233870783,-58.04079,-28.0258,1
5,Blastocerus dichotomus,699206270,-58.028819999999996,-28.013920000000002,1
6,Blastocerus dichotomus,1901053143,-57.193528,-28.580954,1
7,Blastocerus dichotomus,233870736,-58.06539,-28.04825,1
8,Blastocerus dichotomus,699206246,-58.06241,-28.029590000000002,1
9,Blastocerus dichotomus,699206261,-58.08198,-28.0321,1
10,Blastocerus dichotomus,233870797,-58.06515,-28.048509999999997,1
11,Blastocerus dichotomus,1920841814,-58.808581000000004,-34.042315,1
12,Blastocerus dichotomus,1457613397,-57.183645,-28.495321,1
13,Blastocerus dichotomus,233870801,-58.03355,-28.0338,1
14,Blastocerus dichotomus,233870723,-58.06401999999999,-28.023259999999997,1
15,Blastocerus dichotomus,233870810,-58.007940000000005,-28.0132,1
16,Blastocerus dichotomus,1831164999,-56.727748999999996,-17.419345,1
17,Blastocerus dichotomus,699206226,-58.08305,-28.041459999999997,1
18,Blastocerus dichotomus,699206264,-58.093219999999995,-28.05317,1
19,Blastocerus dichotomus,233870781,-57.99454,-27.994979999999998,1
20,Blastocerus dichotomus,233870839,-57.19575,-28.54618,1
21,Blastocerus dichotomus,1065605551,-58.661365,-26.370684999999998,1
22,Blastocerus dichotomus,233870742,-58.082969999999996,-28.04155,1
23,Blastocerus dichotomus,699206238,-58.07581999999999,-28.03823,1
24,Blastocerus dichotomus,699206248,-58.06213,-28.03554,1
25,Blastocerus dichotomus,699206286,-58.12875,-28.044209999999996,1
26,Blastocerus dichotomus,1802727816,-56.628662,-20.182745,1
27,Blastocerus dichotomus,699206291,-58.0227,-28.0109,1
28,Blastocerus dichotomus,233870802,-57.99918,-28.022879999999997,1
29,Blastocerus dichotomus,233870704,-58.05008,-28.02582,1
30,Blastocerus dichotomus,233870739,-58.09647,-28.01778,1
31,Blastocerus dichotomus,233870800,-58.0167,-28.0151,1
32,Blastocerus dichotomus,699206280,-58.05287,-28.05578,1
33,Blastocerus dichotomus,233870775,-58.014419999999994,-28.0461,1
34,Blastocerus dichotomus,699206274,-58.01707,-27.999670000000002,1
35,Blastocerus dichotomus,233870735,-58.0794,-28.050279999999997,1
36,Blastocerus dichotomus,233870733,-58.082469999999994,-28.0294,1
37,Blastocerus dichotomus,233870813,-58.09891,-28.069259999999996,1
38,Blastocerus dichotomus,699206288,-58.12201999999999,-28.040909999999997,1
39,Blastocerus dichotomus,699206219,-58.00131,-28.017059999999997,1
40,Blastocerus dichotomus,1640066754,-57.102498,-27.940504999999998,1
41,Blastocerus dichotomus,1831229829,-56.219467,-19.465872,1
42,Blastocerus dichotomus,233870805,-58.03644,-28.033520000000003,1
43,Blastocerus dichotomus,233870776,-58.09859,-28.03503,1
44,Blastocerus dichotomus,699206216,-58.07872,-28.05064,1
45,Blastocerus dichotomus,1890720539,-58.403853000000005,-34.060085,1
46,Blastocerus dichotomus,699206235,-58.1039,-28.02125,1
47,Blastocerus dichotomus,920750869,-57.039085,-19.545879,1
48,Blastocerus dichotomus,920751031,-56.90900799999999,-19.471529,1
49,Blastocerus dichotomus,699206234,-58.12228,-28.04095,1
50,Blastocerus dichotomus,233870790,-57.999930000000006,-28.00787,1
51,Blastocerus dichotomus,233870707,-58.01138,-28.02005,1
52,Blastocerus dichotomus,233870725,-58.039530000000006,-28.025779999999997,1
53,Blastocerus dichotomus,699206220,-58.096540000000005,-28.03373,1
54,Blastocerus dichotomus,233870791,-58.06394,-28.023190000000003,1
55,Blastocerus dichotomus,233870706,-58.99454,-28.046509999999998,1
56,Blastocerus dichotomus,699206268,-58.082330000000006,-28.02119,1
57,Blastocerus dichotomus,1806331880,-56.60804,-20.091541,1
58,Blastocerus dichotomus,1831229273,-56.301023,-19.406282,1
59,Blastocerus dichotomus,1580492006,-57.034434,-28.454421000000004,1
60,Blastocerus dichotomus,233870724,-58.0225,-28.014879999999998,1
61,Blastocerus dichotomus,233870784,-58.021119999999996,-28.01326,1
62,Blastocerus dichotomus,1802727841,-56.688613000000004,-20.039177,1
63,Blastocerus dichotomus,233870806,-58.0294,-28.0346,1
64,Blastocerus dichotomus,891044634,-57.29753,-28.555808000000003,1
65,Blastocerus dichotomus,699206263,-58.07743000000001,-28.02876,1
66,Blastocerus dichotomus,1024230669,-57.00980500000001,-28.423268,1
67,Blastocerus dichotomus,233870712,-58.08781,-28.05613,1
68,Blastocerus dichotomus,699206292,-58.017469999999996,-27.99825,1
69,Blastocerus dichotomus,233870705,-58.115669999999994,-28.0517,1
70,Blastocerus dichotomus,699206247,-58.109190000000005,-28.03673,1
71,Blastocerus dichotomus,233870809,-58.093180000000004,-28.010590000000004,1
72,Blastocerus dichotomus,1880474813,-57.292874,-28.596384000000004,1
73,Blastocerus dichotomus,1802747772,-56.707508999999995,-20.029614000000002,1
74,Blastocerus dichotomus,699206265,-58.016890000000004,-27.993859999999998,1
75,Blastocerus dichotomus,1024230683,-58.780030000000004,-26.023892,1
76,Blastocerus dichotomus,233870777,-58.09669,-28.03335,1
77,Blastocerus dichotomus,233870703,-58.02876,-28.018759999999997,1
78,Blastocerus dichotomus,233870732,-58.096340000000005,-28.05292,1
79,Blastocerus dichotomus,233870709,-58.07196,-28.0446,1
80,Blastocerus dichotomus,699206249,-58.064130000000006,-28.0234,1
81,Blastocerus dichotomus,233870711,-58.103919999999995,-28.0213,1
82,Blastocerus dichotomus,233870772,-58.03592,-28.035140000000002,1
83,Blastocerus dichotomus,233870745,-58.09933,-28.04603,1
84,Blastocerus dichotomus,699206241,-58.113640000000004,-28.05544,1
85,Blastocerus dichotomus,1831229806,-56.314303,-19.568260000000002,1
86,Blastocerus dichotomus,233870803,-58.019659999999995,-28.01553,1
87,Blastocerus dichotomus,699206283,-58.02202,-28.0149,1
88,Blastocerus dichotomus,699206213,-58.03773,-28.02967,1
89,Blastocerus dichotomus,233870750,-58.03918,-28.046509999999998,1
90,Blastocerus dichotomus,233870773,-58.0851,-28.10019,1
91,Blastocerus dichotomus,233870778,-58.108419999999995,-28.049490000000002,1
92,Blastocerus dichotomus,699206256,-58.1226,-28.04099,1
93,Blastocerus dichotomus,699206228,-58.07581,-28.038220000000003,1
94,Blastocerus dichotomus,382059851,-57.58311,-27.99587,1
95,Blastocerus dichotomus,699206259,-58.10921999999999,-28.03698,1
