,taxon_name,gbif_id,decimal_longitude,decimal_latitude,present/pseudo_absent
0,Equus burchellii,1305127901,25.153246,-17.975266,1
1,Equus burchellii,1563446252,25.968492,-17.907605,1
2,Equus burchellii,1913612310,36.903967,0.007682,1
3,Equus burchellii,921589695,31.420897999999998,-24.046464999999998,1
4,Equus burchellii,1913612132,37.37818,0.2139,1
5,Equus burchellii,1838061221,32.036219,-28.088192,1
6,Equus burchellii,1913612150,37.45593,0.20704,1
7,Equus burchellii,1702489873,38.16619,-7.64682,1
8,Equus burchellii,1847608457,16.320957,-18.909157999999998,1
9,Equus burchellii,921589285,35.748138,-3.5655059999999996,1
10,Equus burchellii,1913612314,36.942489,-0.207517,1
11,Equus burchellii,1838388378,27.897615000000002,-24.711433,1
12,Equus burchellii,911491684,34.625147,-2.4118180000000002,1
13,Equus burchellii,1338633591,34.747009000000006,-2.619326,1
14,Equus burchellii,1265893081,31.901066999999998,-28.282846999999997,1
15,Equus burchellii,899970222,35.5447,-3.003587,1
16,Equus burchellii,1806066412,26.585541,-19.046541,1
17,Equus burchellii,921589708,35.027161,-1.2276280000000002,1
18,Equus burchellii,1913612259,37.18678,0.16483,1
19,Equus burchellii,1913612213,37.12559,0.34915,1
20,Equus burchellii,1899758915,35.143674,-1.206551,1
21,Equus burchellii,1338629088,35.867271,-3.7018739999999997,1
22,Equus burchellii,1457629939,29.487037,-22.337882,1
23,Equus burchellii,1890087471,16.946976,-18.842248,1
24,Equus burchellii,1837744582,36.919947,0.254278,1
25,Equus burchellii,1580033284,35.022861,-2.034361,1
26,Equus burchellii,1847600067,30.702972999999997,-1.805305,1
27,Equus burchellii,1913612185,37.2058,0.2204,1
28,Equus burchellii,1839230023,31.311243,-27.456609999999998,1
29,Equus burchellii,1913612253,37.17781,0.25851,1
30,Equus burchellii,1913612151,37.150909999999996,0.29808,1
31,Equus burchellii,911492132,35.336248,-3.1090310000000003,1
32,Equus burchellii,921589707,23.382532,-18.093094,1
33,Equus burchellii,1831189422,31.549919,-23.813036999999998,1
34,Equus burchellii,1262377389,36.956268,0.25359299999999996,1
35,Equus burchellii,1586931834,27.147723,-25.284153,1
36,Equus burchellii,1338646713,23.264414000000002,-19.24338,1
37,Equus burchellii,921589220,38.831177000000004,-2.977327,1
38,Equus burchellii,1898834304,36.851046000000004,0.165901,1
39,Equus burchellii,1850909024,16.839541,-18.921417,1
40,Equus burchellii,1850937131,37.141919,-7.358378,1
41,Equus burchellii,1580033301,38.243408,-2.301017,1
42,Equus burchellii,1699392789,31.707915999999997,-24.841403,1
43,Equus burchellii,1913612052,36.718379999999996,0.4713,1
44,Equus burchellii,891028368,31.672071000000003,-24.981624,1
45,Equus burchellii,1571193187,37.200162,-2.6646900000000002,1
46,Equus burchellii,1805385121,28.456598,-15.544689000000002,1
47,Equus burchellii,891061817,23.503411,-19.575375,1
48,Equus burchellii,1838056892,30.033367,-25.296684,1
49,Equus burchellii,1913612366,36.710353999999995,0.151615,1
50,Equus burchellii,1838407634,32.248169,-28.275640000000003,1
51,Equus burchellii,1703232662,38.610991999999996,-3.686125,1
52,Equus burchellii,1838308708,31.608068,-24.811963000000002,1
53,Equus burchellii,1913612214,37.18078,0.16047999999999998,1
54,Equus burchellii,1703153421,38.084478000000004,-7.7748800000000005,1
55,Equus burchellii,1913612324,36.981578999999996,-0.226706,1
56,Equus burchellii,1699372072,35.570372,-3.485523,1
57,Equus burchellii,1703200698,30.810732,-24.277468,1
58,Equus burchellii,921589068,31.397854,-23.520108999999998,1
59,Equus burchellii,1891295356,32.274614,-27.891784,1
60,Equus burchellii,1913612219,37.16649,0.26900999999999997,1
61,Equus burchellii,1890087608,16.821460000000002,-18.820629,1
62,Equus burchellii,1850896567,31.505725,-23.841062,1
63,Equus burchellii,1913612330,36.895672999999995,-0.22558499999999998,1
64,Equus burchellii,1668882987,31.947165999999996,-28.203913,1
65,Equus burchellii,1890072213,32.36085,-27.857046,1
66,Equus burchellii,1838057415,16.909841,-18.908553,1
67,Equus burchellii,1836602413,32.221494,-28.265006,1
68,Equus burchellii,1913612238,37.14062,0.2847,1
69,Equus burchellii,1847528439,36.080286,-0.211627,1
70,Equus burchellii,1703232656,38.848176,-3.6449019999999996,1
71,Equus burchellii,1913612422,36.648866999999996,0.173174,1
72,Equus burchellii,1677351036,25.978073000000002,-17.844695,1
73,Equus burchellii,919422852,37.75,-3.56,1
74,Equus burchellii,1839228570,31.897540000000003,-28.745258000000003,1
75,Equus burchellii,1913612350,36.692598,0.058697000000000006,1
76,Equus burchellii,1038642698,32.016907,-12.929615,1
77,Equus burchellii,1831182990,36.939739,-0.187827,1
78,Equus burchellii,1338596027,16.937485000000002,-18.807842,1
79,Equus burchellii,921588875,16.804098,-18.851162,1
80,Equus burchellii,1913612228,37.49377,0.23646,1
81,Equus burchellii,1837739219,31.701101,-24.081706,1
82,Equus burchellii,1257408529,31.763158,-24.927188,1
83,Equus burchellii,1838378465,28.330499,-25.935164999999998,1
84,Equus burchellii,921589454,31.739975,-24.005465,1
85,Equus burchellii,1913612261,37.1668,0.30441,1
86,Equus burchellii,1668755282,23.851318,-19.316328,1
87,Equus burchellii,1913612218,37.1159,0.27211,1
88,Equus burchellii,1838055472,16.520670000000003,-19.095867000000002,1
89,Equus burchellii,1024215040,31.733653000000004,-24.87865,1
90,Equus burchellii,1913612126,37.39975,0.2253,1
91,Equus burchellii,1453375637,27.28674,-25.379561,1
92,Equus burchellii,1703232678,38.880913,-3.681118,1
93,Equus burchellii,1802753849,23.371126,-20.131281,1
94,Equus burchellii,911491824,35.602493,-3.097566,1
95,Equus burchellii,1839221910,31.552543,-23.932082,1
96,Equus burchellii,1702474718,31.519918,-24.821649,1
97,Equus burchellii,1571070068,24.426995,-20.449922,1
98,Equus burchellii,1913612359,36.719452000000004,0.072629,1
99,Equus burchellii,1838412308,27.155490999999998,-25.334375,1
100,Equus burchellii,1913612275,37.173590000000004,0.31999,1
101,Equus burchellii,1913612137,37.40804,0.26199,1
102,Equus burchellii,1838044433,31.880746999999996,-24.343427,1
103,Equus burchellii,1913612425,36.721957,0.20770999999999998,1
104,Equus burchellii,1913612195,37.47268,0.23523000000000002,1
105,Equus burchellii,1838378464,28.274248999999998,-25.838384,1
106,Equus burchellii,1703193701,30.807105,-24.04433,1
107,Equus burchellii,784053238,37.06667,1.90874,1
108,Equus burchellii,921588560,23.039703,-19.485205,1
109,Equus burchellii,1580032927,36.852951000000004,-3.264262,1
110,Equus burchellii,891727979,22.667268,-19.247729999999997,1
111,Equus burchellii,1838333266,32.362312,-27.717886,1
112,Equus burchellii,1453188908,37.163610999999996,-1.674508,1
113,Equus burchellii,1913612268,36.932881,-0.24429,1
114,Equus burchellii,1838063683,31.637597999999997,-24.5711,1
115,Equus burchellii,1562873945,37.078179999999996,-7.351272,1
