,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
0,22142,855395,1320865148,PhysicalObject,PRESERVED_SPECIMEN,1980-02-19 00:00:00+00:00,2.15,15.18,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Neotragus batesi,105750,2441072,Neotragus batesi,2,2,POINT (15.18 2.15),"(15.18, 2.15)",True,1980,2
6,223929,1057182,1436958661,PhysicalObject,PRESERVED_SPECIMEN,1948-03-27 00:00:00+00:00,1.05,29.15,8138eb72-f762-11e1-a439-00145eb45e9a,0,Neotragus batesi,105750,2441072,Neotragus batesi,2,2,POINT (29.15 1.05),"(29.15, 1.05)",True,1948,3
19,292513,1125766,665797789,PhysicalObject,PRESERVED_SPECIMEN,1926-01-01 00:00:00+00:00,2.66667,10.85,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Neotragus batesi,105750,2441072,Neotragus batesi,5,2,POINT (10.85 2.66667),"(10.85, 2.66667)",True,1926,1
20,314838,1148091,865738119,,PRESERVED_SPECIMEN,1953-04-25 00:00:00+00:00,2.7833,10.8167,5a659248-1f70-11e3-b2c5-00145eb45e9a,0,Neotragus batesi,105750,2441072,Neotragus batesi,4,4,POINT (10.8167 2.7833),"(10.8167, 2.7833)",True,1953,4
23,314841,1148094,865738122,,PRESERVED_SPECIMEN,1953-07-11 00:00:00+00:00,2.98333,11.96667,5a659248-1f70-11e3-b2c5-00145eb45e9a,0,Neotragus batesi,105750,2441072,Neotragus batesi,5,5,POINT (11.96667 2.98333),"(11.96667, 2.98333)",True,1953,7
28,386245,1219498,919422789,PhysicalObject,PRESERVED_SPECIMEN,1981-12-24 00:00:00+00:00,1.25,28.35,22a66350-7947-4a49-84a3-39c7c1b0881f,0,Neotragus batesi,105750,2441072,Neotragus batesi,2,2,POINT (28.35 1.25),"(28.35, 1.25)",True,1981,12
32,580204,1413457,665878015,PhysicalObject,PRESERVED_SPECIMEN,1913-11-08 00:00:00+00:00,2.41667,26.466669,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Neotragus batesi,105750,2441072,Neotragus batesi,5,6,POINT (26.466669 2.41667),"(26.466669, 2.41667)",True,1913,11
33,609487,1442740,1919694055,,PRESERVED_SPECIMEN,1995-01-10 00:00:00+00:00,4.75,7.475,7e380070-f762-11e1-a439-00145eb45e9a,0,Neotragus batesi,105750,2441072,Neotragus batesi,2,3,POINT (7.475 4.75),"(7.475, 4.75)",True,1995,1
36,609493,1442746,1919695010,,PRESERVED_SPECIMEN,1996-10-01 00:00:00+00:00,4.733333,7.416666999999999,7e380070-f762-11e1-a439-00145eb45e9a,0,Neotragus batesi,105750,2441072,Neotragus batesi,6,15,POINT (7.416666999999999 4.733333),"(7.416666999999999, 4.733333)",True,1996,10
37,609494,1442747,1919695082,,PRESERVED_SPECIMEN,1997-07-01 00:00:00+00:00,4.85,7.058333,7e380070-f762-11e1-a439-00145eb45e9a,0,Neotragus batesi,105750,2441072,Neotragus batesi,2,6,POINT (7.058333 4.85),"(7.058333, 4.85)",True,1997,7
39,609514,1442767,1919791306,,PRESERVED_SPECIMEN,1996-10-01 00:00:00+00:00,4.7333,7.4167,7e380070-f762-11e1-a439-00145eb45e9a,0,Neotragus batesi,105750,2441072,Neotragus batesi,4,4,POINT (7.4167 4.7333),"(7.4167, 4.7333)",True,1996,10
