,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
3,27793,861046,1807863223,,HUMAN_OBSERVATION,2017-11-21 00:00:00+00:00,-17.984121,23.295801,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Kobus leche,106228,5220162,Kobus leche,6,6,POINT (23.295801 -17.984121),"(23.295801, -17.984121)",True,2017,11
5,65596,898849,1562869192,,HUMAN_OBSERVATION,2008-06-26 00:00:00+00:00,-19.246506,23.56544,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Kobus leche leche,106230,7261415,Kobus leche,6,5,POINT (23.56544 -19.246506),"(23.56544, -19.246506)",True,2008,6
6,65597,898850,1562869193,,HUMAN_OBSERVATION,2008-07-15 00:00:00+00:00,-11.84709,30.342571000000003,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Kobus leche smithemani,106233,5706378,Kobus leche,5,15,POINT (30.342571 -11.84709),"(30.342571000000003, -11.84709)",True,2008,7
8,65611,898864,1562869271,,HUMAN_OBSERVATION,2009-11-17 00:00:00+00:00,-19.216705,23.546334,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Kobus leche leche,106230,7261415,Kobus leche,6,6,POINT (23.546334 -19.216705),"(23.546334, -19.216705)",True,2009,11
9,65629,898882,1562871465,,HUMAN_OBSERVATION,2015-05-16 00:00:00+00:00,-17.911114,24.855646,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Kobus leche leche,106230,7261415,Kobus leche,6,6,POINT (24.855646 -17.911114),"(24.855646, -17.911114)",True,2015,5
11,66215,899468,1562962499,,HUMAN_OBSERVATION,2014-06-07 16:27:01+00:00,-19.214551,22.449642,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Kobus leche leche,106230,7261415,Kobus leche,6,6,POINT (22.449642 -19.214551),"(22.449642, -19.214551)",True,2014,6
12,67378,900631,1847493444,,HUMAN_OBSERVATION,2017-07-12 20:36:00+00:00,-19.300274,23.530674,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Kobus leche leche,106230,7261415,Kobus leche,6,6,POINT (23.530674 -19.300274),"(23.530674, -19.300274)",True,2017,7
13,114655,947908,1913675480,,HUMAN_OBSERVATION,2018-08-12 16:33:00+00:00,-19.1658,23.979475,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Kobus leche leche,106230,7261415,Kobus leche,4,6,POINT (23.979475 -19.1658),"(23.979475, -19.1658)",True,2018,8
14,114659,947912,1913675830,,HUMAN_OBSERVATION,2018-08-13 08:48:00+00:00,-19.082161,23.868545,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Kobus leche leche,106230,7261415,Kobus leche,6,6,POINT (23.868545 -19.082161),"(23.868545, -19.082161)",True,2018,8
15,118315,951568,1668766456,,HUMAN_OBSERVATION,2017-08-01 00:00:00+00:00,-19.316328,23.851318,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Kobus leche,106228,5220162,Kobus leche,6,6,POINT (23.851318 -19.316328),"(23.851318, -19.316328)",True,2017,8
17,118357,951610,1668790062,,HUMAN_OBSERVATION,2008-07-30 00:00:00+00:00,-19.793977,23.211605,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Kobus leche leche,106230,7261415,Kobus leche,6,6,POINT (23.211605 -19.793977),"(23.211605, -19.793977)",True,2008,7
18,249368,1082621,1262394048,PhysicalObject,PRESERVED_SPECIMEN,1961-01-01 00:00:00+00:00,-15.896864,27.238006,96275bf2-8999-4869-95d5-4903a84391b0,0,Kobus leche,106228,5220162,Kobus leche,6,6,POINT (27.238006 -15.896864),"(27.238006, -15.896864)",True,1961,1
19,291718,1124971,665735433,PhysicalObject,PRESERVED_SPECIMEN,1987-05-01 00:00:00+00:00,-19.60009,23.01129,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Kobus leche leche,106230,7261415,Kobus leche,5,5,POINT (23.01129 -19.60009),"(23.01129, -19.60009)",True,1987,5
20,291901,1125154,665757155,PhysicalObject,PRESERVED_SPECIMEN,1986-05-15 00:00:00+00:00,-19.536221,22.943720000000006,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Kobus leche leche,106230,7261415,Kobus leche,6,15,POINT (22.94372000000001 -19.536221),"(22.943720000000006, -19.536221)",True,1986,5
28,294869,1128122,1319272477,PhysicalObject,PRESERVED_SPECIMEN,1967-06-21 00:00:00+00:00,-19.33,22.53,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Kobus leche,106228,5220162,Kobus leche,2,2,POINT (22.53 -19.33),"(22.53, -19.33)",True,1967,6
29,294885,1128138,1319404269,PhysicalObject,PRESERVED_SPECIMEN,1967-06-21 00:00:00+00:00,-19.42,22.53,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Kobus leche,106228,5220162,Kobus leche,2,2,POINT (22.53 -19.42),"(22.53, -19.42)",True,1967,6
30,306523,1139776,1291155703,,HUMAN_OBSERVATION,2015-03-22 10:39:00+00:00,-19.381924,23.231268,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Kobus leche,106228,5220162,Kobus leche,6,6,POINT (23.231268 -19.381924),"(23.231268, -19.381924)",True,2015,3
31,309865,1143118,1806345725,,HUMAN_OBSERVATION,2011-09-16 11:39:00+00:00,-17.981173000000005,25.070773000000006,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Kobus leche leche,106230,7261415,Kobus leche,15,15,POINT (25.07077300000001 -17.98117300000001),"(25.070773000000006, -17.981173000000005)",True,2011,9
32,314344,1147597,891061810,,HUMAN_OBSERVATION,2007-12-25 00:00:00+00:00,-19.577535,23.595954000000006,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Kobus leche leche,106230,7261415,Kobus leche,6,15,POINT (23.59595400000001 -19.577535),"(23.595954000000006, -19.577535)",True,2007,12
33,314356,1147609,891062100,,HUMAN_OBSERVATION,2007-11-27 08:31:00+00:00,-19.559459,23.372762,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Kobus leche leche,106230,7261415,Kobus leche,6,6,POINT (23.372762 -19.559459),"(23.372762, -19.559459)",True,2007,11
34,347871,1181124,899935876,,HUMAN_OBSERVATION,2010-12-06 00:00:00+00:00,-18.022931,21.789684,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Kobus leche leche,106230,7261415,Kobus leche,6,6,POINT (21.789684 -18.022931),"(21.789684, -18.022931)",True,2010,12
