,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
0,785545,1618798,921473898,,HUMAN_OBSERVATION,2010-07-25 00:00:00+00:00,-20.422991,17.331963000000002,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Diceros bicornis,104958,5220111,Diceros bicornis,6,15,POINT (17.331963 -20.422991),"(17.331963000000002, -20.422991)",True,2010,7
1,785546,1618799,921474389,,HUMAN_OBSERVATION,2011-12-11 00:00:00+00:00,-25.085604,31.760471000000006,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Diceros bicornis,104958,5220111,Diceros bicornis,6,15,POINT (31.76047100000001 -25.085604),"(31.760471000000006, -25.085604)",True,2011,12
2,785547,1618800,921474585,,HUMAN_OBSERVATION,2014-01-30 00:00:00+00:00,-3.17274,35.561028,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Diceros bicornis,104958,5220111,Diceros bicornis,5,6,POINT (35.561028 -3.17274),"(35.561028, -3.17274)",True,2014,1
4,785549,1618802,921475042,,HUMAN_OBSERVATION,2011-04-24 00:00:00+00:00,-25.239727,27.074432,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Diceros bicornis,104958,5220111,Diceros bicornis,6,6,POINT (27.074432 -25.239727),"(27.074432, -25.239727)",True,2011,4
7,785552,1618805,921475951,,HUMAN_OBSERVATION,2013-10-12 00:00:00+00:00,-0.350187,36.083221,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Diceros bicornis,104958,5220111,Diceros bicornis,6,6,POINT (36.083221 -0.350187),"(36.083221, -0.350187)",True,2013,10
9,785554,1618807,921476186,,HUMAN_OBSERVATION,2011-07-31 00:00:00+00:00,-3.01599,38.21067,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Diceros bicornis,104958,5220111,Diceros bicornis,5,5,POINT (38.21067 -3.01599),"(38.21067, -3.01599)",True,2011,7
10,785555,1618808,921476323,,HUMAN_OBSERVATION,2012-11-11 00:00:00+00:00,-19.036842,16.341343,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Diceros bicornis,104958,5220111,Diceros bicornis,6,6,POINT (16.341343 -19.036842),"(16.341343, -19.036842)",True,2012,11
11,785556,1618809,921476460,,HUMAN_OBSERVATION,2011-10-15 00:00:00+00:00,-19.239305,15.982599,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Diceros bicornis,104958,5220111,Diceros bicornis,6,6,POINT (15.982599 -19.239305),"(15.982599, -19.239305)",True,2011,10
13,785558,1618811,921476752,,HUMAN_OBSERVATION,2011-08-27 00:00:00+00:00,-18.858063,16.924696,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Diceros bicornis,104958,5220111,Diceros bicornis,6,6,POINT (16.924696 -18.858063),"(16.924696, -18.858063)",True,2011,8
15,785560,1618813,921476987,,HUMAN_OBSERVATION,1998-06-09 00:00:00+00:00,-19.04001,16.470434,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Diceros bicornis,104958,5220111,Diceros bicornis,5,6,POINT (16.470434 -19.04001),"(16.470434, -19.04001)",True,1998,6
19,785564,1618817,921477440,,HUMAN_OBSERVATION,2011-10-13 00:00:00+00:00,-18.851162,16.804098,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Diceros bicornis,104958,5220111,Diceros bicornis,6,6,POINT (16.804098 -18.851162),"(16.804098, -18.851162)",True,2011,10
21,785566,1618819,921477899,,HUMAN_OBSERVATION,2012-09-22 00:00:00+00:00,-19.027718,16.329117,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Diceros bicornis,104958,5220111,Diceros bicornis,6,6,POINT (16.329117 -19.027718),"(16.329117, -19.027718)",True,2012,9
22,785567,1618820,921478677,,HUMAN_OBSERVATION,2010-03-03 00:00:00+00:00,-24.754866,31.365070000000006,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Diceros bicornis,104958,5220111,Diceros bicornis,6,15,POINT (31.36507000000001 -24.754866),"(31.365070000000006, -24.754866)",True,2010,3
27,785572,1618825,921479389,,HUMAN_OBSERVATION,2003-07-23 00:00:00+00:00,-25.417231,31.198425,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Diceros bicornis,104958,5220111,Diceros bicornis,6,6,POINT (31.198425 -25.417231),"(31.198425, -25.417231)",True,2003,7
28,785573,1618826,921479546,,HUMAN_OBSERVATION,2011-10-17 00:00:00+00:00,-19.394413,14.636297,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Diceros bicornis,104958,5220111,Diceros bicornis,6,6,POINT (14.636297 -19.394413),"(14.636297, -19.394413)",True,2011,10
29,785574,1618827,921479674,,HUMAN_OBSERVATION,2012-11-11 00:00:00+00:00,-19.042192,16.264961,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Diceros bicornis,104958,5220111,Diceros bicornis,6,6,POINT (16.264961 -19.042192),"(16.264961, -19.042192)",True,2012,11
33,787187,1620440,1262378588,,HUMAN_OBSERVATION,2009-07-10 11:38:28+00:00,0.14338800000000002,36.940705,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Diceros bicornis,104958,5220111,Diceros bicornis,17,6,POINT (36.940705 0.143388),"(36.940705, 0.14338800000000002)",True,2009,7
34,787195,1620448,1262379875,,HUMAN_OBSERVATION,2009-07-30 11:46:41+00:00,0.155353,36.955214,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Diceros bicornis,104958,5220111,Diceros bicornis,6,6,POINT (36.955214 0.155353),"(36.955214, 0.155353)",True,2009,7
35,787249,1620502,1880469265,,HUMAN_OBSERVATION,2016-04-09 16:24:00+00:00,-18.90389,16.842637,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Diceros bicornis bicornis,104960,7262077,Diceros bicornis,5,6,POINT (16.842637 -18.90389),"(16.842637, -18.90389)",True,2016,4
36,787304,1620557,1880619135,,HUMAN_OBSERVATION,2018-06-26 20:39:00+00:00,-19.020994,16.593388,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Diceros bicornis bicornis,104960,7262077,Diceros bicornis,6,6,POINT (16.593388 -19.020994),"(16.593388, -19.020994)",True,2018,6
37,787311,1620564,1880626873,,HUMAN_OBSERVATION,2018-07-03 08:49:55+00:00,-18.740711,16.940664,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Diceros bicornis bicornis,104960,7262077,Diceros bicornis,6,6,POINT (16.940664 -18.740711),"(16.940664, -18.740711)",True,2018,7
38,787582,1620835,1890687076,,HUMAN_OBSERVATION,2018-08-04 17:29:54+00:00,-25.000828,31.315857,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Diceros bicornis,104958,5220111,Diceros bicornis,6,6,POINT (31.315857 -25.000828),"(31.315857, -25.000828)",True,2018,8
39,787589,1620842,1890707317,,HUMAN_OBSERVATION,2018-07-13 14:01:00+00:00,-3.3025,35.560721,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Diceros bicornis,104958,5220111,Diceros bicornis,4,6,POINT (35.560721 -3.3025),"(35.560721, -3.3025)",True,2018,7
40,787597,1620850,1890716441,,HUMAN_OBSERVATION,2018-07-16 12:03:00+00:00,-3.080124,35.417333,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Diceros bicornis,104958,5220111,Diceros bicornis,6,6,POINT (35.417333 -3.080124),"(35.417333, -3.080124)",True,2018,7
41,787599,1620852,1890720992,,HUMAN_OBSERVATION,2018-07-19 16:16:00+00:00,-1.457255,35.016552000000004,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Diceros bicornis michaeli,104964,5707434,Diceros bicornis,6,15,POINT (35.016552 -1.457255),"(35.016552000000004, -1.457255)",True,2018,7
42,787684,1620937,1586955408,,HUMAN_OBSERVATION,2016-08-24 10:10:00+00:00,-19.054349,16.574427,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Diceros bicornis bicornis,104960,7262077,Diceros bicornis,6,6,POINT (16.574427 -19.054349),"(16.574427, -19.054349)",True,2016,8
44,788011,1621264,1586081317,,HUMAN_OBSERVATION,2017-07-11 00:00:00+00:00,0.009699,36.93895300000001,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Diceros bicornis,104958,5220111,Diceros bicornis,6,14,POINT (36.93895300000001 0.009698999999999999),"(36.93895300000001, 0.009699)",True,2017,7
46,788026,1621279,1586105378,,HUMAN_OBSERVATION,2017-07-02 00:00:04+00:00,-1.254498,36.879197,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Diceros bicornis michaeli,104964,5707434,Diceros bicornis,6,6,POINT (36.879197 -1.254498),"(36.879197, -1.254498)",True,2017,7
47,788143,1621396,1802744177,,HUMAN_OBSERVATION,2013-07-04 06:42:00+00:00,-18.474332,16.947476,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Diceros bicornis,104958,5220111,Diceros bicornis,6,6,POINT (16.947476 -18.474332),"(16.947476, -18.474332)",True,2013,7
48,788144,1621397,1802744499,,HUMAN_OBSERVATION,2013-07-17 07:34:00+00:00,-18.717141,16.955372,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Diceros bicornis,104958,5220111,Diceros bicornis,6,6,POINT (16.955372 -18.717141),"(16.955372, -18.717141)",True,2013,7
