,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
0,29179,862432,1890054615,,HUMAN_OBSERVATION,2018-07-15 10:15:00+00:00,24.375681,121.440842,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,6,6,POINT (121.440842 24.375681),"(121.440842, 24.375681)",True,2018,7
1,29290,862543,1890068841,,HUMAN_OBSERVATION,2013-09-16 16:07:00+00:00,24.237879,121.490947,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,6,6,POINT (121.490947 24.237879),"(121.490947, 24.237879)",True,2013,9
2,36884,870137,1880588491,,HUMAN_OBSERVATION,2018-05-23 19:20:00+00:00,24.244656,120.974731,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,6,6,POINT (120.974731 24.244656),"(120.974731, 24.244656)",True,2018,5
3,37045,870298,1880610120,,HUMAN_OBSERVATION,2018-05-24 12:28:00+00:00,23.476035,120.901355,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,6,6,POINT (120.901355 23.476035),"(120.901355, 23.476035)",True,2018,5
4,37334,870587,1880649427,,HUMAN_OBSERVATION,2018-06-21 05:39:00+00:00,23.474119,120.904683,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,6,6,POINT (120.904683 23.474119),"(120.904683, 23.474119)",True,2018,6
5,37336,870589,1880649523,,HUMAN_OBSERVATION,2018-06-21 05:27:00+00:00,23.475835,120.902008,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,6,6,POINT (120.902008 23.475835),"(120.902008, 23.475835)",True,2018,6
6,37400,870653,1880655511,,HUMAN_OBSERVATION,2018-06-21 10:01:00+00:00,23.464442,120.931055,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,6,6,POINT (120.931055 23.464442),"(120.931055, 23.464442)",True,2018,6
8,78215,911468,1864125523,,HUMAN_OBSERVATION,2014-12-13 00:00:00+00:00,24.173458,121.563547,db09684b-0fd1-431e-b5fa-4c1532fbdb14,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,6,6,POINT (121.563547 24.173458),"(121.563547, 24.173458)",True,2014,12
11,78223,911476,1864126244,,HUMAN_OBSERVATION,2015-01-22 00:00:00+00:00,23.964058,121.176943,db09684b-0fd1-431e-b5fa-4c1532fbdb14,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,6,6,POINT (121.176943 23.964058),"(121.176943, 23.964058)",True,2015,1
13,78233,911486,1864130179,,HUMAN_OBSERVATION,2015-07-15 00:00:00+00:00,23.135717,121.123602,db09684b-0fd1-431e-b5fa-4c1532fbdb14,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,6,6,POINT (121.123602 23.135717),"(121.123602, 23.135717)",True,2015,7
14,78237,911490,1864131606,,HUMAN_OBSERVATION,2015-09-15 00:00:00+00:00,24.204418,121.45115,db09684b-0fd1-431e-b5fa-4c1532fbdb14,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,6,5,POINT (121.45115 24.204418),"(121.45115, 24.204418)",True,2015,9
15,78243,911496,1864134984,,HUMAN_OBSERVATION,2016-02-28 00:00:00+00:00,23.996633,121.039309,db09684b-0fd1-431e-b5fa-4c1532fbdb14,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,6,6,POINT (121.039309 23.996633),"(121.039309, 23.996633)",True,2016,2
18,78281,911534,1864147911,,HUMAN_OBSERVATION,2017-06-01 00:00:00+00:00,24.1825,121.49363999999998,db09684b-0fd1-431e-b5fa-4c1532fbdb14,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,4,14,POINT (121.49364 24.1825),"(121.49363999999998, 24.1825)",True,2017,6
20,78291,911544,1864154749,,HUMAN_OBSERVATION,2017-10-03 00:00:00+00:00,24.21218,121.43108,db09684b-0fd1-431e-b5fa-4c1532fbdb14,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,5,5,POINT (121.43108 24.21218),"(121.43108, 24.21218)",True,2017,10
21,78293,911546,1864157094,,HUMAN_OBSERVATION,2017-11-10 00:00:00+00:00,24.17473,121.55756,db09684b-0fd1-431e-b5fa-4c1532fbdb14,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,5,5,POINT (121.55756 24.17473),"(121.55756, 24.17473)",True,2017,11
23,218572,1051825,1322582715,PhysicalObject,PRESERVED_SPECIMEN,1968-08-23 00:00:00+00:00,24.03,121.15,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,2,2,POINT (121.15 24.03),"(121.15, 24.03)",True,1968,8
24,330697,1163950,1891302296,,HUMAN_OBSERVATION,2010-01-23 14:16:00+00:00,24.023491,121.327874,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,6,6,POINT (121.327874 24.023491),"(121.327874, 24.023491)",True,2010,1
25,330902,1164155,1891325670,,HUMAN_OBSERVATION,2018-08-01 21:57:27+00:00,24.228061,120.969519,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,6,6,POINT (120.969519 24.228061),"(120.969519, 24.228061)",True,2018,8
26,413315,1246568,1658647779,Event,HUMAN_OBSERVATION,2010-06-30 00:00:00+00:00,23.463526,120.954179,f170f056-3f8a-4ef3-ac9f-4503cc854ce0,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,6,6,POINT (120.954179 23.463526),"(120.954179, 23.463526)",True,2010,6
27,413327,1246580,1658711414,Event,HUMAN_OBSERVATION,2012-03-28 00:00:00+00:00,23.333283,121.223843,f170f056-3f8a-4ef3-ac9f-4503cc854ce0,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,6,6,POINT (121.223843 23.333283),"(121.223843, 23.333283)",True,2012,3
29,543543,1376796,1898786530,,HUMAN_OBSERVATION,2018-07-15 10:41:00+00:00,24.373697,121.442505,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capricornis swinhoei,105983,4262612,Capricornis swinhoei,6,6,POINT (121.442505 24.373697),"(121.442505, 24.373697)",True,2018,7
