,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
1,21492,854745,1677288900,,HUMAN_OBSERVATION,1978-05-20 00:00:00+00:00,1.318385,37.155843,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Litocranius walleri,105705,2441093,Litocranius walleri,6,6,POINT (37.155843 1.318385),"(37.155843, 1.318385)",True,1978,5
2,36475,869728,1880533352,,HUMAN_OBSERVATION,2009-11-19 00:00:00+00:00,0.775684,37.748978,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Litocranius walleri,105705,2441093,Litocranius walleri,6,6,POINT (37.748978 0.775684),"(37.748978, 0.775684)",True,2009,11
3,65606,898859,1562869239,,HUMAN_OBSERVATION,2013-10-12 00:00:00+00:00,-2.62874,36.461331,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Litocranius walleri,105705,2441093,Litocranius walleri,5,6,POINT (36.461331 -2.62874),"(36.461331, -2.62874)",True,2013,10
4,65750,899003,1562882634,,HUMAN_OBSERVATION,2016-09-06 09:00:00+00:00,-2.9341,36.611869,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Litocranius walleri,105705,2441093,Litocranius walleri,4,6,POINT (36.611869 -2.9341),"(36.611869, -2.9341)",True,2016,9
5,65752,899005,1562882637,,HUMAN_OBSERVATION,2016-09-06 10:45:00+00:00,-2.620102,36.573309,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Litocranius walleri,105705,2441093,Litocranius walleri,6,6,POINT (36.573309 -2.620102),"(36.573309, -2.620102)",True,2016,9
6,68516,901769,1586168027,,HUMAN_OBSERVATION,2017-07-13 00:00:00+00:00,0.57128,37.608948,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Litocranius walleri,105705,2441093,Litocranius walleri,5,6,POINT (37.608948 0.57128),"(37.608948, 0.57128)",True,2017,7
7,81737,914990,1039516325,PhysicalObject,PRESERVED_SPECIMEN,1931-11-29 00:00:00+00:00,-0.1333,39.3667,854f602e-f762-11e1-a439-00145eb45e9a,0,Litocranius walleri,105705,2441093,Litocranius walleri,4,4,POINT (39.3667 -0.1333),"(39.3667, -0.1333)",True,1931,11
15,108228,941481,1883935478,,HUMAN_OBSERVATION,1989-02-09 10:35:00+00:00,-3.382505,38.184282,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Litocranius walleri,105705,2441093,Litocranius walleri,6,6,POINT (38.184282 -3.382505),"(38.184282, -3.382505)",True,1989,2
16,111964,945217,1913608885,,HUMAN_OBSERVATION,2008-11-24 00:00:00+00:00,0.7037399999999999,38.35461,1c8388f5-5c12-46ba-a486-07d1b4f8b78c,0,Litocranius walleri,105705,2441093,Litocranius walleri,16,5,POINT (38.35461 0.7037399999999999),"(38.35461, 0.7037399999999999)",True,2008,11
17,111970,945223,1913608891,,HUMAN_OBSERVATION,2008-11-26 00:00:00+00:00,0.52235,37.64418,1c8388f5-5c12-46ba-a486-07d1b4f8b78c,0,Litocranius walleri,105705,2441093,Litocranius walleri,5,5,POINT (37.64418 0.52235),"(37.64418, 0.52235)",True,2008,11
18,111980,945233,1913608901,,HUMAN_OBSERVATION,2008-11-24 00:00:00+00:00,0.55782,38.26433,1c8388f5-5c12-46ba-a486-07d1b4f8b78c,0,Litocranius walleri,105705,2441093,Litocranius walleri,5,5,POINT (38.26433 0.55782),"(38.26433, 0.55782)",True,2008,11
19,111981,945234,1913608902,,HUMAN_OBSERVATION,2008-11-24 00:00:00+00:00,0.58009,38.3889,1c8388f5-5c12-46ba-a486-07d1b4f8b78c,0,Litocranius walleri,105705,2441093,Litocranius walleri,5,4,POINT (38.3889 0.58009),"(38.3889, 0.58009)",True,2008,11
