,taxon_name,gbif_id,decimal_longitude,decimal_latitude,present/pseudo_absent
0,,1677290302,-59.801365000000004,-20.573293,1
1,,1677290473,-60.247080000000004,-22.232352,1
2,,686461927,-60.2568,-22.0167,1
3,,1436950728,-59.833332999999996,-20.833333,1
4,,665728661,-60.339698999999996,-22.3547,1
5,,665823099,-60.919998,-21.75,1
6,,919430188,-61.1333,-21.0833,1
7,,699206490,-61.798269999999995,-24.2964,1
8,,1065393744,-61.9052,-21.45,1
9,,197034407,-62.217,-18.75,1
10,,784015204,-59.86666999999999,-20.633329999999997,1
11,Catagonus_wagneri,no_id,-55.12500000000001,-15.958333333333327,0
12,Catagonus_wagneri,no_id,-60.54166666666667,-25.95833333333333,0
13,Catagonus_wagneri,no_id,-64.875,-16.70833333333333,0
14,Catagonus_wagneri,no_id,-58.208333333333336,-27.04166666666666,0
15,Catagonus_wagneri,no_id,-59.12500000000001,-28.04166666666666,0
16,Catagonus_wagneri,no_id,-56.79166666666667,-13.874999999999995,0
17,Catagonus_wagneri,no_id,-64.79166666666666,-22.95833333333333,0
18,Catagonus_wagneri,no_id,-67.125,-17.624999999999996,0
19,Catagonus_wagneri,no_id,-53.54166666666667,-21.624999999999996,0
20,Catagonus_wagneri,no_id,-60.37500000000001,-28.874999999999996,0
21,Catagonus_wagneri,no_id,-64.375,-19.04166666666666,0
