gbif_id,taxon_name,decimal_latitude,decimal_longitude
1933562620,Budorcas taxicolor,32.553151,104.91042
1919825140,Budorcas taxicolor,27.75,97.8333
1883503753,Budorcas taxicolor,27.463085,89.609912
1841299899,Budorcas taxicolor,27.445761,89.677928
1698836189,Budorcas taxicolor,33.134167,110.217781
1571070720,Budorcas taxicolor,27.659956,89.631744
1500299185,Budorcas taxicolor,27.502781,90.514237
1338182703,Budorcas taxicolor,27.469288,89.639679
1315082735,Budorcas taxicolor,32.568005,104.624276
1211831878,Budorcas taxicolor,31.466667,103.583333
665915245,Budorcas taxicolor,31.333334,103.75
665914639,Budorcas taxicolor,33.73542,107.383331
665914638,Budorcas taxicolor,33.807961,107.383331
665811723,Budorcas taxicolor,29.116667,103.166664
665806632,Budorcas taxicolor,30.333334,102.5
665800438,Budorcas taxicolor,19.41667,80.066673
583463555,Budorcas taxicolor,29.43333,102.25
476866627,Budorcas taxicolor,29.317493,121.168295
476848830,Budorcas taxicolor,33.273889,108.076944
476848293,Budorcas taxicolor,28.25,96
