gbif_id,taxon_name,decimal_latitude,decimal_longitude
921926999,Giraffa camelopardalis,-19.036842,16.341343
1847608484,Giraffa camelopardalis,-18.951809,16.227948
921927045,Giraffa camelopardalis,-19.800737,15.352181
921927021,Giraffa camelopardalis,-18.599396,16.916199
921927068,Giraffa camelopardalis,-18.988741,16.556911
1580094347,Giraffa camelopardalis,-19.031652,16.471746
1890056439,Giraffa camelopardalis,-23.234483,17.669294
921927223,Giraffa camelopardalis,-18.799555,16.988297
921927257,Giraffa camelopardalis,-18.812027,16.989885
921927070,Giraffa camelopardalis,-18.505737,20.761328
921927250,Giraffa camelopardalis,-22.548225,17.290115
1677186551,Giraffa camelopardalis,-18.759207,16.660151
1889928551,Giraffa camelopardalis,-21.026365,16.459087
1677186636,Giraffa camelopardalis,-19.886126,13.936828
921927099,Giraffa camelopardalis,-18.841625,16.761917
1847462897,Giraffa camelopardalis,-21.587225,23.194806
1677186477,Giraffa camelopardalis,-19.254364,15.927376
1880469267,Giraffa camelopardalis,-18.886631,16.824632
921927194,Giraffa camelopardalis,-21.018326,16.425518
1580515373,Giraffa camelopardalis,-21.504894,23.368177
1338761650,Giraffa camelopardalis,-19.007269,14.473543
1883819026,Giraffa camelopardalis,-18.812515,16.940081
921927290,Giraffa camelopardalis,-19.140314,16.053535
921927060,Giraffa camelopardalis,-18.818335,16.928585
921927165,Giraffa camelopardalis,-18.858063,16.924696
921927181,Giraffa camelopardalis,-19.163025,15.995586
1847608537,Giraffa camelopardalis,-18.892376,16.261193
1338801861,Giraffa camelopardalis,-20.653988,17.032928
921926997,Giraffa camelopardalis,-19.027718,16.329117
1847454208,Giraffa camelopardalis,-18.842792,16.399764
1677186557,Giraffa camelopardalis,-19.169016,16.106644
921927077,Giraffa camelopardalis,-22.269505,16.900808
1890056481,Giraffa camelopardalis,-21.80292,15.60709
921927273,Giraffa camelopardalis,-18.842133,16.957167
921927271,Giraffa camelopardalis,-18.834328,16.921993
921927303,Giraffa camelopardalis,-18.742872,16.957161
1668761784,Giraffa camelopardalis,-22.204889,17.5807
1338753907,Giraffa camelopardalis,-19.177792,15.918136
921927151,Giraffa camelopardalis,-19.180813,15.915947
921927010,Giraffa camelopardalis,-18.837267,16.857061
921927270,Giraffa camelopardalis,-18.897284,16.769777
1562984418,Giraffa camelopardalis,-21.624717,23.270374
921926983,Giraffa camelopardalis,-18.780724,16.898281
921927279,Giraffa camelopardalis,-19.213371,16.058474
921927061,Giraffa camelopardalis,-19.503279,14.74244
1338804656,Giraffa camelopardalis,-20.303076,15.174383
1338769953,Giraffa camelopardalis,-18.983992,15.517279
1580094386,Giraffa camelopardalis,-21.410244,15.947342
921927094,Giraffa camelopardalis,-18.791471,16.907894
921927173,Giraffa camelopardalis,-18.886267,16.710653
921927133,Giraffa camelopardalis,-19.061895,16.271803
1571068883,Giraffa camelopardalis,-21.364588,23.650606
1338775182,Giraffa camelopardalis,-19.331554,14.369431
1807834635,Giraffa camelopardalis,-20.210173,15.466776
1883819024,Giraffa camelopardalis,-20.422991,17.331963
1847608500,Giraffa camelopardalis,-18.847793,16.312929
1338783387,Giraffa camelopardalis,-19.035515,16.471014
1338761120,Giraffa camelopardalis,-21.755325,16.50308
1880469271,Giraffa camelopardalis,-18.95027,16.822458
921927259,Giraffa camelopardalis,-19.239305,15.982599
921927298,Giraffa camelopardalis,-18.872503,16.798096
921927310,Giraffa camelopardalis,-18.859941,16.816462
921927276,Giraffa camelopardalis,-22.302557,17.065331
1890056493,Giraffa camelopardalis,-24.41034,18.10303
1807834636,Giraffa camelopardalis,-19.26799,17.706997
921927184,Giraffa camelopardalis,-18.714663,16.90407
1807834647,Giraffa camelopardalis,-19.165276,15.935669
921927062,Giraffa camelopardalis,-18.994118,15.866809
921927155,Giraffa camelopardalis,-18.854023,16.721125
1677186503,Giraffa camelopardalis,-18.754396,17.134262
1677186550,Giraffa camelopardalis,-18.827154,16.951185
921927148,Giraffa camelopardalis,-18.745693,16.90407
921927306,Giraffa camelopardalis,-19.067684,16.20949
1880462263,Giraffa camelopardalis,-21.465142,23.242151
921927023,Giraffa camelopardalis,-19.315662,15.940983
891063657,Giraffa camelopardalis,-22.294601,23.547619
921927236,Giraffa camelopardalis,-18.807842,16.937485
921927005,Giraffa camelopardalis,-18.573036,24.071732
921927078,Giraffa camelopardalis,-17.9237,24.862919
1920822072,Giraffa camelopardalis,-25.004414,31.9092
1562939024,Giraffa camelopardalis,-18.24133,22.286275
1890070899,Giraffa camelopardalis,-27.821372,32.238582
1640116153,Giraffa camelopardalis,-18.773977,24.152967
1831106918,Giraffa camelopardalis,-19.464337,23.739791
1914212113,Giraffa camelopardalis,-23.852478,31.523301
1883565724,Giraffa camelopardalis,-19.42425,23.56029
1890710103,Giraffa camelopardalis,-24.612151,28.770102
1920812374,Giraffa camelopardalis,-24.709355,31.981468
921927007,Giraffa camelopardalis,-18.366196,24.816055
1890709080,Giraffa camelopardalis,-18.627631,24.607288
1847483884,Giraffa camelopardalis,-25.300036,31.615419
1890070895,Giraffa camelopardalis,-27.906158,32.347548
1453163266,Giraffa camelopardalis,-19.342039,23.022649
1847580669,Giraffa camelopardalis,-25.315694,27.031076
921926998,Giraffa camelopardalis,-19.316328,23.851318
1580094366,Giraffa camelopardalis,-24.375362,31.119375
1703229434,Giraffa camelopardalis,-24.339213,30.942886
1880471549,Giraffa camelopardalis,-20.193172,24.644967
1836742047,Giraffa camelopardalis,-24.005465,31.739975
1880469814,Giraffa camelopardalis,-19.774733,23.248213
1677186517,Giraffa camelopardalis,-24.417767,31.514282
1338815804,Giraffa camelopardalis,-19.162884,23.762268
1847488395,Giraffa camelopardalis,-19.217241,23.200466
1880471554,Giraffa camelopardalis,-20.144137,24.606618
1338755518,Giraffa camelopardalis,-24.155525,30.537872
1890709051,Giraffa camelopardalis,-18.756419,24.618724
1671724734,Giraffa camelopardalis,-17.963009,25.135877
921927125,Giraffa camelopardalis,-25.085604,31.760471
1677186466,Giraffa camelopardalis,-22.435465,31.25164
1338765076,Giraffa camelopardalis,-25.239727,27.074432
1677186469,Giraffa camelopardalis,-25.162979,31.617205
921927030,Giraffa camelopardalis,-25.417231,31.198425
921927074,Giraffa camelopardalis,-23.261377,31.171646
921927027,Giraffa camelopardalis,-25.325407,31.69693
1880470753,Giraffa camelopardalis,-19.60289,23.754854
921927301,Giraffa camelopardalis,-19.485205,23.039703
891062081,Giraffa camelopardalis,-19.426597,23.365785
921927121,Giraffa camelopardalis,-24.171541,30.785275
1806377092,Giraffa camelopardalis,-17.923241,25.169243
