gbif_id,taxon_name,decimal_latitude,decimal_longitude
665920156,Diceros bicornis,-0.33333,35.933331
1890707317,Diceros bicornis,-3.3025,35.560721
1883506917,Diceros bicornis,-3.218901,35.556024
911491754,Diceros bicornis,-3.129321,35.551738
1699379049,Diceros bicornis,-3.044063,35.457523
665804356,Diceros bicornis,0.31667,38.200001
1227721361,Diceros bicornis,-3.003801,35.523721
1891308377,Diceros bicornis,-1.339573,36.929127
1883535929,Diceros bicornis,-3.240123,35.435791
1831179220,Diceros bicornis,-1.350218,36.87221
1640102916,Diceros bicornis,-3.041554,35.470267
1586081317,Diceros bicornis,0.009699,36.938953
1913707216,Diceros bicornis,-3.378215,35.57575
1890720992,Diceros bicornis,-1.457255,35.016552
1562904683,Diceros bicornis,-3.048776,35.503429
665920164,Diceros bicornis,-2.335852,34.834106
1132346764,Diceros bicornis,-3.646243,35.823777
1807329141,Diceros bicornis,-0.384612,36.025272
921474585,Diceros bicornis,-3.17274,35.561028
1831182519,Diceros bicornis,0.002298,36.826062
1572378732,Diceros bicornis,-1.388466,36.969055
919420532,Diceros bicornis,-3.56,37.75
665920159,Diceros bicornis,-3.50278,35.833332
1806333983,Diceros bicornis,-3.009748,35.430558
1052775871,Diceros bicornis,-0.180972,34.692887
1039521620,Diceros bicornis,0.05,37.6333
1269554842,Diceros bicornis,-3.169094,35.56336
1580011447,Diceros bicornis,-3.169312,35.585403
1024220572,Diceros bicornis,-1.430645,35.382633
1135526052,Diceros bicornis,-3.073457,35.513553
1847488338,Diceros bicornis,-1.291522,36.896983
1838035963,Diceros bicornis,-3.060545,35.584731
1052775872,Diceros bicornis,-0.198284,34.598434
1305180162,Diceros bicornis,-3.304641,35.531909
665803587,Diceros bicornis,-0.93333,36.56667
686467001,Diceros bicornis,-2.903414,36.049939
1586105378,Diceros bicornis,-1.254498,36.879197
1913138385,Diceros bicornis,-1.573594,35.202942
1850951904,Diceros bicornis,-1.210598,36.886642
1233594704,Diceros bicornis,-1.34083,36.983073
1257414263,Diceros bicornis,-0.448955,36.050574
1453547139,Diceros bicornis,-3.00676,35.549524
1233594643,Diceros bicornis,-1.220206,35.142542
1850952218,Diceros bicornis,-1.343567,36.883045
1052775873,Diceros bicornis,-0.19638,34.59938
1572380072,Diceros bicornis,-1.367859,34.977117
1262379875,Diceros bicornis,0.155353,36.955214
1677333592,Diceros bicornis,-3.040934,35.475945
911491656,Diceros bicornis,-3.026299,35.598927
1883554739,Diceros bicornis,-3.399436,35.45619
1898827881,Diceros bicornis,0.073258,36.917904
1702476140,Diceros bicornis,-3.197866,35.582562
921475951,Diceros bicornis,-0.350187,36.083221
1898834641,Diceros bicornis,0.130378,36.904301
1249291717,Diceros bicornis,-1.227551,36.871696
1265550949,Diceros bicornis,-0.250337,36.800312
686336720,Diceros bicornis,-3.376306,35.818278
1580482853,Diceros bicornis,-0.36822,36.146267
1890716441,Diceros bicornis,-3.080124,35.417333
891065321,Diceros bicornis,0.070057,37.450055
1671735370,Diceros bicornis,-1.546571,35.13319
1227714367,Diceros bicornis,-3.165707,35.573176
891062399,Diceros bicornis,-3.129219,35.443432
665920162,Diceros bicornis,-2.444182,34.825779
1024214366,Diceros bicornis,0.340714,36.703063
921476186,Diceros bicornis,-3.01599,38.21067
1065382764,Diceros bicornis,-2.18333,37.16667
1562892666,Diceros bicornis,-3.175659,35.505383
1052775870,Diceros bicornis,0.566503,36.090351
1262378588,Diceros bicornis,0.143388,36.940705
1306578385,Diceros bicornis,-0.830378,36.364654
911491666,Diceros bicornis,-3.00225,35.439176
665887365,Diceros bicornis,-1.5979,36.377892
1831181710,Diceros bicornis,-20.027307,32.328806
49926811,Diceros bicornis,-25.09963,31.52207
1831017267,Diceros bicornis,-1.554375,32.475586
1841190705,Diceros bicornis,-1.490659,34.909209
921475042,Diceros bicornis,-25.239727,27.074432
891060486,Diceros bicornis,-25.172138,31.859238
1847443361,Diceros bicornis,-27.407295,31.279187
1831181586,Diceros bicornis,-20.00478,32.310202
899950465,Diceros bicornis,-18.269478,25.856731
1037992385,Diceros bicornis,-5.753872,31.988967
921479389,Diceros bicornis,-25.417231,31.198425
1038343056,Diceros bicornis,-17.935962,27.986742
1890687076,Diceros bicornis,-25.000828,31.315857
921474389,Diceros bicornis,-25.085604,31.760471
1640102892,Diceros bicornis,-2.229991,34.743498
1703185573,Diceros bicornis,-17.727355,28.1443
1838067743,Diceros bicornis,-25.212547,31.538296
1038343102,Diceros bicornis,-17.934761,28.195213
1135435265,Diceros bicornis,-1.146621,32.526054
1913714841,Diceros bicornis,-24.599649,26.74657
1668833954,Diceros bicornis,-27.144556,32.494532
1805412843,Diceros bicornis,-24.61279,31.683416
921478677,Diceros bicornis,-24.754866,31.36507
1042814391,Diceros bicornis,-17.717976,28.125834
1913714912,Diceros bicornis,-24.537281,26.739492
1850992716,Diceros bicornis,-19.018989,16.266231
921479546,Diceros bicornis,-19.394413,14.636297
1272112005,Diceros bicornis,-19.179428,15.851991
1621790430,Diceros bicornis,-19.042106,16.553309
1850909025,Diceros bicornis,-18.933728,16.832283
1621790546,Diceros bicornis,-19.162798,16.441702
921477899,Diceros bicornis,-19.027718,16.329117
1847454198,Diceros bicornis,-22.521309,17.103341
1338532717,Diceros bicornis,-19.165276,15.935669
1338548432,Diceros bicornis,-18.812515,16.940081
1640129630,Diceros bicornis,-19.139616,16.753002
1880469265,Diceros bicornis,-18.90389,16.842637
1880626873,Diceros bicornis,-18.740711,16.940664
1807324506,Diceros bicornis,-18.780074,16.348902
891738039,Diceros bicornis,-18.834941,16.670441
1839207740,Diceros bicornis,-18.926643,16.804804
1802744177,Diceros bicornis,-18.474332,16.947476
1668752715,Diceros bicornis,-20.118109,16.195797
1305130207,Diceros bicornis,-19.182533,16.749276
1880619135,Diceros bicornis,-19.020994,16.593388
1272106031,Diceros bicornis,-18.952215,16.780473
1338567132,Diceros bicornis,-18.995543,16.40383
1457637225,Diceros bicornis,-19.365794,15.992989
921477440,Diceros bicornis,-18.851162,16.804098
921479674,Diceros bicornis,-19.042192,16.264961
1640118016,Diceros bicornis,-19.081228,16.25765
921476752,Diceros bicornis,-18.858063,16.924696
1453131371,Diceros bicornis,-19.159049,16.562454
1621790775,Diceros bicornis,-18.604384,16.98503
1580012782,Diceros bicornis,-19.214603,16.189116
1453075822,Diceros bicornis,-18.995984,16.405094
1838057517,Diceros bicornis,-19.169765,15.859433
1580012256,Diceros bicornis,-19.210899,16.664633
1703268817,Diceros bicornis,-23.237738,18.389986
891738064,Diceros bicornis,-18.966614,16.448704
1338547683,Diceros bicornis,-19.035515,16.471014
1338539982,Diceros bicornis,-19.031652,16.471746
686484464,Diceros bicornis,-12.1842462539716,17.873449526529
1850951767,Diceros bicornis,-19.173359,16.354899
1453131372,Diceros bicornis,-19.180828,16.540988
1838364771,Diceros bicornis,-18.909526,16.878106
921476323,Diceros bicornis,-19.036842,16.341343
921476987,Diceros bicornis,-19.04001,16.470434
1802744499,Diceros bicornis,-18.717141,16.955372
921476460,Diceros bicornis,-19.239305,15.982599
1249284965,Diceros bicornis,-19.129284,15.81636
1838364496,Diceros bicornis,-18.90801,16.806797
1586955408,Diceros bicornis,-19.054349,16.574427
1338558420,Diceros bicornis,-19.315662,15.940983
1457633759,Diceros bicornis,-19.181583,15.831358
921473898,Diceros bicornis,-20.422991,17.331963
1802744902,Diceros bicornis,-19.944491,14.117441
1668894591,Diceros bicornis,-19.007904,16.421065
1453208035,Diceros bicornis,-19.114128,15.881946
1338526801,Diceros bicornis,-19.177792,15.918136
1305120006,Diceros bicornis,-18.912453,16.354002
1838364543,Diceros bicornis,-18.966528,16.812683
1806064823,Diceros bicornis,-18.754915,17.088352
899937723,Diceros bicornis,-19.164436,15.900549
1338527048,Diceros bicornis,-18.807842,16.937485
1338564744,Diceros bicornis,-19.217072,15.713506
1891305976,Diceros bicornis,-19.075866,15.950834
1702503860,Diceros bicornis,-19.251602,17.712353
1802744901,Diceros bicornis,-19.988351,13.798802
