gbif_id,taxon_name,decimal_latitude,decimal_longitude
1890647200,Cephalophus jentinki,5.492553,-8.509681
1890646740,Cephalophus jentinki,5.313115,-8.714135
1890648802,Cephalophus jentinki,5.540567,-8.444945
1890647263,Cephalophus jentinki,5.519287,-8.460394
1890648687,Cephalophus jentinki,5.520112,-8.538422
1890647076,Cephalophus jentinki,5.476989,-8.574249
1890648505,Cephalophus jentinki,5.478348,-8.380476
1890647174,Cephalophus jentinki,5.490031,-8.546074
1890646470,Cephalophus jentinki,5.269462,-8.554323
1890646860,Cephalophus jentinki,5.361651,-8.648738
1890648426,Cephalophus jentinki,5.430474,-8.452738
1890647614,Cephalophus jentinki,5.25869,-8.58356
1890648856,Cephalophus jentinki,5.564571,-8.430757
1890646596,Cephalophus jentinki,5.302525,-8.742623
1890647854,Cephalophus jentinki,5.305785,-8.596064
1890646779,Cephalophus jentinki,5.310546,-8.560674
1890648140,Cephalophus jentinki,5.373039,-8.735887
1890647029,Cephalophus jentinki,5.457267,-8.513799
1890646601,Cephalophus jentinki,5.300832,-8.740503
1890648771,Cephalophus jentinki,5.516011,-8.534281
1890647636,Cephalophus jentinki,5.26833,-8.552862
1890648425,Cephalophus jentinki,5.456144,-8.51269
1890647364,Cephalophus jentinki,5.544922,-8.258501
1890648461,Cephalophus jentinki,5.462549,-8.480323
1890647695,Cephalophus jentinki,5.283911,-8.532545
1890648166,Cephalophus jentinki,5.388601,-8.44365
1890646973,Cephalophus jentinki,5.437322,-8.646474
1890646496,Cephalophus jentinki,5.275239,-8.561448
1890646474,Cephalophus jentinki,5.272441,-8.557967
1890648075,Cephalophus jentinki,5.375868,-8.626544
1890646733,Cephalophus jentinki,5.317874,-8.757986
1890648399,Cephalophus jentinki,5.443171,-8.34817
1890646521,Cephalophus jentinki,5.270612,-8.555883
1890647273,Cephalophus jentinki,5.52262,-8.540813
1890648711,Cephalophus jentinki,5.506309,-8.563855
1890647389,Cephalophus jentinki,5.57188,-8.440266
1890647243,Cephalophus jentinki,5.495283,-8.518445
1890646570,Cephalophus jentinki,5.293524,-8.742617
1890646776,Cephalophus jentinki,5.321403,-8.786324
1890648517,Cephalophus jentinki,5.473089,-8.222095
1890648682,Cephalophus jentinki,5.504927,-8.332115
1890646579,Cephalophus jentinki,5.283404,-8.532022
1890647359,Cephalophus jentinki,5.540438,-8.405411
1890647004,Cephalophus jentinki,5.442448,-8.584329
1890646512,Cephalophus jentinki,5.279746,-8.527675
1890648169,Cephalophus jentinki,5.387875,-8.270563
1890646636,Cephalophus jentinki,5.303177,-8.592528
1890647766,Cephalophus jentinki,5.272541,-8.558192
1890646493,Cephalophus jentinki,5.277691,-8.52506
1890647839,Cephalophus jentinki,5.331814,-8.501851
1890648620,Cephalophus jentinki,5.491001,-8.432543
1890648251,Cephalophus jentinki,5.411091,-8.507924
1890647758,Cephalophus jentinki,5.298695,-8.586205
1890646538,Cephalophus jentinki,5.288576,-8.767176
1890648143,Cephalophus jentinki,5.393856,-8.335244
1890647412,Cephalophus jentinki,5.540703,-8.445099
1890648077,Cephalophus jentinki,5.391905,-8.533086
1890646590,Cephalophus jentinki,5.299601,-8.738924
1890648572,Cephalophus jentinki,5.486558,-8.502266
1890647794,Cephalophus jentinki,5.308634,-8.708442
1890647755,Cephalophus jentinki,5.289379,-8.617815
1890646669,Cephalophus jentinki,5.304262,-8.553071
1890646899,Cephalophus jentinki,5.439831,-8.580883
1890648378,Cephalophus jentinki,5.443733,-8.308868
1890646771,Cephalophus jentinki,5.318815,-8.758157
1890647979,Cephalophus jentinki,5.362387,-8.379854
1890646864,Cephalophus jentinki,5.337589,-8.743781
1890648249,Cephalophus jentinki,5.393746,-8.678805
1890647994,Cephalophus jentinki,5.363872,-8.533812
1890646784,Cephalophus jentinki,5.313803,-8.715506
1890648160,Cephalophus jentinki,5.393105,-8.33455
1890646460,Cephalophus jentinki,5.259655,-8.592105
1890647694,Cephalophus jentinki,5.285052,-8.533943
1890646816,Cephalophus jentinki,5.318246,-8.785829
1890647544,Cephalophus jentinki,5.250352,-8.573242
1890647625,Cephalophus jentinki,5.252353,-8.575822
1890646545,Cephalophus jentinki,5.286826,-8.61455
1890646610,Cephalophus jentinki,5.304353,-8.553062
1890647219,Cephalophus jentinki,5.488831,-8.504963
1890647744,Cephalophus jentinki,5.280407,-8.528469
1890648685,Cephalophus jentinki,5.511615,-8.571029
1890647892,Cephalophus jentinki,5.333317,-8.5036
1890647416,Cephalophus jentinki,5.535603,-8.400784
1890646930,Cephalophus jentinki,5.433263,-8.607074
1890646750,Cephalophus jentinki,5.31146,-8.561648
1890648000,Cephalophus jentinki,5.362932,-8.381415
1890648279,Cephalophus jentinki,5.425723,-8.367108
1890647144,Cephalophus jentinki,5.477479,-8.379367
1890647351,Cephalophus jentinki,5.526465,-8.507026
1890646451,Cephalophus jentinki,5.266673,-8.550869
1890646609,Cephalophus jentinki,5.296606,-8.735893
1890648006,Cephalophus jentinki,5.367368,-8.577756
1890648841,Cephalophus jentinki,5.543565,-8.449339
1890647947,Cephalophus jentinki,5.33559,-8.506279
1890648717,Cephalophus jentinki,5.511761,-8.41351
1890648788,Cephalophus jentinki,5.538421,-8.442302
1890646646,Cephalophus jentinki,5.303113,-8.592492
1890647615,Cephalophus jentinki,5.270503,-8.555694
1890648138,Cephalophus jentinki,5.389715,-8.445274
1890646585,Cephalophus jentinki,5.288691,-8.616751
