gbif_id,taxon_name,decimal_latitude,decimal_longitude
699209007,Tapirus terrestris,-23.51384,-64.65427
1836636957,Tapirus terrestris,-17.655236,-63.132177
699209187,Tapirus terrestris,-25.1347,-58.11976
699209202,Tapirus terrestris,-24.98733,-58.31249
233881030,Tapirus terrestris,-25.6276,-54.5374
382068929,Tapirus terrestris,-25.11942,-58.16103
233879813,Tapirus terrestris,-26.8037,-59.61567
1847549392,Tapirus terrestris,-15.915129,-52.383703
382068907,Tapirus terrestris,-25.02949,-58.14924
382068828,Tapirus terrestris,-25.65273,-54.52269
233881156,Tapirus terrestris,-24.72809,-64.63975
1572395597,Tapirus terrestris,-14.126447,-47.744366
1880488077,Tapirus terrestris,-22.428768,-52.202357
382068927,Tapirus terrestris,-25.00673,-58.18776
699209204,Tapirus terrestris,-24.9945,-58.31231
699209196,Tapirus terrestris,-25.00927,-58.09514
382068911,Tapirus terrestris,-25.13047,-58.08619
1457605942,Tapirus terrestris,-13.111029,-53.170995
382068890,Tapirus terrestris,-24.96167,-58.28008
665914029,Tapirus terrestris,-20.233334,-56.366665
382068844,Tapirus terrestris,-25.02649,-58.08139
382067478,Tapirus terrestris,-25.74564,-54.37366
382068471,Tapirus terrestris,-25.68318,-54.3258
233881036,Tapirus terrestris,-25.68783,-54.27163
382068445,Tapirus terrestris,-25.6863,-54.31828
233880141,Tapirus terrestris,-25.73308,-54.37964
382067898,Tapirus terrestris,-25.63944,-54.39101
382067590,Tapirus terrestris,-25.7329,-54.38039
233880495,Tapirus terrestris,-25.63591,-54.38693
382068568,Tapirus terrestris,-25.68488,-54.27446
382070065,Tapirus terrestris,-25.6721,-54.24538
382067596,Tapirus terrestris,-25.73274,-54.37888
382067459,Tapirus terrestris,-25.71415,-54.42436
233880694,Tapirus terrestris,-25.65845,-54.38759
233880506,Tapirus terrestris,-25.63385,-54.38506
382068394,Tapirus terrestris,-25.69334,-54.36379
382067506,Tapirus terrestris,-25.73882,-54.37503
233880259,Tapirus terrestris,-25.729,-54.3889
233880528,Tapirus terrestris,-25.63028,-54.38266
233879913,Tapirus terrestris,-25.67654,-54.4526
233880967,Tapirus terrestris,-25.68085,-54.27191
233880227,Tapirus terrestris,-25.62179,-54.38478
382068682,Tapirus terrestris,-25.68809,-54.26304
233881033,Tapirus terrestris,-25.68788,-54.27169
699209147,Tapirus terrestris,-25.67347,-54.27154
233880205,Tapirus terrestris,-25.67261,-54.42067
382067790,Tapirus terrestris,-25.726,-54.4039
382067466,Tapirus terrestris,-25.71358,-54.42367
233880378,Tapirus terrestris,-25.67949,-54.42137
382069958,Tapirus terrestris,-25.7041,-54.43789
233879959,Tapirus terrestris,-25.73252,-54.42902
382068493,Tapirus terrestris,-25.68738,-54.30751
382068687,Tapirus terrestris,-25.68801,-54.26231
233880449,Tapirus terrestris,-25.59999,-54.36919
233879955,Tapirus terrestris,-25.73351,-54.42862
233880588,Tapirus terrestris,-25.71029,-54.44774
233880575,Tapirus terrestris,-25.71159,-54.44779
699209108,Tapirus terrestris,-25.67276,-54.2969
233879934,Tapirus terrestris,-25.67668,-54.42157
382068442,Tapirus terrestris,-25.68651,-54.31719
233879945,Tapirus terrestris,-25.73444,-54.42871
382068250,Tapirus terrestris,-25.70301,-54.41686
382067922,Tapirus terrestris,-25.63291,-54.38606
382068565,Tapirus terrestris,-25.68491,-54.27396
382067854,Tapirus terrestris,-25.65426,-54.40914
382069981,Tapirus terrestris,-25.74332,-54.44838
382067763,Tapirus terrestris,-25.72685,-54.40301
382067907,Tapirus terrestris,-25.63734,-54.38845
382067802,Tapirus terrestris,-25.72436,-54.4043
233880517,Tapirus terrestris,-25.63198,-54.38345
233880626,Tapirus terrestris,-25.70497,-54.41987
233880250,Tapirus terrestris,-25.72927,-54.38608
233880761,Tapirus terrestris,-25.68737,-54.31345
233880586,Tapirus terrestris,-25.71046,-54.44753
233880597,Tapirus terrestris,-25.70903,-54.4472
699209143,Tapirus terrestris,-25.67327,-54.25664
233879946,Tapirus terrestris,-25.73431,-54.4285
233880407,Tapirus terrestris,-25.64388,-54.39362
382067796,Tapirus terrestris,-25.72555,-54.40364
233880552,Tapirus terrestris,-25.62716,-54.38128
382068777,Tapirus terrestris,-25.68682,-54.27271
382070055,Tapirus terrestris,-25.70498,-54.23841
233881046,Tapirus terrestris,-25.68765,-54.26765
382070058,Tapirus terrestris,-25.70393,-54.23933
382068305,Tapirus terrestris,-25.66323,-54.37936
233880484,Tapirus terrestris,-25.59921,-54.3354
1580396623,Tapirus terrestris,-13.498476,-56.611519
382068412,Tapirus terrestris,-25.69718,-54.34827
382068340,Tapirus terrestris,-25.65868,-54.38767
233879828,Tapirus terrestris,-25.74485,-54.42842
382067433,Tapirus terrestris,-25.71669,-54.42691
233880275,Tapirus terrestris,-25.72864,-54.38783
382068632,Tapirus terrestris,-25.68021,-54.27198
382068234,Tapirus terrestris,-25.70625,-54.41998
233880889,Tapirus terrestris,-25.68578,-54.27346
382068277,Tapirus terrestris,-25.7038,-54.44832
382068482,Tapirus terrestris,-25.68864,-54.30679
382068700,Tapirus terrestris,-25.68776,-54.27147
699209097,Tapirus terrestris,-25.57177,-54.15803
382068704,Tapirus terrestris,-25.68773,-54.26705
382067994,Tapirus terrestris,-25.61281,-54.34275
233879993,Tapirus terrestris,-25.72489,-54.42934
699209069,Tapirus terrestris,-25.71343,-54.46199
233881061,Tapirus terrestris,-25.68738,-54.27232
233880033,Tapirus terrestris,-25.72045,-54.42632
699209048,Tapirus terrestris,-25.68951,-54.41477
382067671,Tapirus terrestris,-25.63248,-54.38597
233880088,Tapirus terrestris,-25.73922,-54.37504
382068771,Tapirus terrestris,-25.68691,-54.27271
233880704,Tapirus terrestris,-25.70527,-54.36158
233879927,Tapirus terrestris,-25.73546,-54.42863
233880522,Tapirus terrestris,-25.63157,-54.38324
923548897,Tapirus terrestris,-16.50462,-56.675194
233881049,Tapirus terrestris,-25.68762,-54.27123
382067384,Tapirus terrestris,-25.6735,-54.27109
233880174,Tapirus terrestris,-25.73038,-54.38431
233881066,Tapirus terrestris,-25.68733,-54.2728
233880292,Tapirus terrestris,-25.72798,-54.39449
233880113,Tapirus terrestris,-25.73684,-54.37638
233880220,Tapirus terrestris,-25.63378,-54.38668
233879823,Tapirus terrestris,-25.74651,-54.42918
233879854,Tapirus terrestris,-25.74158,-54.42886
382067800,Tapirus terrestris,-25.72449,-54.40399
233880812,Tapirus terrestris,-25.67943,-54.32972
233880946,Tapirus terrestris,-25.68282,-54.27312
233880410,Tapirus terrestris,-25.64292,-54.39317
382067741,Tapirus terrestris,-25.72795,-54.39469
699209099,Tapirus terrestris,-25.69543,-54.46765
382068515,Tapirus terrestris,-25.68691,-54.31062
382067773,Tapirus terrestris,-25.72664,-54.40076
233880615,Tapirus terrestris,-25.70615,-54.44449
382068764,Tapirus terrestris,-25.68724,-54.27239
699209056,Tapirus terrestris,-25.7034,-54.43146
233880440,Tapirus terrestris,-25.60842,-54.36087
382069966,Tapirus terrestris,-25.70261,-54.43531
382067769,Tapirus terrestris,-25.72672,-54.40083
382068455,Tapirus terrestris,-25.68597,-54.31852
233880233,Tapirus terrestris,-25.60818,-54.3648
233880267,Tapirus terrestris,-25.72885,-54.38906
382070019,Tapirus terrestris,-25.68588,-54.3121
233881089,Tapirus terrestris,-25.72244,-54.42796
382068147,Tapirus terrestris,-25.71266,-54.44871
382070032,Tapirus terrestris,-25.67499,-54.42122
382068640,Tapirus terrestris,-25.70299,-54.43553
233881053,Tapirus terrestris,-25.68757,-54.26981
233880334,Tapirus terrestris,-25.72629,-54.40023
382068665,Tapirus terrestris,-25.68864,-54.26519
233880453,Tapirus terrestris,-25.62501,-54.34231
382068820,Tapirus terrestris,-25.67985,-54.44778
382068048,Tapirus terrestris,-25.63359,-54.38501
233880244,Tapirus terrestris,-25.72962,-54.38587
233880722,Tapirus terrestris,-25.69814,-54.36146
233879880,Tapirus terrestris,-25.73927,-54.42876
382067370,Tapirus terrestris,-25.67811,-54.22537
382068337,Tapirus terrestris,-25.65924,-54.38921
233880168,Tapirus terrestris,-25.73108,-54.38196
699209045,Tapirus terrestris,-25.65252,-54.40194
233880939,Tapirus terrestris,-25.68333,-54.27386
233880706,Tapirus terrestris,-25.70456,-54.36102
233880429,Tapirus terrestris,-25.6342,-54.38694
233880913,Tapirus terrestris,-25.6844,-54.27454
382068799,Tapirus terrestris,-25.68857,-54.45631
233880720,Tapirus terrestris,-25.6987,-54.36088
382067967,Tapirus terrestris,-25.62385,-54.3406
382067847,Tapirus terrestris,-25.65607,-54.41543
233880835,Tapirus terrestris,-25.68734,-54.30772
382070052,Tapirus terrestris,-25.70737,-54.23757
699209118,Tapirus terrestris,-25.70741,-54.23453
382069976,Tapirus terrestris,-25.70269,-54.42445
233880030,Tapirus terrestris,-25.72099,-54.42681
382067157,Tapirus terrestris,-25.737,-54.42891
382069960,Tapirus terrestris,-25.68703,-54.45582
233881079,Tapirus terrestris,-25.68719,-54.27043
382068711,Tapirus terrestris,-25.68764,-54.2721
382070038,Tapirus terrestris,-25.67337,-54.27101
197226456,Tapirus terrestris,-12.838,-69.295
382068452,Tapirus terrestris,-25.68615,-54.31761
382068520,Tapirus terrestris,-25.68667,-54.31071
233880212,Tapirus terrestris,-25.63891,-54.39053
