,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
1,22134,855387,1320836000,PhysicalObject,PRESERVED_SPECIMEN,1964-08-19 00:00:00+00:00,-17.15,33.57,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Raphicerus sharpei,105801,2441140,Raphicerus sharpei,2,2,POINT (33.57 -17.15),"(33.57, -17.15)",True,1964,8
2,62475,895728,1899801389,,HUMAN_OBSERVATION,2018-07-28 07:00:00+00:00,-22.66266,30.981306,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Raphicerus sharpei,105801,2441140,Raphicerus sharpei,5,6,POINT (30.981306 -22.66266),"(30.981306, -22.66266)",True,2018,7
3,65605,898858,1562869236,,HUMAN_OBSERVATION,2008-08-30 00:00:00+00:00,-22.363777,31.107509000000004,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Raphicerus sharpei,105801,2441140,Raphicerus sharpei,6,15,POINT (31.107509 -22.363777),"(31.107509000000004, -22.363777)",True,2008,8
4,67070,900323,1847442926,,HUMAN_OBSERVATION,2014-07-28 11:22:00+00:00,-22.733483,31.088562,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Raphicerus sharpei,105801,2441140,Raphicerus sharpei,6,6,POINT (31.088562 -22.733483),"(31.088562, -22.733483)",True,2014,7
5,114727,947980,1913681733,,HUMAN_OBSERVATION,1986-01-03 09:01:00+00:00,-18.159683,28.204174,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Raphicerus sharpei,105801,2441140,Raphicerus sharpei,6,6,POINT (28.204174 -18.159683),"(28.204174, -18.159683)",True,1986,1
6,116165,949418,1914348751,,HUMAN_OBSERVATION,2018-09-11 15:27:00+00:00,-23.16776,31.502317,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Raphicerus sharpei,105801,2441140,Raphicerus sharpei,5,6,POINT (31.502317 -23.16776),"(31.502317, -23.16776)",True,2018,9
7,116781,950034,1321139406,PhysicalObject,PRESERVED_SPECIMEN,1964-11-04 00:00:00+00:00,-16.83,33.27,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Raphicerus sharpei,105801,2441140,Raphicerus sharpei,2,2,POINT (33.27 -16.83),"(33.27, -16.83)",True,1964,11
9,118657,951910,1668834041,,HUMAN_OBSERVATION,2017-09-19 18:58:00+00:00,-24.205108,30.888061,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Raphicerus sharpei,105801,2441140,Raphicerus sharpei,6,6,POINT (30.888061 -24.205108),"(30.888061, -24.205108)",True,2017,9
10,209076,1042329,686461855,PhysicalObject,PRESERVED_SPECIMEN,1970-07-15 00:00:00+00:00,-18.360145000000006,25.907539,1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,0,Raphicerus sharpei,105801,2441140,Raphicerus sharpei,15,6,POINT (25.907539 -18.36014500000001),"(25.907539, -18.360145000000006)",True,1970,7
12,218622,1051875,1322948295,PhysicalObject,PRESERVED_SPECIMEN,1964-08-27 00:00:00+00:00,-15.63,30.43,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Raphicerus sharpei,105801,2441140,Raphicerus sharpei,2,2,POINT (30.43 -15.63),"(30.43, -15.63)",True,1964,8
