,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
0,13306,846559,583490768,PhysicalObject,PRESERVED_SPECIMEN,1932-10-22 00:00:00+00:00,-1.05,36.56667,6ce7290f-47f6-4046-8356-371f5b6749df,0,Redunca fulvorufula chanleri,106252,4262745,Redunca fulvorufula,2,5,POINT (36.56667 -1.05),"(36.56667, -1.05)",True,1932,10
2,13308,846561,583490775,PhysicalObject,PRESERVED_SPECIMEN,1930-06-27 00:00:00+00:00,-1.18333,36.35,6ce7290f-47f6-4046-8356-371f5b6749df,0,Redunca fulvorufula chanleri,106252,4262745,Redunca fulvorufula,5,2,POINT (36.35 -1.18333),"(36.35, -1.18333)",True,1930,6
5,22179,855432,1584404499,,HUMAN_OBSERVATION,2010-04-30 20:15:00+00:00,-1.344682,36.982503,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Redunca fulvorufula chanleri,106252,4262745,Redunca fulvorufula,6,6,POINT (36.982503 -1.344682),"(36.982503, -1.344682)",True,2010,4
6,29428,862681,1890075410,,HUMAN_OBSERVATION,2011-08-18 16:54:00+00:00,-28.314078,29.441388,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Redunca fulvorufula fulvorufula,106250,7261454,Redunca fulvorufula,6,6,POINT (29.441388 -28.314078),"(29.441388, -28.314078)",True,2011,8
7,67079,900332,1847444859,,HUMAN_OBSERVATION,2018-04-21 08:09:00+00:00,-25.849225,28.314087,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Redunca fulvorufula,106248,2441036,Redunca fulvorufula,6,6,POINT (28.314087 -25.849225),"(28.314087, -25.849225)",True,2018,4
11,209135,1042388,686466999,PhysicalObject,PRESERVED_SPECIMEN,1948-07-09 00:00:00+00:00,-3.3623989112317,35.8508128067276,1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,0,Redunca fulvorufula,106248,2441036,Redunca fulvorufula,13,13,POINT (35.8508128067276 -3.3623989112317),"(35.8508128067276, -3.3623989112317)",True,1948,7
12,291875,1125128,665754923,PhysicalObject,PRESERVED_SPECIMEN,1988-07-01 00:00:00+00:00,-28.73333,24.76667,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Redunca fulvorufula fulvorufula,106250,7261454,Redunca fulvorufula,5,5,POINT (24.76667 -28.73333),"(24.76667, -28.73333)",True,1988,7
13,294346,1127599,1836814201,,HUMAN_OBSERVATION,2003-07-20 00:00:00+00:00,-28.694202,28.948975,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Redunca fulvorufula,106248,2441036,Redunca fulvorufula,6,6,POINT (28.948975 -28.694202),"(28.948975, -28.694202)",True,2003,7
15,401934,1235187,1839211234,,HUMAN_OBSERVATION,2016-04-11 00:00:00+00:00,-30.598323,29.303447,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Redunca fulvorufula fulvorufula,106250,7261454,Redunca fulvorufula,6,6,POINT (29.303447 -30.598323),"(29.303447, -30.598323)",True,2016,4
16,402100,1235353,1839223082,,HUMAN_OBSERVATION,2016-11-25 00:00:00+00:00,-27.436977,31.312933,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Redunca fulvorufula fulvorufula,106250,7261454,Redunca fulvorufula,6,6,POINT (31.312933 -27.436977),"(31.312933, -27.436977)",True,2016,11
17,402895,1236148,1838322084,,HUMAN_OBSERVATION,2013-08-20 00:00:00+00:00,-26.369351,28.050481,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Redunca fulvorufula fulvorufula,106250,7261454,Redunca fulvorufula,6,6,POINT (28.050481 -26.369351),"(28.050481, -26.369351)",True,2013,8
18,402942,1236195,1838327872,,HUMAN_OBSERVATION,2013-06-07 00:00:00+00:00,-25.540276,29.451439,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Redunca fulvorufula fulvorufula,106250,7261454,Redunca fulvorufula,6,6,POINT (29.451439 -25.540276),"(29.451439, -25.540276)",True,2013,6
19,403128,1236381,1838341235,,HUMAN_OBSERVATION,2014-01-12 00:00:00+00:00,-33.739902,24.588785,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Redunca fulvorufula fulvorufula,106250,7261454,Redunca fulvorufula,6,6,POINT (24.588785 -33.739902),"(24.588785, -33.739902)",True,2014,1
21,403160,1236413,1838344389,,HUMAN_OBSERVATION,2014-03-01 00:00:00+00:00,-33.763503,24.610412,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Redunca fulvorufula fulvorufula,106250,7261454,Redunca fulvorufula,6,6,POINT (24.610412 -33.763503),"(24.610412, -33.763503)",True,2014,3
23,404087,1237340,1838396334,,HUMAN_OBSERVATION,2015-06-01 00:00:00+00:00,-22.910662,29.742669,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Redunca fulvorufula fulvorufula,106250,7261454,Redunca fulvorufula,6,6,POINT (29.742669 -22.910662),"(29.742669, -22.910662)",True,2015,6
24,413180,1246433,1098920348,,HUMAN_OBSERVATION,2014-08-25 00:00:00+00:00,-25.492656,31.035001,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Redunca fulvorufula fulvorufula,106250,7261454,Redunca fulvorufula,6,6,POINT (31.035001 -25.492656),"(31.035001, -25.492656)",True,2014,8
25,419930,1253183,1339560390,,HUMAN_OBSERVATION,1998-07-30 00:00:00+00:00,-25.239727,27.074432,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Redunca fulvorufula,106248,2441036,Redunca fulvorufula,6,6,POINT (27.074432 -25.239727),"(27.074432, -25.239727)",True,1998,7
28,423474,1256727,1802677614,,HUMAN_OBSERVATION,2017-12-10 00:00:02+00:00,-1.256585,36.99437800000001,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Redunca fulvorufula,106248,2441036,Redunca fulvorufula,6,14,POINT (36.99437800000001 -1.256585),"(36.99437800000001, -1.256585)",True,2017,12
29,543516,1376769,1898781253,,HUMAN_OBSERVATION,2014-10-02 00:00:00+00:00,-32.81073,26.933779,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Redunca fulvorufula fulvorufula,106250,7261454,Redunca fulvorufula,5,6,POINT (26.933779 -32.81073),"(26.933779, -32.81073)",True,2014,10
30,545930,1379183,1807271499,,HUMAN_OBSERVATION,2013-09-15 00:00:00+00:00,0.317023,37.080779,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Redunca fulvorufula chanleri,106252,4262745,Redunca fulvorufula,6,6,POINT (37.080779 0.317023),"(37.080779, 0.317023)",True,2013,9
31,580464,1413717,665914008,PhysicalObject,PRESERVED_SPECIMEN,1929-01-17 00:00:00+00:00,-1.15,36.349998,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Redunca fulvorufula chanleri,106252,4262745,Redunca fulvorufula,2,6,POINT (36.349998 -1.15),"(36.349998, -1.15)",True,1929,1
36,580680,1413933,665914658,PhysicalObject,PRESERVED_SPECIMEN,1905-12-13 00:00:00+00:00,-1.466667,37.049999,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Redunca fulvorufula chanleri,106252,4262745,Redunca fulvorufula,6,6,POINT (37.049999 -1.466667),"(37.049999, -1.466667)",True,1905,12
37,580681,1413934,665914659,PhysicalObject,PRESERVED_SPECIMEN,1905-11-21 00:00:00+00:00,-1.45,36.983334,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Redunca fulvorufula chanleri,106252,4262745,Redunca fulvorufula,2,6,POINT (36.983334 -1.45),"(36.983334, -1.45)",True,1905,11
52,585395,1418648,1580333594,,HUMAN_OBSERVATION,2003-01-21 00:00:00+00:00,-0.741556,36.384659,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Redunca fulvorufula,106248,2441036,Redunca fulvorufula,6,6,POINT (36.384659 -0.741556),"(36.384659, -0.741556)",True,2003,1
53,609153,1442406,923207013,,HUMAN_OBSERVATION,2012-06-26 00:00:00+00:00,-2.486436,35.023487,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Redunca fulvorufula,106248,2441036,Redunca fulvorufula,6,6,POINT (35.023487 -2.486436),"(35.023487, -2.486436)",True,2012,6
55,609165,1442418,923218863,,HUMAN_OBSERVATION,2012-06-28 00:00:00+00:00,-2.436428,34.820568,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Redunca fulvorufula,106248,2441036,Redunca fulvorufula,6,6,POINT (34.820568 -2.436428),"(34.820568, -2.436428)",True,2012,6
56,609169,1442422,923220352,,HUMAN_OBSERVATION,1996-10-06 00:00:00+00:00,-28.505886,28.617819,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Redunca fulvorufula,106248,2441036,Redunca fulvorufula,6,6,POINT (28.617819 -28.505886),"(28.617819, -28.505886)",True,1996,10
58,658752,1492005,1703168776,,HUMAN_OBSERVATION,2017-11-15 12:36:00+00:00,-29.10439,24.332869,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Redunca fulvorufula fulvorufula,106250,7261454,Redunca fulvorufula,5,6,POINT (24.332869 -29.10439),"(24.332869, -29.10439)",True,2017,11
59,757767,1591020,1838057233,,HUMAN_OBSERVATION,2012-06-30 00:00:00+00:00,-26.1764,27.832844,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Redunca fulvorufula fulvorufula,106250,7261454,Redunca fulvorufula,4,6,POINT (27.832844 -26.1764),"(27.832844, -26.1764)",True,2012,6
