,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
0,13351,846604,583494144,PhysicalObject,PRESERVED_SPECIMEN,1931-11-26 00:00:00+00:00,-0.53333,37.45,6ce7290f-47f6-4046-8356-371f5b6749df,0,Syncerus caffer,105867,2441034,Syncerus caffer,5,2,POINT (37.45 -0.53333),"(37.45, -0.53333)",True,1931,11
1,13452,846705,583512297,PhysicalObject,PRESERVED_SPECIMEN,1959-08-07 00:00:00+00:00,-2.08333,34.61667,6ce7290f-47f6-4046-8356-371f5b6749df,0,Syncerus caffer,105867,2441034,Syncerus caffer,5,5,POINT (34.61667 -2.08333),"(34.61667, -2.08333)",True,1959,8
3,13537,846790,583515568,PhysicalObject,PRESERVED_SPECIMEN,1927-06-01 00:00:00+00:00,-3.58333,35.83333,6ce7290f-47f6-4046-8356-371f5b6749df,0,Syncerus caffer,105867,2441034,Syncerus caffer,5,5,POINT (35.83333 -3.58333),"(35.83333, -3.58333)",True,1927,6
9,21096,854349,1677266471,,HUMAN_OBSERVATION,2017-03-02 12:29:00+00:00,-1.457877,29.492654,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Syncerus caffer,105867,2441034,Syncerus caffer,6,6,POINT (29.492654 -1.457877),"(29.492654, -1.457877)",True,2017,3
10,21489,854742,1677288817,,HUMAN_OBSERVATION,1979-05-20 00:00:00+00:00,-26.703477000000003,28.738287,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Syncerus caffer caffer,105869,7261410,Syncerus caffer,15,6,POINT (28.738287 -26.703477),"(28.738287, -26.703477000000003)",True,1979,5
11,22234,855487,1584414457,,HUMAN_OBSERVATION,2009-11-05 06:31:00+00:00,-22.422817,31.229868,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Syncerus caffer,105867,2441034,Syncerus caffer,6,6,POINT (31.229868 -22.422817),"(31.229868, -22.422817)",True,2009,11
12,22647,855900,1586089316,,HUMAN_OBSERVATION,2013-06-29 14:30:00+00:00,11.381583,1.505127,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Syncerus caffer brachyceros,105871,4262528,Syncerus caffer,6,6,POINT (1.505127 11.381583),"(1.505127, 11.381583)",True,2013,6
13,22720,855973,1586110936,,HUMAN_OBSERVATION,2017-07-13 19:07:48+00:00,-1.502163,35.110261,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Syncerus caffer,105867,2441034,Syncerus caffer,6,6,POINT (35.110261 -1.502163),"(35.110261, -1.502163)",True,2017,7
14,22748,856001,1586113661,,HUMAN_OBSERVATION,2017-07-04 01:21:26+00:00,-18.858421,23.657089000000006,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Syncerus caffer caffer,105869,7261410,Syncerus caffer,6,15,POINT (23.65708900000001 -18.858421),"(23.657089000000006, -18.858421)",True,2017,7
15,22862,856115,1586130054,,HUMAN_OBSERVATION,2017-07-08 09:25:00+00:00,-2.332577,34.532776,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Syncerus caffer,105867,2441034,Syncerus caffer,6,6,POINT (34.532776 -2.332577),"(34.532776, -2.332577)",True,2017,7
