,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
1454,36020,869273,1880466457,,HUMAN_OBSERVATION,2018-05-26 06:11:06+00:00,64.516902,-165.38355900000005,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ovibos moschatus,106012,2441108,Ovibos moschatus,6,14,POINT (-165.383559 64.516902),"(-165.38355900000005, 64.516902)",True,2018,5
1455,36335,869588,1880514281,,HUMAN_OBSERVATION,2018-05-29 22:28:00+00:00,64.535015,-165.38163400000005,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ovibos moschatus,106012,2441108,Ovibos moschatus,6,14,POINT (-165.381634 64.535015),"(-165.38163400000005, 64.535015)",True,2018,5
1459,36537,869790,1880540480,,HUMAN_OBSERVATION,2018-06-14 10:15:00+00:00,64.538379,-165.409914,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ovibos moschatus,106012,2441108,Ovibos moschatus,6,6,POINT (-165.409914 64.53837900000001),"(-165.409914, 64.538379)",True,2018,6
1460,36540,869793,1880540534,,HUMAN_OBSERVATION,2018-06-11 20:10:00+00:00,64.52660300000001,-165.444955,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ovibos moschatus,106012,2441108,Ovibos moschatus,14,6,POINT (-165.444955 64.52660300000001),"(-165.444955, 64.52660300000001)",True,2018,6
1461,36927,870180,1880593817,,HUMAN_OBSERVATION,2016-06-10 07:51:00+00:00,64.748928,-165.93562,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ovibos moschatus,106012,2441108,Ovibos moschatus,6,5,POINT (-165.93562 64.74892800000001),"(-165.93562, 64.748928)",True,2016,6
1589,66440,899693,1563435559,,HUMAN_OBSERVATION,2011-07-26 13:56:00+00:00,71.114494,-113.90625,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ovibos moschatus,106012,2441108,Ovibos moschatus,6,5,POINT (-113.90625 71.11449399999999),"(-113.90625, 71.114494)",True,2011,7
1593,68847,902100,1586949204,,HUMAN_OBSERVATION,2017-08-15 12:34:00+00:00,67.002572,-50.656219,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ovibos moschatus,106012,2441108,Ovibos moschatus,6,6,POINT (-50.656219 67.002572),"(-50.656219, 67.002572)",True,2017,8
1594,68858,902111,1586951182,,HUMAN_OBSERVATION,2017-08-16 12:49:00+00:00,67.114906,-50.245553,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ovibos moschatus,106012,2441108,Ovibos moschatus,6,6,POINT (-50.245553 67.114906),"(-50.245553, 67.114906)",True,2017,8
1598,107620,940873,1883565537,,HUMAN_OBSERVATION,2018-06-05 09:31:00+00:00,65.09437199999999,-96.078427,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ovibos moschatus,106012,2441108,Ovibos moschatus,14,6,POINT (-96.078427 65.09437199999999),"(-96.078427, 65.09437199999999)",True,2018,6
1599,108104,941357,1883919802,,HUMAN_OBSERVATION,2018-06-04 16:14:00+00:00,65.088876,-96.049697,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ovibos moschatus,106012,2441108,Ovibos moschatus,6,6,POINT (-96.04969699999999 65.088876),"(-96.049697, 65.088876)",True,2018,6
1600,108111,941364,1883920737,,HUMAN_OBSERVATION,2018-06-15 13:40:00+00:00,65.319,-96.46798,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ovibos moschatus,106012,2441108,Ovibos moschatus,3,5,POINT (-96.46798 65.319),"(-96.46798, 65.319)",True,2018,6
1602,118322,951575,1668777067,,HUMAN_OBSERVATION,2017-08-15 00:00:00+00:00,66.997101,-50.647488,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Ovibos moschatus,106012,2441108,Ovibos moschatus,6,6,POINT (-50.647488 66.997101),"(-50.647488, 66.997101)",True,2017,8
1606,119078,952331,1668882572,,HUMAN_OBSERVATION,2010-06-02 00:00:00+00:00,64.581395,-165.712633,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ovibos moschatus,106012,2441108,Ovibos moschatus,6,6,POINT (-165.712633 64.581395),"(-165.712633, 64.581395)",True,2010,6
1630,203042,1036295,891102206,,HUMAN_OBSERVATION,2012-06-18 00:00:00+00:00,64.544455,-165.424928,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ovibos moschatus,106012,2441108,Ovibos moschatus,6,6,POINT (-165.424928 64.544455),"(-165.424928, 64.544455)",True,2012,6
1631,203211,1036464,891124753,,HUMAN_OBSERVATION,2012-06-03 00:00:00+00:00,64.543054,-165.4002,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Ovibos moschatus,106012,2441108,Ovibos moschatus,6,4,POINT (-165.4002 64.543054),"(-165.4002, 64.543054)",True,2012,6
1755,222774,1056027,812642932,PhysicalObject,PRESERVED_SPECIMEN,1955-01-01 00:00:00+00:00,60.0941636272054,-166.213386898886,8eddc200-f535-4c65-9b4d-f723eafe607e,0,Ovibos moschatus,106012,2441108,Ovibos moschatus,13,12,POINT (-166.213386898886 60.0941636272054),"(-166.213386898886, 60.0941636272054)",True,1955,1
