,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
0,36367,869620,1880518317,,HUMAN_OBSERVATION,2018-06-19 14:49:00+00:00,-33.857444,18.509865,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Raphicerus melanotis,105799,2441142,Raphicerus melanotis,6,6,POINT (18.509865 -33.857444),"(18.509865, -33.857444)",True,2018,6
1,36433,869686,1880525091,,HUMAN_OBSERVATION,2018-06-20 09:12:00+00:00,-33.856288,18.511247,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Raphicerus melanotis,105799,2441142,Raphicerus melanotis,6,6,POINT (18.511247 -33.856288),"(18.511247, -33.856288)",True,2018,6
2,36434,869687,1880525127,,HUMAN_OBSERVATION,2018-06-20 09:22:00+00:00,-33.85658,18.510938,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Raphicerus melanotis,105799,2441142,Raphicerus melanotis,5,6,POINT (18.510938 -33.85658),"(18.510938, -33.85658)",True,2018,6
3,36556,869809,1880543276,,HUMAN_OBSERVATION,2018-06-22 14:52:00+00:00,-33.858996999999995,18.508814,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Raphicerus melanotis,105799,2441142,Raphicerus melanotis,15,6,POINT (18.508814 -33.858997),"(18.508814, -33.858996999999995)",True,2018,6
4,107244,940497,1883525023,,HUMAN_OBSERVATION,2017-12-28 19:57:00+00:00,-34.396406,20.846159,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Raphicerus melanotis,105799,2441142,Raphicerus melanotis,6,6,POINT (20.846159 -34.396406),"(20.846159, -34.396406)",True,2017,12
5,107272,940525,1883530283,,HUMAN_OBSERVATION,2015-06-19 12:53:00+00:00,-32.440406,18.963955,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Raphicerus melanotis,105799,2441142,Raphicerus melanotis,6,6,POINT (18.963955 -32.440406),"(18.963955, -32.440406)",True,2015,6
6,114935,948188,1913702556,,HUMAN_OBSERVATION,2018-08-02 09:34:00+00:00,-34.024174,21.797566,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Raphicerus melanotis,105799,2441142,Raphicerus melanotis,6,6,POINT (21.797566 -34.024174),"(21.797566, -34.024174)",True,2018,8
7,209211,1042464,686479634,PhysicalObject,PRESERVED_SPECIMEN,1995-07-01 00:00:00+00:00,-33.52043,25.04777,1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,0,Raphicerus melanotis,105799,2441142,Raphicerus melanotis,5,5,POINT (25.04777 -33.52043),"(25.04777, -33.52043)",True,1995,7
10,348930,1182183,1848786050,,HUMAN_OBSERVATION,2018-06-01 12:22:00+00:00,-33.856883,18.511622,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Raphicerus melanotis,105799,2441142,Raphicerus melanotis,6,6,POINT (18.511622 -33.856883),"(18.511622, -33.856883)",True,2018,6
11,349027,1182280,1848800727,,HUMAN_OBSERVATION,2018-06-03 13:57:00+00:00,-33.856642,18.51185,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Raphicerus melanotis,105799,2441142,Raphicerus melanotis,6,5,POINT (18.51185 -33.856642),"(18.51185, -33.856642)",True,2018,6
