,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
1,21866,855119,1544693998,,HUMAN_OBSERVATION,2013-08-12 00:00:00+00:00,51.89281,-1.00672,823a67e8-a485-41a0-a2cd-90686b4d56be,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,5,POINT (-1.00672 51.89281),"(-1.00672, 51.89281)",True,2013,8
2,21867,855120,1544694262,,HUMAN_OBSERVATION,2013-11-01 00:00:00+00:00,53.768,-0.63378,823a67e8-a485-41a0-a2cd-90686b4d56be,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,3,5,POINT (-0.63378 53.768),"(-0.63378, 53.768)",True,2013,11
3,21868,855121,1544694329,,HUMAN_OBSERVATION,2005-08-12 00:00:00+00:00,51.42876,-0.29614,823a67e8-a485-41a0-a2cd-90686b4d56be,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,5,POINT (-0.29614 51.42876),"(-0.29614, 51.42876)",True,2005,8
4,21869,855122,1544694557,,HUMAN_OBSERVATION,2014-01-01 00:00:00+00:00,52.32585,-1.99189,823a67e8-a485-41a0-a2cd-90686b4d56be,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,5,POINT (-1.99189 52.32585),"(-1.99189, 52.32585)",True,2014,1
5,21872,855125,1544716254,,HUMAN_OBSERVATION,2008-05-15 00:00:00+00:00,52.31167,0.29357,05a46222-b9ff-4162-a0e1-08bfcc5c6584,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,5,POINT (0.29357 52.31167),"(0.29357, 52.31167)",True,2008,5
6,21873,855126,1544716544,,HUMAN_OBSERVATION,2011-05-24 00:00:00+00:00,52.31173,0.29064,05a46222-b9ff-4162-a0e1-08bfcc5c6584,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,5,POINT (0.29064 52.31173),"(0.29064, 52.31173)",True,2011,5
7,21874,855127,1544716953,,HUMAN_OBSERVATION,2011-06-01 00:00:00+00:00,52.3108,0.29206,05a46222-b9ff-4162-a0e1-08bfcc5c6584,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,4,5,POINT (0.29206 52.3108),"(0.29206, 52.3108)",True,2011,6
8,21877,855130,1544720869,,HUMAN_OBSERVATION,2005-02-02 00:00:00+00:00,52.31254000000001,0.29508,05a46222-b9ff-4162-a0e1-08bfcc5c6584,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,14,5,POINT (0.29508 52.31254000000001),"(0.29508, 52.31254000000001)",True,2005,2
9,21880,855133,1544724624,,HUMAN_OBSERVATION,2016-07-14 00:00:00+00:00,52.30608,0.30355,05a46222-b9ff-4162-a0e1-08bfcc5c6584,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,5,POINT (0.30355 52.30608),"(0.30355, 52.30608)",True,2016,7
12,21886,855139,1544733061,,HUMAN_OBSERVATION,2007-10-24 00:00:00+00:00,52.30898,0.29343,05a46222-b9ff-4162-a0e1-08bfcc5c6584,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,5,POINT (0.29343 52.30898),"(0.29343, 52.30898)",True,2007,10
13,21888,855141,1544734673,,HUMAN_OBSERVATION,2016-12-10 00:00:00+00:00,52.31448,0.28785,05a46222-b9ff-4162-a0e1-08bfcc5c6584,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,5,POINT (0.28785 52.31448),"(0.28785, 52.31448)",True,2016,12
14,21895,855148,1544744340,,HUMAN_OBSERVATION,2011-02-24 00:00:00+00:00,52.31541,0.28643,05a46222-b9ff-4162-a0e1-08bfcc5c6584,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,5,POINT (0.28643 52.31541),"(0.28643, 52.31541)",True,2011,2
15,21898,855151,1544750218,,HUMAN_OBSERVATION,2012-09-30 00:00:00+00:00,52.30292,0.28138,05a46222-b9ff-4162-a0e1-08bfcc5c6584,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,5,POINT (0.28138 52.30292),"(0.28138, 52.30292)",True,2012,9
16,21901,855154,1544754392,,HUMAN_OBSERVATION,1998-05-11 00:00:00+00:00,52.31031,0.29423,05a46222-b9ff-4162-a0e1-08bfcc5c6584,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,5,POINT (0.29423 52.31031),"(0.29423, 52.31031)",True,1998,5
17,21903,855156,1544756209,,HUMAN_OBSERVATION,2009-05-03 00:00:00+00:00,52.31117,0.273,05a46222-b9ff-4162-a0e1-08bfcc5c6584,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,3,POINT (0.273 52.31117),"(0.273, 52.31117)",True,2009,5
18,21906,855159,1544757987,,HUMAN_OBSERVATION,2010-11-06 00:00:00+00:00,52.30996,0.28908,05a46222-b9ff-4162-a0e1-08bfcc5c6584,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,5,POINT (0.28908 52.30996),"(0.28908, 52.30996)",True,2010,11
20,21909,855162,1544763117,,HUMAN_OBSERVATION,2007-04-30 00:00:00+00:00,52.30752,0.27575,05a46222-b9ff-4162-a0e1-08bfcc5c6584,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,5,POINT (0.27575 52.30752),"(0.27575, 52.30752)",True,2007,4
23,21916,855169,1544769404,,HUMAN_OBSERVATION,2012-09-29 00:00:00+00:00,52.31176,0.28917,05a46222-b9ff-4162-a0e1-08bfcc5c6584,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,5,POINT (0.28917 52.31176),"(0.28917, 52.31176)",True,2012,9
27,21930,855183,1544783225,,HUMAN_OBSERVATION,2006-05-10 00:00:00+00:00,52.31364,0.28487,05a46222-b9ff-4162-a0e1-08bfcc5c6584,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,5,POINT (0.28487 52.31364),"(0.28487, 52.31364)",True,2006,5
29,21932,855185,1544794171,,HUMAN_OBSERVATION,2007-06-12 00:00:00+00:00,52.31451,0.28638,05a46222-b9ff-4162-a0e1-08bfcc5c6584,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,5,POINT (0.28638 52.31451),"(0.28638, 52.31451)",True,2007,6
31,21936,855189,1544799184,,HUMAN_OBSERVATION,2016-07-03 00:00:00+00:00,52.2729,0.2989,05a46222-b9ff-4162-a0e1-08bfcc5c6584,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,4,4,POINT (0.2989 52.2729),"(0.2989, 52.2729)",True,2016,7
33,21939,855192,1544804817,,HUMAN_OBSERVATION,2009-01-19 00:00:00+00:00,52.30216,0.27401,05a46222-b9ff-4162-a0e1-08bfcc5c6584,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,5,POINT (0.27401 52.30216),"(0.27401, 52.30216)",True,2009,1
36,23384,856637,1531872839,,HUMAN_OBSERVATION,2001-01-01 00:00:00+00:00,52.79085,0.74217,02d1e772-54ee-4767-b4b8-c35f0c7270ba,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,5,POINT (0.74217 52.79085),"(0.74217, 52.79085)",True,2001,1
45,23418,856671,1531878080,,HUMAN_OBSERVATION,2008-11-17 00:00:00+00:00,52.51798,0.87256,02d1e772-54ee-4767-b4b8-c35f0c7270ba,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,5,POINT (0.87256 52.51798),"(0.87256, 52.51798)",True,2008,11
46,23420,856673,1531878429,,HUMAN_OBSERVATION,2001-01-13 00:00:00+00:00,52.43167,0.7198100000000001,02d1e772-54ee-4767-b4b8-c35f0c7270ba,0,Muntiacus reevesi,105485,2440946,Muntiacus reevesi,5,16,POINT (0.7198100000000001 52.43167),"(0.7198100000000001, 52.43167)",True,2001,1
