,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
1,13457,846710,583512310,PhysicalObject,PRESERVED_SPECIMEN,1959-08-19 00:00:00+00:00,-8.11667,32.41667,6ce7290f-47f6-4046-8356-371f5b6749df,0,Hippotragus niger,106182,2441031,Hippotragus niger,5,5,POINT (32.41667 -8.116669999999999),"(32.41667, -8.11667)",True,1959,8
2,20897,854150,1677228565,,HUMAN_OBSERVATION,2017-09-26 00:00:00+00:00,-18.136124,21.678843,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,6,POINT (21.678843 -18.136124),"(21.678843, -18.136124)",True,2017,9
3,27755,861008,1807860241,,HUMAN_OBSERVATION,1988-12-22 00:00:00+00:00,-19.046541,26.585541,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Hippotragus niger niger,106184,7261453,Hippotragus niger,6,6,POINT (26.585541 -19.046541),"(26.585541, -19.046541)",True,1988,12
4,27767,861020,1807860505,,HUMAN_OBSERVATION,1988-12-18 00:00:00+00:00,-20.546892,28.497313,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Hippotragus niger niger,106184,7261453,Hippotragus niger,6,6,POINT (28.497313 -20.546892),"(28.497313, -20.546892)",True,1988,12
8,29408,862661,1890073529,,HUMAN_OBSERVATION,2018-07-27 13:27:00+00:00,-25.21851,31.38331,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger niger,106184,7261453,Hippotragus niger,5,5,POINT (31.38331 -25.21851),"(31.38331, -25.21851)",True,2018,7
9,29587,862840,1890094379,,HUMAN_OBSERVATION,2018-07-27 13:24:00+00:00,-25.205787,31.298732,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger niger,106184,7261453,Hippotragus niger,6,6,POINT (31.298732 -25.205787),"(31.298732, -25.205787)",True,2018,7
13,65583,898836,1562868721,,HUMAN_OBSERVATION,2014-08-08 00:00:00+00:00,-18.763968,26.887439,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,6,POINT (26.887439 -18.763968),"(26.887439, -18.763968)",True,2014,8
14,65595,898848,1562869190,,HUMAN_OBSERVATION,2010-09-18 00:00:00+00:00,-18.9512,34.373088,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,4,6,POINT (34.373088 -18.9512),"(34.373088, -18.9512)",True,2010,9
15,65635,898888,1562871475,,HUMAN_OBSERVATION,2012-09-02 00:00:00+00:00,-15.886881,34.696197999999995,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,15,POINT (34.696198 -15.886881),"(34.696197999999995, -15.886881)",True,2012,9
16,67186,900439,1847462689,,HUMAN_OBSERVATION,2018-04-16 13:30:42+00:00,-19.194471,23.427352,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger niger,106184,7261453,Hippotragus niger,6,6,POINT (23.427352 -19.194471),"(23.427352, -19.194471)",True,2018,4
18,67352,900605,1847488504,,HUMAN_OBSERVATION,2017-07-11 18:21:00+00:00,-19.401063,23.874664000000006,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,15,POINT (23.87466400000001 -19.401063),"(23.874664000000006, -19.401063)",True,2017,7
21,108154,941407,1883926762,,HUMAN_OBSERVATION,2018-07-14 16:29:00+00:00,-15.913495,34.672227,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,6,POINT (34.672227 -15.913495),"(34.672227, -15.913495)",True,2018,7
23,118303,951556,1668764162,,HUMAN_OBSERVATION,2017-08-06 00:00:00+00:00,-17.832375,25.046082,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,6,POINT (25.046082 -17.832375),"(25.046082, -17.832375)",True,2017,8
24,118354,951607,1668790054,,HUMAN_OBSERVATION,2008-07-28 00:00:00+00:00,-17.843486,24.969006,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger niger,106184,7261453,Hippotragus niger,6,6,POINT (24.969006 -17.843486),"(24.969006, -17.843486)",True,2008,7
29,203717,1036970,891744529,,HUMAN_OBSERVATION,2013-07-05 14:43:40+00:00,-18.224134,21.643066,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,6,POINT (21.643066 -18.224134),"(21.643066, -18.224134)",True,2013,7
30,203730,1036983,891745844,,HUMAN_OBSERVATION,2013-07-06 11:36:20+00:00,-18.16125,21.675339,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,5,6,POINT (21.675339 -18.16125),"(21.675339, -18.16125)",True,2013,7
31,203762,1037015,891750084,,HUMAN_OBSERVATION,2013-01-20 00:00:00+00:00,-7.535278,37.762778,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,6,POINT (37.762778 -7.535278),"(37.762778, -7.535278)",True,2013,1
32,208906,1042159,686412640,PhysicalObject,PRESERVED_SPECIMEN,1957-08-14 00:00:00+00:00,-8.53,33.41,1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,0,Hippotragus niger,106182,2441031,Hippotragus niger,2,2,POINT (33.41 -8.529999999999999),"(33.41, -8.53)",True,1957,8
33,209140,1042393,686467011,PhysicalObject,PRESERVED_SPECIMEN,1949-10-29 00:00:00+00:00,-17.194994,31.07155,1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,5,POINT (31.07155 -17.194994),"(31.07155, -17.194994)",True,1949,10
34,218781,1052034,1323011233,,HUMAN_OBSERVATION,2016-08-13 12:47:04+00:00,-18.195205,24.444234,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger niger,106184,7261453,Hippotragus niger,6,6,POINT (24.444234 -18.195205),"(24.444234, -18.195205)",True,2016,8
35,223710,1056963,1436943607,PhysicalObject,PRESERVED_SPECIMEN,1924-01-01 00:00:00+00:00,-11.666667,27.466667,8138eb72-f762-11e1-a439-00145eb45e9a,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,6,POINT (27.466667 -11.666667),"(27.466667, -11.666667)",True,1924,1
45,249289,1082542,1262382441,,HUMAN_OBSERVATION,2015-11-13 11:02:02+00:00,-14.841319,35.35218,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,5,POINT (35.35218 -14.841319),"(35.35218, -14.841319)",True,2015,11
46,267524,1100777,1453342669,,HUMAN_OBSERVATION,2009-05-19 11:09:00+00:00,-18.173002,21.71947,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,5,POINT (21.71947 -18.173002),"(21.71947, -18.173002)",True,2009,5
47,267560,1100813,1453345893,,HUMAN_OBSERVATION,2016-09-08 16:00:00+00:00,-14.679467,26.3974,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,4,POINT (26.3974 -14.679467),"(26.3974, -14.679467)",True,2016,9
49,268009,1101262,1453375618,,HUMAN_OBSERVATION,2017-01-06 10:36:55+00:00,-25.255024,27.301587,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,6,POINT (27.301587 -25.255024),"(27.301587, -25.255024)",True,2017,1
50,269329,1102582,1453517326,,HUMAN_OBSERVATION,2015-08-02 02:07:00+00:00,-24.897026,31.673586,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger niger,106184,7261453,Hippotragus niger,6,6,POINT (31.673586 -24.897026),"(31.673586, -24.897026)",True,2015,8
51,275287,1108540,1831185887,,HUMAN_OBSERVATION,2018-01-13 09:31:00+00:00,-24.09705,31.037965000000003,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger niger,106184,7261453,Hippotragus niger,5,15,POINT (31.037965 -24.09705),"(31.037965000000003, -24.09705)",True,2018,1
53,292701,1125954,665803809,PhysicalObject,PRESERVED_SPECIMEN,1930-07-18 00:00:00+00:00,-17.83333,24.966669,41fc5c40-5e81-496f-9733-6b5681b3b7a5,0,Hippotragus niger niger,106184,7261453,Hippotragus niger,5,6,POINT (24.966669 -17.83333),"(24.966669, -17.83333)",True,1930,7
57,293612,1126865,1836629159,,HUMAN_OBSERVATION,2018-03-08 12:09:00+00:00,-15.532505,28.430557,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,6,POINT (28.430557 -15.532505),"(28.430557, -15.532505)",True,2018,3
58,306751,1140004,1291679058,,HUMAN_OBSERVATION,2016-07-26 10:19:00+00:00,-17.844392000000006,25.136457,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,15,6,POINT (25.136457 -17.84439200000001),"(25.136457, -17.844392000000006)",True,2016,7
59,310500,1143753,1453060520,,HUMAN_OBSERVATION,2015-05-06 00:00:00+00:00,-18.159146,21.718082,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,6,POINT (21.718082 -18.159146),"(21.718082, -18.159146)",True,2015,5
60,311785,1145038,1453231591,,HUMAN_OBSERVATION,2008-10-16 07:18:00+00:00,-23.501978,31.403818,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,6,POINT (31.403818 -23.501978),"(31.403818, -23.501978)",True,2008,10
62,312921,1146174,1901041583,,HUMAN_OBSERVATION,2018-07-08 17:00:00+00:00,-17.84083,25.076058,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,5,6,POINT (25.076058 -17.84083),"(25.076058, -17.84083)",True,2018,7
63,313425,1146678,1901082763,,HUMAN_OBSERVATION,2018-08-08 10:26:00+00:00,-18.899925,34.351348,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger niger,106184,7261453,Hippotragus niger,6,6,POINT (34.351348 -18.899925),"(34.351348, -18.899925)",True,2018,8
64,314121,1147374,891032086,,HUMAN_OBSERVATION,2013-11-23 00:11:06+00:00,-23.976184,29.481765000000006,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,15,POINT (29.48176500000001 -23.976184),"(29.481765000000006, -23.976184)",True,2013,11
65,314450,1147703,891064207,,HUMAN_OBSERVATION,2003-05-19 17:44:00+00:00,-17.926476,24.867554,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger niger,106184,7261453,Hippotragus niger,6,6,POINT (24.867554 -17.926476),"(24.867554, -17.926476)",True,2003,5
66,314817,1148070,865727322,,PRESERVED_SPECIMEN,1971-07-14 00:00:00+00:00,-18.36025,25.9076,5a659248-1f70-11e3-b2c5-00145eb45e9a,0,Hippotragus niger,106182,2441031,Hippotragus niger,5,4,POINT (25.9076 -18.36025),"(25.9076, -18.36025)",True,1971,7
72,384963,1218216,1850910706,,HUMAN_OBSERVATION,2012-08-24 08:37:00+00:00,-17.795231,25.171129,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger niger,106184,7261453,Hippotragus niger,6,6,POINT (25.171129 -17.795231),"(25.171129, -17.795231)",True,2012,8
73,385568,1218821,1850994981,,HUMAN_OBSERVATION,2018-01-05 12:35:00+00:00,-25.431405,27.717366,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger niger,106184,7261453,Hippotragus niger,6,6,POINT (27.717366 -25.431405),"(27.717366, -25.431405)",True,2018,1
75,402342,1235595,1839245880,,HUMAN_OBSERVATION,2017-05-31 00:00:00+00:00,-24.72889,29.20217,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger niger,106184,7261453,Hippotragus niger,5,5,POINT (29.20217 -24.72889),"(29.20217, -24.72889)",True,2017,5
76,402727,1235980,1838309910,,HUMAN_OBSERVATION,2013-07-14 00:00:00+00:00,-25.17,31.27,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger niger,106184,7261453,Hippotragus niger,2,2,POINT (31.27 -25.17),"(31.27, -25.17)",True,2013,7
84,404111,1237364,1838398664,,HUMAN_OBSERVATION,2013-02-16 00:00:00+00:00,-25.232977,27.356761,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger niger,106184,7261453,Hippotragus niger,6,6,POINT (27.356761 -25.232977),"(27.356761, -25.232977)",True,2013,2
85,404197,1237450,1838406416,,HUMAN_OBSERVATION,2016-02-28 00:00:00+00:00,-23.72817,28.09422,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger niger,106184,7261453,Hippotragus niger,5,5,POINT (28.09422 -23.72817),"(28.09422, -23.72817)",True,2016,2
86,405538,1238791,1805385119,,HUMAN_OBSERVATION,2018-01-07 16:44:00+00:00,-15.552793,28.405259,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,6,POINT (28.405259 -15.552793),"(28.405259, -15.552793)",True,2018,1
87,405765,1239018,1805409371,,HUMAN_OBSERVATION,2017-06-25 09:38:00+00:00,-24.125404,30.970423,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,6,POINT (30.970423 -24.125404),"(30.970423, -24.125404)",True,2017,6
88,405904,1239157,1805419850,,HUMAN_OBSERVATION,2018-01-06 11:19:00+00:00,-15.151235,28.483804,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,6,POINT (28.483804 -15.151235),"(28.483804, -15.151235)",True,2018,1
89,406399,1239652,1677341923,,HUMAN_OBSERVATION,2005-10-25 11:57:00+00:00,-13.397468,28.738689,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Hippotragus niger,106182,2441031,Hippotragus niger,6,6,POINT (28.738689 -13.397468),"(28.738689, -13.397468)",True,2005,10
