,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
2,22713,855966,1586108839,,HUMAN_OBSERVATION,2017-07-29 08:00:00+00:00,33.18996,35.684349,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella,5,6,POINT (35.684349 33.18996),"(35.684349, 33.18996)",True,2017,7
6,22942,856195,1586144604,,HUMAN_OBSERVATION,2017-08-07 07:02:31+00:00,33.155945,35.694724,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (35.694724 33.155945),"(35.694724, 33.155945)",True,2017,8
7,23052,856305,1586159808,,HUMAN_OBSERVATION,2017-08-11 08:07:48+00:00,32.89185,35.411654,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella,5,6,POINT (35.411654 32.89185),"(35.411654, 32.89185)",True,2017,8
11,36247,869500,1880499716,,HUMAN_OBSERVATION,2018-06-17 18:53:50+00:00,33.199689,35.627003,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (35.627003 33.199689),"(35.627003, 33.199689)",True,2018,6
12,36793,870046,1880576859,,HUMAN_OBSERVATION,2018-06-26 15:38:05+00:00,32.906032,35.660391,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (35.660391 32.906032),"(35.660391, 32.906032)",True,2018,6
13,37327,870580,1880648903,,HUMAN_OBSERVATION,2018-06-30 11:00:00+00:00,33.15118,35.72928,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella,5,5,POINT (35.72928 33.15118),"(35.72928, 33.15118)",True,2018,6
14,37331,870584,1880649025,,HUMAN_OBSERVATION,2018-06-30 11:00:00+00:00,33.07849,35.657058,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella,5,6,POINT (35.657058 33.07849),"(35.657058, 33.07849)",True,2018,6
15,37332,870585,1880649067,,HUMAN_OBSERVATION,2018-06-30 11:00:00+00:00,33.002738,35.690382,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (35.690382 33.002738),"(35.690382, 33.002738)",True,2018,6
16,62237,895490,1899768277,,HUMAN_OBSERVATION,2018-08-25 11:00:00+00:00,32.965777,35.652549,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (35.652549 32.965777),"(35.652549, 32.965777)",True,2018,8
24,67433,900686,1847500382,,HUMAN_OBSERVATION,2018-05-12 20:00:00+00:00,33.117905,35.679865,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (35.679865 33.117905),"(35.679865, 33.117905)",True,2018,5
26,67626,900879,1847524902,,HUMAN_OBSERVATION,2018-05-15 11:33:45+00:00,33.162846,35.609205,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (35.609205 33.162846),"(35.609205, 33.162846)",True,2018,5
30,85252,918505,84001919,,OBSERVATION,1967-01-06 00:00:00+00:00,31.707895,34.93836,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,5,POINT (34.93836 31.707895),"(34.93836, 31.707895)",True,1967,1
31,85253,918506,84001968,,OBSERVATION,1967-02-02 00:00:00+00:00,31.689934,34.977437,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (34.977437 31.689934),"(34.977437, 31.689934)",True,1967,2
32,85254,918507,84002005,,OBSERVATION,1967-02-02 00:00:00+00:00,31.698913,34.956318,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (34.956318 31.698913),"(34.956318, 31.698913)",True,1967,2
33,85255,918508,84002039,,OBSERVATION,1967-02-04 00:00:00+00:00,31.698971000000004,34.987963,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,15,6,POINT (34.987963 31.698971),"(34.987963, 31.698971000000004)",True,1967,2
34,85256,918509,84002098,,OBSERVATION,1973-09-19 00:00:00+00:00,32.939915,35.698225,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (35.698225 32.939915),"(35.698225, 32.939915)",True,1973,9
36,85258,918511,84002163,,OBSERVATION,1973-10-31 00:00:00+00:00,32.873354,35.655116,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (35.655116 32.873354),"(35.655116, 32.873354)",True,1973,10
37,85259,918512,84002183,,OBSERVATION,1973-10-30 00:00:00+00:00,32.972457,35.677012,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (35.677012 32.972457),"(35.677012, 32.972457)",True,1973,10
38,85260,918513,84002215,,OBSERVATION,1973-10-21 00:00:00+00:00,32.955217,35.704727,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (35.704727 32.955217),"(35.704727, 32.955217)",True,1973,10
39,85261,918514,84002238,,OBSERVATION,1973-08-04 00:00:00+00:00,32.948931,35.698275,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (35.698275 32.948931),"(35.698275, 32.948931)",True,1973,8
40,85262,918515,84002263,,OBSERVATION,1973-08-02 00:00:00+00:00,32.966964000000004,35.698376,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,15,6,POINT (35.698376 32.966964),"(35.698376, 32.966964000000004)",True,1973,8
41,85263,918516,84002284,,OBSERVATION,1973-07-19 00:00:00+00:00,32.936325,35.693928,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (35.693928 32.936325),"(35.693928, 32.936325)",True,1973,7
43,85265,918518,84002332,,OBSERVATION,1973-07-17 00:00:00+00:00,32.936308000000004,35.698205,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,15,6,POINT (35.698205 32.936308),"(35.698205, 32.936308000000004)",True,1973,7
46,85268,918521,84002383,,OBSERVATION,1973-07-02 00:00:00+00:00,32.927309,35.69387899999999,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,14,POINT (35.69387899999999 32.927309),"(35.69387899999999, 32.927309)",True,1973,7
47,85269,918522,84002407,,OBSERVATION,1973-06-26 00:00:00+00:00,32.894832,35.697975,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (35.697975 32.894832),"(35.697975, 32.894832)",True,1973,6
48,85270,918523,84002422,,OBSERVATION,1973-05-15 00:00:00+00:00,32.94903,35.67261,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,5,5,POINT (35.67261 32.94903),"(35.67261, 32.94903)",True,1973,5
49,85271,918524,84002445,,OBSERVATION,1973-04-26 00:00:00+00:00,32.92735,35.683187,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,5,6,POINT (35.683187 32.92735),"(35.683187, 32.92735)",True,1973,4
53,85275,918528,84002495,,OBSERVATION,1973-11-30 00:00:00+00:00,32.957905,35.70902,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,5,POINT (35.70902 32.957905),"(35.70902, 32.957905)",True,1973,11
54,85276,918529,84002496,,OBSERVATION,1974-08-28 00:00:00+00:00,32.668076,35.55920300000001,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,14,POINT (35.55920300000001 32.668076),"(35.55920300000001, 32.668076)",True,1974,8
56,85278,918531,84002498,,OBSERVATION,1974-12-02 00:00:00+00:00,32.954358,35.694028,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (35.694028 32.954358),"(35.694028, 32.954358)",True,1974,12
59,85281,918534,84002576,,OBSERVATION,1974-12-10 00:00:00+00:00,32.954440000000005,35.672638,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,15,6,POINT (35.672638 32.95444000000001),"(35.672638, 32.954440000000005)",True,1974,12
61,85283,918536,84002621,,OBSERVATION,1974-12-15 00:00:00+00:00,32.948948,35.693998,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (35.693998 32.948948),"(35.693998, 32.948948)",True,1974,12
62,85284,918537,84002647,,OBSERVATION,1974-03-29 00:00:00+00:00,32.903946999999995,35.672373,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,15,6,POINT (35.672373 32.903947),"(35.672373, 32.903946999999995)",True,1974,3
64,85286,918539,84002683,,OBSERVATION,1974-04-14 00:00:00+00:00,32.945299,35.70467100000001,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,14,POINT (35.70467100000001 32.945299),"(35.70467100000001, 32.945299)",True,1974,4
66,85288,918541,84002727,,OBSERVATION,1974-05-09 00:00:00+00:00,32.927333000000004,35.687464,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,15,6,POINT (35.687464 32.927333),"(35.687464, 32.927333000000004)",True,1974,5
69,85291,918544,84002784,,OBSERVATION,1974-09-15 00:00:00+00:00,32.954383,35.687611,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (35.687611 32.954383),"(35.687611, 32.954383)",True,1974,9
71,85293,918546,84002822,,OBSERVATION,1974-08-14 00:00:00+00:00,32.936283,35.704621,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (35.704621 32.936283),"(35.704621, 32.936283)",True,1974,8
73,85295,918548,84002874,,OBSERVATION,1974-07-18 00:00:00+00:00,32.967103,35.66200900000001,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,14,POINT (35.66200900000001 32.967103),"(35.66200900000001, 32.967103)",True,1974,7
75,85297,918550,84002914,,OBSERVATION,1974-07-04 00:00:00+00:00,32.93635,35.687513,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,5,6,POINT (35.687513 32.93635),"(35.687513, 32.93635)",True,1974,7
76,85298,918551,84002943,,OBSERVATION,1974-07-12 00:00:00+00:00,32.972374,35.698406,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (35.698406 32.972374),"(35.698406, 32.972374)",True,1974,7
77,85299,918552,84002963,,OBSERVATION,1974-07-20 00:00:00+00:00,32.976119,35.662055,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,6,POINT (35.662055 32.976119),"(35.662055, 32.976119)",True,1974,7
80,85302,918555,84003018,,OBSERVATION,1974-05-14 00:00:00+00:00,32.88603,35.640219,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,5,6,POINT (35.640219 32.88603),"(35.640219, 32.88603)",True,1974,5
83,85305,918558,84003089,,OBSERVATION,1974-11-28 00:00:00+00:00,32.978756,35.68025499999999,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,14,POINT (35.68025499999999 32.978756),"(35.68025499999999, 32.978756)",True,1974,11
85,85307,918560,84003124,,OBSERVATION,1974-11-29 00:00:00+00:00,32.913004,35.66173,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,6,5,POINT (35.66173 32.913004),"(35.66173, 32.913004)",True,1974,11
86,85308,918561,84003177,,OBSERVATION,1974-09-29 00:00:00+00:00,32.96348,35.666268,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,5,6,POINT (35.666268 32.96348),"(35.666268, 32.96348)",True,1974,9
87,85309,918562,84003203,,OBSERVATION,1974-10-09 00:00:00+00:00,32.92743,35.661804,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella,5,6,POINT (35.661804 32.92743),"(35.661804, 32.92743)",True,1974,10
