,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
0,22436,855689,1584437391,,HUMAN_OBSERVATION,2017-07-23 22:46:00+00:00,-7.766207,38.233102,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Potamochoerus larvatus,105011,2441226,Potamochoerus larvatus,6,6,POINT (38.233102 -7.766207),"(38.233102, -7.766207)",True,2017,7
2,65626,898879,1562871427,,HUMAN_OBSERVATION,2008-08-13 00:00:00+00:00,-14.859082999999998,35.297742,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Potamochoerus larvatus,105011,2441226,Potamochoerus larvatus,15,6,POINT (35.297742 -14.859083),"(35.297742, -14.859082999999998)",True,2008,8
3,65699,898952,1562881167,,HUMAN_OBSERVATION,2016-10-02 07:06:00+00:00,-7.648088,38.047639,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Potamochoerus larvatus,105011,2441226,Potamochoerus larvatus,6,6,POINT (38.047639 -7.648088),"(38.047639, -7.648088)",True,2016,10
4,67193,900446,1847463145,,HUMAN_OBSERVATION,2018-05-05 07:26:31+00:00,-22.192518,29.229011,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Potamochoerus larvatus,105011,2441226,Potamochoerus larvatus,6,6,POINT (29.229011 -22.192518),"(29.229011, -22.192518)",True,2018,5
5,67247,900500,1847471046,,HUMAN_OBSERVATION,2018-05-08 15:43:00+00:00,-33.943748,22.461479,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Potamochoerus larvatus koiropotamus,105016,4262897,Potamochoerus larvatus,6,6,POINT (22.461479 -33.943748),"(22.461479, -33.943748)",True,2018,5
6,106929,940182,1883492634,,HUMAN_OBSERVATION,2018-06-26 06:41:00+00:00,-33.94357,22.461822,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Potamochoerus larvatus koiropotamus,105016,4262897,Potamochoerus larvatus,5,6,POINT (22.461822 -33.94357),"(22.461822, -33.94357)",True,2018,6
7,115445,948698,1914217133,,HUMAN_OBSERVATION,2018-09-21 23:55:00+00:00,-33.94211,22.461822,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Potamochoerus larvatus koiropotamus,105016,4262897,Potamochoerus larvatus,5,6,POINT (22.461822 -33.94211),"(22.461822, -33.94211)",True,2018,9
8,115450,948703,1914217280,,HUMAN_OBSERVATION,2018-09-21 23:57:00+00:00,-33.942324,22.461779,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Potamochoerus larvatus koiropotamus,105016,4262897,Potamochoerus larvatus,6,6,POINT (22.461779 -33.942324),"(22.461779, -33.942324)",True,2018,9
10,119033,952286,1668877306,,HUMAN_OBSERVATION,2017-09-21 00:00:11+00:00,-24.222127,28.676236,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Potamochoerus larvatus,105011,2441226,Potamochoerus larvatus,6,6,POINT (28.676236 -24.222127),"(28.676236, -24.222127)",True,2017,9
17,223743,1056996,1436946124,PhysicalObject,PRESERVED_SPECIMEN,1947-09-04 00:00:00+00:00,0.583333,29.916667,8138eb72-f762-11e1-a439-00145eb45e9a,0,Potamochoerus larvatus,105011,2441226,Potamochoerus larvatus,6,6,POINT (29.916667 0.583333),"(29.916667, 0.583333)",True,1947,9
21,224144,1057397,1436974767,PhysicalObject,PRESERVED_SPECIMEN,1938-01-30 00:00:00+00:00,-1.466667,29.416667,8138eb72-f762-11e1-a439-00145eb45e9a,0,Potamochoerus larvatus,105011,2441226,Potamochoerus larvatus,6,6,POINT (29.416667 -1.466667),"(29.416667, -1.466667)",True,1938,1
25,268502,1101755,1453414219,,HUMAN_OBSERVATION,2016-12-23 00:00:00+00:00,-14.850772,35.337012,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Potamochoerus larvatus,105011,2441226,Potamochoerus larvatus,6,6,POINT (35.337012 -14.850772),"(35.337012, -14.850772)",True,2016,12
26,293488,1126741,1836610304,,HUMAN_OBSERVATION,2015-06-21 08:55:00+00:00,-27.652513,32.268991,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Potamochoerus larvatus koiropotamus,105016,4262897,Potamochoerus larvatus,6,6,POINT (32.268991 -27.652513),"(32.268991, -27.652513)",True,2015,6
27,311101,1144354,1453165466,,HUMAN_OBSERVATION,2016-10-15 09:36:00+00:00,-7.7655059999999985,38.23281400000001,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Potamochoerus larvatus,105011,2441226,Potamochoerus larvatus,16,14,POINT (38.23281400000001 -7.765505999999998),"(38.23281400000001, -7.7655059999999985)",True,2016,10
28,313459,1146712,1901086810,,HUMAN_OBSERVATION,2018-09-05 22:03:00+00:00,-33.94236,22.461865,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Potamochoerus larvatus koiropotamus,105016,4262897,Potamochoerus larvatus,5,6,POINT (22.461865 -33.94236),"(22.461865, -33.94236)",True,2018,9
30,313765,1147018,1920827880,,HUMAN_OBSERVATION,2018-10-08 21:56:00+00:00,-33.941790000000005,22.461543,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Potamochoerus larvatus koiropotamus,105016,4262897,Potamochoerus larvatus,15,6,POINT (22.461543 -33.94179),"(22.461543, -33.941790000000005)",True,2018,10
31,313850,1147103,1920840511,,HUMAN_OBSERVATION,2018-10-10 22:35:00+00:00,-33.941843,22.462036,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Potamochoerus larvatus koiropotamus,105016,4262897,Potamochoerus larvatus,6,6,POINT (22.462036 -33.941843),"(22.462036, -33.941843)",True,2018,10
32,330552,1163805,1891287654,,HUMAN_OBSERVATION,2012-06-10 00:00:00+00:00,-33.9285,22.96556,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Potamochoerus larvatus koiropotamus,105016,4262897,Potamochoerus larvatus,4,5,POINT (22.96556 -33.9285),"(22.96556, -33.9285)",True,2012,6
34,348111,1181364,899950462,,HUMAN_OBSERVATION,2014-01-03 00:00:00+00:00,-28.306919,31.842002,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Potamochoerus larvatus,105011,2441226,Potamochoerus larvatus,6,6,POINT (31.842002 -28.306919),"(31.842002, -28.306919)",True,2014,1
