,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
0,15608,848861,1676733831,,HUMAN_OBSERVATION,2014-11-13 00:00:00+00:00,26.871969,78.564926,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Boselaphus tragocamelus,105846,2441133,Boselaphus tragocamelus,6,6,POINT (78.564926 26.871969),"(78.564926, 26.871969)",True,2014,11
1,15616,848869,1676734190,,HUMAN_OBSERVATION,1994-03-04 00:00:00+00:00,27.164709,77.519875,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Boselaphus tragocamelus,105846,2441133,Boselaphus tragocamelus,6,6,POINT (77.519875 27.164709),"(77.519875, 27.164709)",True,1994,3
3,15634,848887,1676736712,,HUMAN_OBSERVATION,2017-02-24 00:00:00+00:00,23.395203,71.339722,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Boselaphus tragocamelus,105846,2441133,Boselaphus tragocamelus,6,6,POINT (71.33972199999999 23.395203),"(71.339722, 23.395203)",True,2017,2
4,15638,848891,1676736998,,HUMAN_OBSERVATION,1994-03-21 00:00:00+00:00,29.528658,78.828278,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Boselaphus tragocamelus,105846,2441133,Boselaphus tragocamelus,6,6,POINT (78.828278 29.528658),"(78.828278, 29.528658)",True,1994,3
5,15640,848893,1676737515,,HUMAN_OBSERVATION,2017-02-13 00:00:00+00:00,22.053425,72.03001400000002,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Boselaphus tragocamelus,105846,2441133,Boselaphus tragocamelus,6,14,POINT (72.03001400000002 22.053425),"(72.03001400000002, 22.053425)",True,2017,2
7,21414,854667,1677281420,,HUMAN_OBSERVATION,2016-11-02 08:53:00+00:00,26.089828,76.535717,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Boselaphus tragocamelus,105846,2441133,Boselaphus tragocamelus,6,6,POINT (76.53571700000001 26.089828),"(76.535717, 26.089828)",True,2016,11
8,21416,854669,1677281472,,HUMAN_OBSERVATION,2016-11-04 16:02:00+00:00,26.192186,76.865422,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Boselaphus tragocamelus,105846,2441133,Boselaphus tragocamelus,6,6,POINT (76.865422 26.192186),"(76.865422, 26.192186)",True,2016,11
9,62698,895951,1899816692,,HUMAN_OBSERVATION,2017-12-15 16:37:00+00:00,28.500489,77.281513,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Boselaphus tragocamelus,105846,2441133,Boselaphus tragocamelus,6,6,POINT (77.281513 28.500489),"(77.281513, 28.500489)",True,2017,12
10,67152,900405,1847454966,,HUMAN_OBSERVATION,2018-03-31 00:00:00+00:00,25.983779,76.365044,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Boselaphus tragocamelus,105846,2441133,Boselaphus tragocamelus,6,6,POINT (76.365044 25.983779),"(76.365044, 25.983779)",True,2018,3
12,68316,901569,1847631768,,HUMAN_OBSERVATION,2017-01-22 10:51:00+00:00,28.412044,77.28983199999998,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Boselaphus tragocamelus,105846,2441133,Boselaphus tragocamelus,6,14,POINT (77.28983199999998 28.412044),"(77.28983199999998, 28.412044)",True,2017,1
