,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
0,37440,870693,1880659996,,HUMAN_OBSERVATION,2014-11-14 06:51:00+00:00,16.780472,-88.459082,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Mazama temama,105301,7261373,Mazama temama,6,6,POINT (-88.459082 16.780472),"(-88.459082, 16.780472)",True,2014,11
3,67015,900268,1847437901,,HUMAN_OBSERVATION,2018-05-04 08:52:00+00:00,17.168787,-92.343958,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Mazama temama,105301,7261373,Mazama temama,6,6,POINT (-92.343958 17.168787),"(-92.343958, 17.168787)",True,2018,5
5,68330,901583,1847641721,,HUMAN_OBSERVATION,2017-10-25 00:00:00+00:00,16.830832,-91.365051,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Mazama temama,105301,7261373,Mazama temama,6,6,POINT (-91.36505099999999 16.830832),"(-91.365051, 16.830832)",True,2017,10
6,118403,951656,1668798384,,HUMAN_OBSERVATION,2014-03-26 00:00:00+00:00,10.59504,-83.530469,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Mazama temama,105301,7261373,Mazama temama,5,6,POINT (-83.530469 10.59504),"(-83.530469, 10.59504)",True,2014,3
7,118420,951673,1668802000,,HUMAN_OBSERVATION,2015-04-21 19:07:00+00:00,16.160054000000002,-90.827322,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Mazama temama,105301,7261373,Mazama temama,15,6,POINT (-90.827322 16.160054),"(-90.827322, 16.160054000000002)",True,2015,4
8,133771,967024,1890664593,,HUMAN_OBSERVATION,2018-01-27 19:23:00+00:00,16.067068,-93.462987,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Mazama temama,105301,7261373,Mazama temama,6,6,POINT (-93.462987 16.067068),"(-93.462987, 16.067068)",True,2018,1
9,208576,1041829,686354023,PhysicalObject,PRESERVED_SPECIMEN,1947-11-01 00:00:00+00:00,20.1664233281748,-96.9708877780536,1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,0,Mazama temama temama,105303,7261374,Mazama temama,13,13,POINT (-96.97088777805359 20.1664233281748),"(-96.9708877780536, 20.1664233281748)",True,1947,11
10,208577,1041830,686354024,PhysicalObject,PRESERVED_SPECIMEN,1948-04-23 00:00:00+00:00,17.206847491291803,-94.7747154629831,1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,0,Mazama temama temama,105303,7261374,Mazama temama,15,13,POINT (-94.7747154629831 17.2068474912918),"(-94.7747154629831, 17.206847491291803)",True,1948,4
11,208584,1041837,686357723,PhysicalObject,PRESERVED_SPECIMEN,1947-09-30 00:00:00+00:00,18.138465129759,-96.38809045007099,1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,0,Mazama temama temama,105303,7261374,Mazama temama,12,14,POINT (-96.38809045007099 18.138465129759),"(-96.38809045007099, 18.138465129759)",True,1947,9
12,208591,1041844,686360183,PhysicalObject,PRESERVED_SPECIMEN,1949-02-04 00:00:00+00:00,21.0733018154748,-97.7337700577452,1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,0,Mazama temama temama,105303,7261374,Mazama temama,13,13,POINT (-97.7337700577452 21.0733018154748),"(-97.7337700577452, 21.0733018154748)",True,1949,2
13,208605,1041858,686361662,PhysicalObject,PRESERVED_SPECIMEN,1949-05-07 00:00:00+00:00,17.1799044426668,-94.9086075545138,1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,0,Mazama temama temama,105303,7261374,Mazama temama,13,13,POINT (-94.90860755451379 17.1799044426668),"(-94.9086075545138, 17.1799044426668)",True,1949,5
14,208673,1041926,686368794,PhysicalObject,PRESERVED_SPECIMEN,1951-01-18 00:00:00+00:00,17.3685069764794,-94.6508239961633,1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,0,Mazama temama temama,105303,7261374,Mazama temama,13,13,POINT (-94.6508239961633 17.3685069764794),"(-94.6508239961633, 17.3685069764794)",True,1951,1
17,208815,1042068,686395405,PhysicalObject,PRESERVED_SPECIMEN,1955-03-30 00:00:00+00:00,16.6211333630417,-91.52383478677591,1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,0,Mazama temama temama,105303,7261374,Mazama temama,13,14,POINT (-91.52383478677591 16.6211333630417),"(-91.52383478677591, 16.6211333630417)",True,1955,3
