,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
2,13358,846611,583495283,PhysicalObject,PRESERVED_SPECIMEN,1974-01-01 00:00:00+00:00,41.3315608867802,-106.606253030142,6ce7290f-47f6-4046-8356-371f5b6749df,0,Antilocapra americana americana,105550,7059487,Antilocapra americana,13,12,POINT (-106.606253030142 41.3315608867802),"(-106.606253030142, 41.3315608867802)",True,1974,1
8,21499,854752,1677289873,,HUMAN_OBSERVATION,2017-06-23 09:24:30+00:00,41.18813,-111.38638,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Antilocapra americana,105548,2440902,Antilocapra americana,5,5,POINT (-111.38638 41.18813),"(-111.38638, 41.18813)",True,2017,6
12,21674,854927,1677306469,,HUMAN_OBSERVATION,2017-09-30 19:35:00+00:00,43.744237,-103.430579,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Antilocapra americana,105548,2440902,Antilocapra americana,6,6,POINT (-103.430579 43.744237),"(-103.430579, 43.744237)",True,2017,9
13,22193,855446,1584408179,,HUMAN_OBSERVATION,2015-04-30 18:31:00+00:00,43.618535,-103.486404,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Antilocapra americana,105548,2440902,Antilocapra americana,6,6,POINT (-103.486404 43.618535),"(-103.486404, 43.618535)",True,2015,4
16,22217,855470,1584412197,,HUMAN_OBSERVATION,2017-06-17 10:43:00+00:00,40.954707,-105.062538,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Antilocapra americana,105548,2440902,Antilocapra americana,6,6,POINT (-105.062538 40.954707),"(-105.062538, 40.954707)",True,2017,6
17,22218,855471,1584412228,,HUMAN_OBSERVATION,2017-06-17 10:46:00+00:00,40.95535,-105.064733,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Antilocapra americana,105548,2440902,Antilocapra americana,5,6,POINT (-105.064733 40.95535),"(-105.064733, 40.95535)",True,2017,6
21,22316,855569,1584424149,,HUMAN_OBSERVATION,2017-07-21 10:30:00+00:00,44.424364,-111.371064,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Antilocapra americana,105548,2440902,Antilocapra americana,6,6,POINT (-111.371064 44.424364),"(-111.371064, 44.424364)",True,2017,7
25,22645,855898,1586088566,,HUMAN_OBSERVATION,2013-01-01 14:54:26+00:00,35.14754600000001,-105.976966,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Antilocapra americana,105548,2440902,Antilocapra americana,14,6,POINT (-105.976966 35.14754600000001),"(-105.976966, 35.14754600000001)",True,2013,1
26,22706,855959,1586107735,,HUMAN_OBSERVATION,2013-04-17 13:09:00+00:00,27.631979,-113.817236,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Antilocapra americana peninsularis,105553,6165145,Antilocapra americana,6,6,POINT (-113.817236 27.631979),"(-113.817236, 27.631979)",True,2013,4
29,22740,855993,1586112839,,HUMAN_OBSERVATION,2015-11-08 16:31:00+00:00,41.181173,-105.721006,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Antilocapra americana,105548,2440902,Antilocapra americana,6,6,POINT (-105.721006 41.181173),"(-105.721006, 41.181173)",True,2015,11
30,22752,856005,1586114027,,HUMAN_OBSERVATION,2015-08-16 08:20:00+00:00,41.214261,-105.81949,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Antilocapra americana,105548,2440902,Antilocapra americana,6,5,POINT (-105.81949 41.214261),"(-105.81949, 41.214261)",True,2015,8
31,22755,856008,1586114104,,HUMAN_OBSERVATION,2017-07-30 03:15:49+00:00,40.906333,-112.173742,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Antilocapra americana,105548,2440902,Antilocapra americana,6,6,POINT (-112.173742 40.906333),"(-112.173742, 40.906333)",True,2017,7
32,22758,856011,1586114246,,HUMAN_OBSERVATION,2017-07-30 03:47:12+00:00,41.039293,-112.210016,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Antilocapra americana,105548,2440902,Antilocapra americana,6,6,POINT (-112.210016 41.039293),"(-112.210016, 41.039293)",True,2017,7
34,22792,856045,1586119289,,HUMAN_OBSERVATION,2017-07-26 08:03:00+00:00,32.487832,-101.191435,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Antilocapra americana,105548,2440902,Antilocapra americana,6,6,POINT (-101.191435 32.487832),"(-101.191435, 32.487832)",True,2017,7
35,22883,856136,1586134589,,HUMAN_OBSERVATION,2017-07-30 08:24:00+00:00,40.711744,-104.159274,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Antilocapra americana,105548,2440902,Antilocapra americana,6,6,POINT (-104.159274 40.711744),"(-104.159274, 40.711744)",True,2017,7
37,22922,856175,1586141171,,HUMAN_OBSERVATION,2017-08-04 13:07:24+00:00,34.876348,-109.800939,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Antilocapra americana,105548,2440902,Antilocapra americana,6,6,POINT (-109.800939 34.876348),"(-109.800939, 34.876348)",True,2017,8
38,22980,856233,1586149777,,HUMAN_OBSERVATION,2016-08-11 17:23:00+00:00,40.660223,-106.313667,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Antilocapra americana,105548,2440902,Antilocapra americana,6,6,POINT (-106.313667 40.660223),"(-106.313667, 40.660223)",True,2016,8
42,29091,862344,1890042857,,HUMAN_OBSERVATION,2017-06-06 15:42:00+00:00,44.938156,-110.312709,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Antilocapra americana,105548,2440902,Antilocapra americana,6,6,POINT (-110.312709 44.938156),"(-110.312709, 44.938156)",True,2017,6
43,29103,862356,1890045250,,HUMAN_OBSERVATION,2016-05-13 17:32:00+00:00,38.048971,-103.527374,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Antilocapra americana,105548,2440902,Antilocapra americana,6,6,POINT (-103.527374 38.048971),"(-103.527374, 38.048971)",True,2016,5
44,29133,862386,1890049486,,HUMAN_OBSERVATION,2018-07-27 13:42:01+00:00,36.873824,-104.385099,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Antilocapra americana,105548,2440902,Antilocapra americana,6,6,POINT (-104.385099 36.873824),"(-104.385099, 36.873824)",True,2018,7
45,29135,862388,1890049520,,HUMAN_OBSERVATION,2018-07-27 13:41:43+00:00,36.87456,-104.385759,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Antilocapra americana,105548,2440902,Antilocapra americana,5,6,POINT (-104.385759 36.87456),"(-104.385759, 36.87456)",True,2018,7
