,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
1,36906,870159,1880589853,,HUMAN_OBSERVATION,2018-02-15 08:32:00+00:00,-8.729455999999999,114.494528,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Bos javanicus,105834,2441027,Bos javanicus,15,6,POINT (114.494528 -8.729455999999999),"(114.494528, -8.729455999999999)",True,2018,2
7,269811,1103064,1453666950,,HUMAN_OBSERVATION,2005-08-06 00:00:00+00:00,-11.48111,132.17257,358fbd61-739f-4102-afc9-9d468f571e4d,0,Bos javanicus javanicus,105836,4262589,Bos javanicus,5,5,POINT (132.17257 -11.48111),"(132.17257, -11.48111)",True,2005,8
8,269812,1103065,1453667060,,HUMAN_OBSERVATION,2005-08-06 00:00:00+00:00,-11.46216,132.1217,358fbd61-739f-4102-afc9-9d468f571e4d,0,Bos javanicus javanicus,105836,4262589,Bos javanicus,5,4,POINT (132.1217 -11.46216),"(132.1217, -11.46216)",True,2005,8
9,269813,1103066,1453667065,,HUMAN_OBSERVATION,2005-08-11 00:00:00+00:00,-11.43852,132.1167,358fbd61-739f-4102-afc9-9d468f571e4d,0,Bos javanicus javanicus,105836,4262589,Bos javanicus,5,4,POINT (132.1167 -11.43852),"(132.1167, -11.43852)",True,2005,8
10,269816,1103069,1453667464,,HUMAN_OBSERVATION,2005-08-11 00:00:00+00:00,-11.41601,132.10588,358fbd61-739f-4102-afc9-9d468f571e4d,0,Bos javanicus javanicus,105836,4262589,Bos javanicus,5,5,POINT (132.10588 -11.41601),"(132.10588, -11.41601)",True,2005,8
11,269817,1103070,1453667474,,HUMAN_OBSERVATION,2005-08-11 00:00:00+00:00,-11.43805,132.11063,358fbd61-739f-4102-afc9-9d468f571e4d,0,Bos javanicus javanicus,105836,4262589,Bos javanicus,5,5,POINT (132.11063 -11.43805),"(132.11063, -11.43805)",True,2005,8
12,269819,1103072,1453667591,,HUMAN_OBSERVATION,2004-08-13 00:00:00+00:00,-11.27593,132.25315,358fbd61-739f-4102-afc9-9d468f571e4d,0,Bos javanicus javanicus,105836,4262589,Bos javanicus,5,5,POINT (132.25315 -11.27593),"(132.25315, -11.27593)",True,2004,8
14,269821,1103074,1453667863,,HUMAN_OBSERVATION,2005-08-11 00:00:00+00:00,-11.38829,132.09689,358fbd61-739f-4102-afc9-9d468f571e4d,0,Bos javanicus javanicus,105836,4262589,Bos javanicus,5,5,POINT (132.09689 -11.38829),"(132.09689, -11.38829)",True,2005,8
15,269822,1103075,1453667925,,HUMAN_OBSERVATION,2005-08-10 00:00:00+00:00,-11.35518,132.06573999999998,358fbd61-739f-4102-afc9-9d468f571e4d,0,Bos javanicus javanicus,105836,4262589,Bos javanicus,5,14,POINT (132.06574 -11.35518),"(132.06573999999998, -11.35518)",True,2005,8
16,269823,1103076,1453668280,,HUMAN_OBSERVATION,2005-02-03 00:00:00+00:00,-11.22258,132.27398,358fbd61-739f-4102-afc9-9d468f571e4d,0,Bos javanicus javanicus,105836,4262589,Bos javanicus,5,5,POINT (132.27398 -11.22258),"(132.27398, -11.22258)",True,2005,2
