,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
0,13079,846332,583444556,PhysicalObject,PRESERVED_SPECIMEN,1906-10-15 00:00:00+00:00,36.5934627787204,-121.886721024448,6ce7290f-47f6-4046-8356-371f5b6749df,0,Odocoileus hemionus columbianus,105313,4262326,Odocoileus hemionus,13,12,POINT (-121.886721024448 36.5934627787204),"(-121.886721024448, 36.5934627787204)",True,1906,10
2,13081,846334,583444755,PhysicalObject,PRESERVED_SPECIMEN,1909-12-11 00:00:00+00:00,35.0830353096864,-120.032501675902,6ce7290f-47f6-4046-8356-371f5b6749df,0,Odocoileus hemionus californicus,105311,4262298,Odocoileus hemionus,13,12,POINT (-120.032501675902 35.0830353096864),"(-120.032501675902, 35.0830353096864)",True,1909,12
8,13091,846344,583444895,PhysicalObject,PRESERVED_SPECIMEN,1910-01-16 00:00:00+00:00,39.54118608436861,-123.489886510445,6ce7290f-47f6-4046-8356-371f5b6749df,0,Odocoileus hemionus columbianus,105313,4262326,Odocoileus hemionus,14,12,POINT (-123.489886510445 39.54118608436861),"(-123.489886510445, 39.54118608436861)",True,1910,1
30,13120,846373,583445675,PhysicalObject,PRESERVED_SPECIMEN,1911-08-01 00:00:00+00:00,36.3098582460365,-120.790222810835,6ce7290f-47f6-4046-8356-371f5b6749df,0,Odocoileus hemionus columbianus,105313,4262326,Odocoileus hemionus,13,12,POINT (-120.790222810835 36.3098582460365),"(-120.790222810835, 36.3098582460365)",True,1911,8
33,13131,846384,583445701,PhysicalObject,PRESERVED_SPECIMEN,1991-11-20 00:00:00+00:00,34.1290027777522,-117.00395231008,6ce7290f-47f6-4046-8356-371f5b6749df,0,Odocoileus hemionus californicus,105311,4262298,Odocoileus hemionus,13,11,POINT (-117.00395231008 34.1290027777522),"(-117.00395231008, 34.1290027777522)",True,1991,11
34,13132,846385,583445704,PhysicalObject,PRESERVED_SPECIMEN,1911-12-15 00:00:00+00:00,33.8283443856586,-116.533998479536,6ce7290f-47f6-4046-8356-371f5b6749df,0,Odocoileus hemionus californicus,105311,4262298,Odocoileus hemionus,13,12,POINT (-116.533998479536 33.8283443856586),"(-116.533998479536, 33.8283443856586)",True,1911,12
37,13136,846389,583446051,PhysicalObject,PRESERVED_SPECIMEN,1912-07-07 00:00:00+00:00,38.0948312274493,-122.785490439184,6ce7290f-47f6-4046-8356-371f5b6749df,0,Odocoileus hemionus columbianus,105313,4262326,Odocoileus hemionus,13,12,POINT (-122.785490439184 38.0948312274493),"(-122.785490439184, 38.0948312274493)",True,1912,7
38,13137,846390,583446063,PhysicalObject,PRESERVED_SPECIMEN,1912-10-14 00:00:00+00:00,41.698186949554895,-121.57332398691901,6ce7290f-47f6-4046-8356-371f5b6749df,0,Odocoileus hemionus hemionus,105310,7059490,Odocoileus hemionus,15,14,POINT (-121.573323986919 41.69818694955489),"(-121.57332398691901, 41.698186949554895)",True,1912,10
42,13141,846394,583446106,PhysicalObject,PRESERVED_SPECIMEN,1912-10-28 00:00:00+00:00,41.5872970743985,-121.743226338959,6ce7290f-47f6-4046-8356-371f5b6749df,0,Odocoileus hemionus hemionus,105310,7059490,Odocoileus hemionus,13,12,POINT (-121.743226338959 41.5872970743985),"(-121.743226338959, 41.5872970743985)",True,1912,10
51,13165,846418,583446420,PhysicalObject,PRESERVED_SPECIMEN,1913-07-15 00:00:00+00:00,37.0924309536677,-121.888037206991,6ce7290f-47f6-4046-8356-371f5b6749df,0,Odocoileus hemionus,105308,2440974,Odocoileus hemionus,13,12,POINT (-121.888037206991 37.0924309536677),"(-121.888037206991, 37.0924309536677)",True,1913,7
52,13167,846420,583446762,PhysicalObject,PRESERVED_SPECIMEN,1913-10-11 00:00:00+00:00,41.592819955332295,-120.232299986537,6ce7290f-47f6-4046-8356-371f5b6749df,0,Odocoileus hemionus hemionus,105310,7059490,Odocoileus hemionus,15,12,POINT (-120.232299986537 41.5928199553323),"(-120.232299986537, 41.592819955332295)",True,1913,10
54,13170,846423,583446984,PhysicalObject,PRESERVED_SPECIMEN,1914-08-27 00:00:00+00:00,41.6369140711491,-122.00431333995701,6ce7290f-47f6-4046-8356-371f5b6749df,0,Odocoileus hemionus hemionus,105310,7059490,Odocoileus hemionus,13,14,POINT (-122.004313339957 41.6369140711491),"(-122.00431333995701, 41.6369140711491)",True,1914,8
59,13205,846458,583450346,PhysicalObject,PRESERVED_SPECIMEN,1917-04-15 00:00:00+00:00,37.549170761285204,-121.86143236322,6ce7290f-47f6-4046-8356-371f5b6749df,0,Odocoileus hemionus columbianus,105313,4262326,Odocoileus hemionus,15,11,POINT (-121.86143236322 37.5491707612852),"(-121.86143236322, 37.549170761285204)",True,1917,4
