,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
240,41027,874280,1881963112,,HUMAN_OBSERVATION,2014-07-27 00:00:00+00:00,45.38743,7.15504,860ebeef-240a-455c-997c-bd0e79806f26,0,Capra ibex,105962,2441055,Capra ibex,5,5,POINT (7.15504 45.38743),"(7.15504, 45.38743)",True,2014,7
244,62244,895497,1899769355,,HUMAN_OBSERVATION,2018-08-24 12:02:01+00:00,46.331694,8.241031,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capra ibex,105962,2441055,Capra ibex,6,6,POINT (8.241031 46.331694),"(8.241031, 46.331694)",True,2018,8
247,62741,895994,1899857951,,HUMAN_OBSERVATION,2018-08-16 00:00:00+00:00,47.200367,10.478222,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Capra ibex,105962,2441055,Capra ibex,6,6,POINT (10.478222 47.200367),"(10.478222, 47.200367)",True,2018,8
258,68186,901439,1847605806,,HUMAN_OBSERVATION,2017-08-13 18:23:00+00:00,44.127721,7.417515,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capra ibex,105962,2441055,Capra ibex,6,6,POINT (7.417515 44.127721),"(7.417515, 44.127721)",True,2017,8
261,68797,902050,1586942349,,HUMAN_OBSERVATION,2017-08-07 10:57:00+00:00,45.878367,7.838614999999999,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Capra ibex,105962,2441055,Capra ibex,6,15,POINT (7.838614999999999 45.878367),"(7.838614999999999, 45.878367)",True,2017,8
582,70480,903733,1863700243,,HUMAN_OBSERVATION,2007-05-15 00:00:00+00:00,44.11421,7.437310000000001,eee724d7-01a0-4719-8e74-602000d6c3b5,0,Capra ibex,105962,2441055,Capra ibex,5,15,POINT (7.437310000000001 44.11421),"(7.437310000000001, 44.11421)",True,2007,5
597,70878,904131,1863947713,,HUMAN_OBSERVATION,2014-10-14 00:00:00+00:00,46.12054000000001,6.82158,df2e1edc-0805-4de7-9acf-5d935136c3e6,0,Capra ibex,105962,2441055,Capra ibex,14,5,POINT (6.82158 46.12054000000001),"(6.82158, 46.12054000000001)",True,2014,10
644,71100,904353,1863951947,,HUMAN_OBSERVATION,2014-06-24 00:00:00+00:00,45.76502,6.66817,df2e1edc-0805-4de7-9acf-5d935136c3e6,0,Capra ibex,105962,2441055,Capra ibex,5,5,POINT (6.66817 45.76502),"(6.66817, 45.76502)",True,2014,6
708,81111,914364,345746899,,HUMAN_OBSERVATION,2007-05-15 09:30:00+00:00,44.1271,7.483630000000002,95d672e8-f762-11e1-a439-00145eb45e9a,0,Capra ibex,105962,2441055,Capra ibex,4,15,POINT (7.483630000000002 44.1271),"(7.483630000000002, 44.1271)",True,2007,5
1835,99261,932514,932755197,,HUMAN_OBSERVATION,2013-06-28 00:00:00+00:00,46.444778,9.579391,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Capra ibex,105962,2441055,Capra ibex,6,6,POINT (9.579390999999999 46.444778),"(9.579391, 46.444778)",True,2013,6
