,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
0,21427,854680,1677282721,,HUMAN_OBSERVATION,2017-07-27 18:23:00+00:00,47.67462800000001,13.020709,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,14,6,POINT (13.020709 47.67462800000001),"(13.020709, 47.67462800000001)",True,2017,7
4,21460,854713,1677285695,,HUMAN_OBSERVATION,2017-07-28 19:04:00+00:00,47.67462800000001,13.02088,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,14,5,POINT (13.02088 47.67462800000001),"(13.02088, 47.67462800000001)",True,2017,7
7,22186,855439,1584406079,,HUMAN_OBSERVATION,2017-07-18 08:41:38+00:00,46.616838,7.938865,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,6,6,POINT (7.938865 46.616838),"(7.938865, 46.616838)",True,2017,7
8,22289,855542,1584420378,,HUMAN_OBSERVATION,2017-07-23 09:55:00+00:00,45.929488,9.804633,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,6,6,POINT (9.804633000000001 45.929488),"(9.804633, 45.929488)",True,2017,7
10,22876,856129,1586132879,,HUMAN_OBSERVATION,2017-08-04 07:39:20+00:00,44.743441,7.069214,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,6,6,POINT (7.069214 44.743441),"(7.069214, 44.743441)",True,2017,8
11,23028,856281,1586156865,,HUMAN_OBSERVATION,2017-07-29 16:18:32+00:00,44.900097,6.073352,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,6,6,POINT (6.073352 44.900097),"(6.073352, 44.900097)",True,2017,7
12,29027,862280,1890024661,,HUMAN_OBSERVATION,2018-07-27 00:00:00+00:00,47.42524,10.361326,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,5,6,POINT (10.361326 47.42524),"(10.361326, 47.42524)",True,2018,7
13,29028,862281,1890024681,,HUMAN_OBSERVATION,2018-07-26 00:00:00+00:00,46.31622700000001,13.778768,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,14,6,POINT (13.778768 46.31622700000001),"(13.778768, 46.31622700000001)",True,2018,7
14,29029,862282,1890024693,,HUMAN_OBSERVATION,2018-07-23 00:00:00+00:00,47.383705,11.279612,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,6,6,POINT (11.279612 47.383705),"(11.279612, 47.383705)",True,2018,7
17,29277,862530,1890067224,,HUMAN_OBSERVATION,2018-07-30 10:12:00+00:00,44.937058,6.871899000000001,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,6,15,POINT (6.871899000000001 44.937058),"(6.871899000000001, 44.937058)",True,2018,7
21,30176,863429,1880165726,,HUMAN_OBSERVATION,2014-07-05 00:00:00+00:00,47.11418,6.76003,03da4c68-c923-4ff0-9529-77889e0a1ffe,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,5,5,POINT (6.76003 47.11418),"(6.76003, 47.11418)",True,2014,7
23,30302,863555,1880165893,,HUMAN_OBSERVATION,2010-10-31 00:00:00+00:00,48.00883,6.95782,03da4c68-c923-4ff0-9529-77889e0a1ffe,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,5,5,POINT (6.95782 48.00883),"(6.95782, 48.00883)",True,2010,10
56,33878,867131,1880176833,,HUMAN_OBSERVATION,2013-02-04 00:00:00+00:00,44.67718,6.849939999999999,c91bd2f9-6862-43fc-8dee-6807b254968b,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,5,15,POINT (6.849939999999999 44.67718),"(6.849939999999999, 44.67718)",True,2013,2
57,33879,867132,1880176834,,HUMAN_OBSERVATION,2011-09-20 00:00:00+00:00,44.76264000000001,6.98232,c91bd2f9-6862-43fc-8dee-6807b254968b,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,14,5,POINT (6.98232 44.76264000000001),"(6.98232, 44.76264000000001)",True,2011,9
65,33896,867149,1880176895,,HUMAN_OBSERVATION,2016-07-17 00:00:00+00:00,44.67272,6.9759600000000015,c91bd2f9-6862-43fc-8dee-6807b254968b,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,5,16,POINT (6.975960000000001 44.67272),"(6.9759600000000015, 44.67272)",True,2016,7
66,33897,867150,1880176896,,HUMAN_OBSERVATION,2007-01-31 00:00:00+00:00,44.85255,6.9887,c91bd2f9-6862-43fc-8dee-6807b254968b,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,5,4,POINT (6.9887 44.85255),"(6.9887, 44.85255)",True,2007,1
70,33908,867161,1880176934,,HUMAN_OBSERVATION,2013-02-15 00:00:00+00:00,44.7671,6.8561,c91bd2f9-6862-43fc-8dee-6807b254968b,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,4,4,POINT (6.8561 44.7671),"(6.8561, 44.7671)",True,2013,2
85,33939,867192,1880177123,,HUMAN_OBSERVATION,2007-02-06 00:00:00+00:00,44.85703,6.86228,c91bd2f9-6862-43fc-8dee-6807b254968b,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,5,5,POINT (6.86228 44.85703),"(6.86228, 44.85703)",True,2007,2
88,33943,867196,1880177142,,HUMAN_OBSERVATION,2011-09-13 00:00:00+00:00,44.6815,6.7239,c91bd2f9-6862-43fc-8dee-6807b254968b,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,4,4,POINT (6.7239 44.6815),"(6.7239, 44.6815)",True,2011,9
90,33949,867202,1880177157,,HUMAN_OBSERVATION,2008-05-30 00:00:00+00:00,44.77143,6.72986,c91bd2f9-6862-43fc-8dee-6807b254968b,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,5,5,POINT (6.72986 44.77143),"(6.72986, 44.77143)",True,2008,5
119,34045,867298,1880177580,,HUMAN_OBSERVATION,2010-04-11 00:00:00+00:00,44.58726,6.8438,c91bd2f9-6862-43fc-8dee-6807b254968b,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,5,4,POINT (6.8438 44.58726),"(6.8438, 44.58726)",True,2010,4
136,34076,867329,1880177722,,HUMAN_OBSERVATION,2016-07-25 00:00:00+00:00,44.68567,6.59784,c91bd2f9-6862-43fc-8dee-6807b254968b,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,5,5,POINT (6.59784 44.68567),"(6.59784, 44.68567)",True,2016,7
147,34103,867356,1880177873,,HUMAN_OBSERVATION,2011-02-26 00:00:00+00:00,44.59157,6.7179600000000015,c91bd2f9-6862-43fc-8dee-6807b254968b,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,5,16,POINT (6.717960000000001 44.59157),"(6.7179600000000015, 44.59157)",True,2011,2
242,34370,867623,1880179115,,HUMAN_OBSERVATION,2016-07-07 00:00:00+00:00,44.86554,6.609380000000002,c91bd2f9-6862-43fc-8dee-6807b254968b,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,5,15,POINT (6.609380000000002 44.86554),"(6.609380000000002, 44.86554)",True,2016,7
248,34392,867645,1880179195,,HUMAN_OBSERVATION,2016-08-29 00:00:00+00:00,44.69358,6.3456800000000015,c91bd2f9-6862-43fc-8dee-6807b254968b,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,5,16,POINT (6.345680000000002 44.69358),"(6.3456800000000015, 44.69358)",True,2016,8
255,34411,867664,1880179268,,HUMAN_OBSERVATION,2016-05-09 00:00:00+00:00,44.86136,6.73584,c91bd2f9-6862-43fc-8dee-6807b254968b,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,5,5,POINT (6.73584 44.86136),"(6.73584, 44.86136)",True,2016,5
268,34440,867693,1880179371,,HUMAN_OBSERVATION,2010-10-16 00:00:00+00:00,44.66812,7.10195,c91bd2f9-6862-43fc-8dee-6807b254968b,0,Rupicapra rupicapra,106070,5220170,Rupicapra rupicapra,5,5,POINT (7.10195 44.66812),"(7.10195, 44.66812)",True,2010,10
