,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
0,13285,846538,583485793,PhysicalObject,PRESERVED_SPECIMEN,1966-05-06 00:00:00+00:00,33.3289267469107,-112.077988568282,6ce7290f-47f6-4046-8356-371f5b6749df,0,Pecari tajacu sonoriensis,105086,4262859,Pecari tajacu,13,12,POINT (-112.077988568282 33.3289267469107),"(-112.077988568282, 33.3289267469107)",True,1966,5
1,13357,846610,583495234,PhysicalObject,PRESERVED_SPECIMEN,1953-03-27 00:00:00+00:00,31.940062581114606,-113.017199423323,6ce7290f-47f6-4046-8356-371f5b6749df,0,Pecari tajacu sonoriensis,105086,4262859,Pecari tajacu,15,12,POINT (-113.017199423323 31.94006258111461),"(-113.017199423323, 31.940062581114606)",True,1953,3
2,13463,846716,583514807,PhysicalObject,PRESERVED_SPECIMEN,1972-09-01 00:00:00+00:00,31.7226811354856,-110.967149010412,6ce7290f-47f6-4046-8356-371f5b6749df,0,Pecari tajacu sonoriensis,105086,4262859,Pecari tajacu,13,12,POINT (-110.967149010412 31.7226811354856),"(-110.967149010412, 31.7226811354856)",True,1972,9
3,13464,846717,583514810,PhysicalObject,PRESERVED_SPECIMEN,1971-01-31 00:00:00+00:00,31.789775553101506,-111.586564315407,6ce7290f-47f6-4046-8356-371f5b6749df,0,Pecari tajacu sonoriensis,105086,4262859,Pecari tajacu,15,12,POINT (-111.586564315407 31.78977555310151),"(-111.586564315407, 31.789775553101506)",True,1971,1
4,13557,846810,583518177,PhysicalObject,PRESERVED_SPECIMEN,1988-12-01 00:00:00+00:00,32.2442639736971,-111.16765785996,6ce7290f-47f6-4046-8356-371f5b6749df,0,Pecari tajacu sonoriensis,105086,4262859,Pecari tajacu,13,11,POINT (-111.16765785996 32.2442639736971),"(-111.16765785996, 32.2442639736971)",True,1988,12
8,14906,848159,1061275336,,PRESERVED_SPECIMEN,1969-01-01 00:00:00+00:00,30.309644,-101.155991,f9772d3a-db34-4a33-baa0-7a016a970358,0,Tayassu tajacu,105073,2440996,Pecari tajacu,6,6,POINT (-101.155991 30.309644),"(-101.155991, 30.309644)",True,1969,1
9,14907,848160,1061275340,,PRESERVED_SPECIMEN,1969-01-01 00:00:00+00:00,29.783785,-103.400725,f9772d3a-db34-4a33-baa0-7a016a970358,0,Tayassu tajacu,105073,2440996,Pecari tajacu,6,6,POINT (-103.400725 29.783785),"(-103.400725, 29.783785)",True,1969,1
10,14908,848161,1061275350,,PRESERVED_SPECIMEN,1969-12-09 00:00:00+00:00,30.524009000000003,-100.653703,f9772d3a-db34-4a33-baa0-7a016a970358,0,Tayassu tajacu,105073,2440996,Pecari tajacu,15,6,POINT (-100.653703 30.524009),"(-100.653703, 30.524009000000003)",True,1969,12
11,14914,848167,1061279598,,PRESERVED_SPECIMEN,1986-09-09 00:00:00+00:00,31.813791,-100.60424,f9772d3a-db34-4a33-baa0-7a016a970358,0,Tayassu tajacu,105073,2440996,Pecari tajacu,6,5,POINT (-100.60424 31.813791),"(-100.60424, 31.813791)",True,1986,9
12,14917,848170,1061280292,,PRESERVED_SPECIMEN,1987-10-15 00:00:00+00:00,31.884897,-100.614344,f9772d3a-db34-4a33-baa0-7a016a970358,0,Tayassu tajacu,105073,2440996,Pecari tajacu,6,6,POINT (-100.614344 31.884897),"(-100.614344, 31.884897)",True,1987,10
13,14921,848174,1061282606,,PRESERVED_SPECIMEN,1989-03-03 00:00:00+00:00,31.697574,-100.743235,f9772d3a-db34-4a33-baa0-7a016a970358,0,Tayassu tajacu,105073,2440996,Pecari tajacu,6,6,POINT (-100.743235 31.697574),"(-100.743235, 31.697574)",True,1989,3
15,14924,848177,1061282649,,PRESERVED_SPECIMEN,1989-08-05 00:00:00+00:00,30.638714,-103.937654,f9772d3a-db34-4a33-baa0-7a016a970358,0,Tayassu tajacu,105073,2440996,Pecari tajacu,6,6,POINT (-103.937654 30.638714),"(-103.937654, 30.638714)",True,1989,8
16,14925,848178,1061282650,,PRESERVED_SPECIMEN,1989-10-01 00:00:00+00:00,31.753899,-100.43667,f9772d3a-db34-4a33-baa0-7a016a970358,0,Tayassu tajacu,105073,2440996,Pecari tajacu,6,5,POINT (-100.43667 31.753899),"(-100.43667, 31.753899)",True,1989,10
