,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
2,13460,846713,583512324,PhysicalObject,PRESERVED_SPECIMEN,1959-08-14 00:00:00+00:00,-2.08333,34.61667,6ce7290f-47f6-4046-8356-371f5b6749df,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,5,5,POINT (34.61667 -2.08333),"(34.61667, -2.08333)",True,1959,8
3,13509,846762,583515479,PhysicalObject,PRESERVED_SPECIMEN,1927-06-01 00:00:00+00:00,-3.58333,35.83333,6ce7290f-47f6-4046-8356-371f5b6749df,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,5,5,POINT (35.83333 -3.58333),"(35.83333, -3.58333)",True,1927,6
12,15519,848772,1676585730,,HUMAN_OBSERVATION,2006-07-21 00:00:00+00:00,-22.435465,31.25164,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,6,5,POINT (31.25164 -22.435465),"(31.25164, -22.435465)",True,2006,7
13,15520,848773,1676585971,,HUMAN_OBSERVATION,2017-09-23 00:00:00+00:00,-19.169016,16.106644,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Aepyceros melampus petersi,105578,4262729,Aepyceros melampus,6,6,POINT (16.106644 -19.169016),"(16.106644, -19.169016)",True,2017,9
14,15521,848774,1676586534,,HUMAN_OBSERVATION,2011-08-16 00:00:00+00:00,-17.878109,23.303995,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,6,6,POINT (23.303995 -17.878109),"(23.303995, -17.878109)",True,2011,8
15,15522,848775,1676586553,,HUMAN_OBSERVATION,1989-12-17 00:00:00+00:00,-2.977327,38.831177,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,6,6,POINT (38.831177 -2.977327),"(38.831177, -2.977327)",True,1989,12
16,15523,848776,1676586727,,HUMAN_OBSERVATION,2015-05-08 00:00:00+00:00,-3.364002,38.746719,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,6,6,POINT (38.746719 -3.364002),"(38.746719, -3.364002)",True,2015,5
17,15524,848777,1676586805,,HUMAN_OBSERVATION,2016-10-30 00:00:00+00:00,-24.375362,31.119375,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,6,6,POINT (31.119375 -24.375362),"(31.119375, -24.375362)",True,2016,10
18,15525,848778,1676586823,,HUMAN_OBSERVATION,2011-08-16 00:00:00+00:00,-17.832375,25.046082,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,6,6,POINT (25.046082 -17.832375),"(25.046082, -17.832375)",True,2011,8
19,15526,848779,1676586879,,HUMAN_OBSERVATION,2006-07-23 00:00:00+00:00,-25.162979,31.617205,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,6,6,POINT (31.617205 -25.162979),"(31.617205, -25.162979)",True,2006,7
22,15529,848782,1676588149,,HUMAN_OBSERVATION,1989-12-18 00:00:00+00:00,-3.01599,38.21067,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,5,5,POINT (38.21067 -3.01599),"(38.21067, -3.01599)",True,1989,12
24,15531,848784,1676588294,,HUMAN_OBSERVATION,1989-12-20 00:00:00+00:00,-2.639218,37.199364,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,6,6,POINT (37.199364 -2.639218),"(37.199364, -2.639218)",True,1989,12
27,15534,848787,1676589044,,HUMAN_OBSERVATION,2017-09-11 00:00:00+00:00,-22.817617,30.807795,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,6,6,POINT (30.807795 -22.817617),"(30.807795, -22.817617)",True,2017,9
30,15537,848790,1676589118,,HUMAN_OBSERVATION,2013-09-15 00:00:00+00:00,-1.2276280000000002,35.027161,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,16,6,POINT (35.027161 -1.227628),"(35.027161, -1.2276280000000002)",True,2013,9
32,15539,848792,1676589651,,HUMAN_OBSERVATION,1989-12-21 00:00:00+00:00,-1.5735940000000002,35.202942,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,16,6,POINT (35.202942 -1.573594),"(35.202942, -1.5735940000000002)",True,1989,12
33,15540,848793,1676589944,,HUMAN_OBSERVATION,2017-09-23 00:00:00+00:00,-2.619326,34.74700900000001,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,6,14,POINT (34.74700900000001 -2.619326),"(34.74700900000001, -2.619326)",True,2017,9
34,15541,848794,1676590552,,HUMAN_OBSERVATION,2017-09-11 00:00:00+00:00,-25.080635,31.264812,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,6,6,POINT (31.264812 -25.080635),"(31.264812, -25.080635)",True,2017,9
36,15543,848796,1676591104,,HUMAN_OBSERVATION,1989-12-20 00:00:00+00:00,-0.350187,36.083221,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,6,6,POINT (36.083221 -0.350187),"(36.083221, -0.350187)",True,1989,12
37,15544,848797,1676591825,,HUMAN_OBSERVATION,2012-07-23 00:00:00+00:00,-0.8761260000000001,36.306725,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,16,6,POINT (36.306725 -0.8761260000000001),"(36.306725, -0.8761260000000001)",True,2012,7
41,21446,854699,1677284223,,HUMAN_OBSERVATION,2017-10-05 00:00:00+00:00,-27.035887,32.420654,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Aepyceros melampus melampus,105575,7261451,Aepyceros melampus,6,6,POINT (32.420654 -27.035887),"(32.420654, -27.035887)",True,2017,10
42,21447,854700,1677284240,,HUMAN_OBSERVATION,2017-10-05 00:00:00+00:00,-27.035887,32.445374,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Aepyceros melampus melampus,105575,7261451,Aepyceros melampus,6,6,POINT (32.445374 -27.035887),"(32.445374, -27.035887)",True,2017,10
43,21449,854702,1677284301,,HUMAN_OBSERVATION,2017-10-05 00:00:00+00:00,-27.04078,32.423401,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Aepyceros melampus melampus,105575,7261451,Aepyceros melampus,5,6,POINT (32.423401 -27.04078),"(32.423401, -27.04078)",True,2017,10
44,21517,854770,1677290406,,HUMAN_OBSERVATION,2017-10-04 00:00:00+00:00,-24.197808,30.892181,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Aepyceros melampus melampus,105575,7261451,Aepyceros melampus,6,6,POINT (30.892181 -24.197808),"(30.892181, -24.197808)",True,2017,10
45,21524,854777,1677290586,,HUMAN_OBSERVATION,2017-10-04 00:00:00+00:00,-24.198435,30.890121,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Aepyceros melampus melampus,105575,7261451,Aepyceros melampus,6,6,POINT (30.890121 -24.198435),"(30.890121, -24.198435)",True,2017,10
46,21647,854900,1677303438,,HUMAN_OBSERVATION,2013-12-22 11:58:00+00:00,-26.142533,31.997643,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Aepyceros melampus melampus,105575,7261451,Aepyceros melampus,6,6,POINT (31.997643 -26.142533),"(31.997643, -26.142533)",True,2013,12
47,22069,855322,1320362187,PhysicalObject,PRESERVED_SPECIMEN,1967-04-02 00:00:00+00:00,-21.68,27.27,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Aepyceros melampus melampus,105575,7261451,Aepyceros melampus,2,2,POINT (27.27 -21.68),"(27.27, -21.68)",True,1967,4
49,22235,855488,1584414461,,HUMAN_OBSERVATION,2009-11-08 08:00:00+00:00,-24.26069,31.645488,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,5,6,POINT (31.645488 -24.26069),"(31.645488, -24.26069)",True,2009,11
50,22242,855495,1584414681,,HUMAN_OBSERVATION,2009-11-09 18:01:00+00:00,-24.046464,31.453857,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,6,6,POINT (31.453857 -24.046464),"(31.453857, -24.046464)",True,2009,11
52,22391,855644,1584433632,,HUMAN_OBSERVATION,2017-07-24 09:53:00+00:00,-7.676514999999998,38.17548,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Aepyceros melampus melampus,105575,7261451,Aepyceros melampus,15,5,POINT (38.17548 -7.676514999999998),"(38.17548, -7.676514999999998)",True,2017,7
53,22392,855645,1584433662,,HUMAN_OBSERVATION,2017-07-24 10:07:00+00:00,-7.678547999999998,38.152933,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Aepyceros melampus melampus,105575,7261451,Aepyceros melampus,15,6,POINT (38.152933 -7.678547999999998),"(38.152933, -7.678547999999998)",True,2017,7
54,22408,855661,1584435110,,HUMAN_OBSERVATION,2017-07-24 13:09:00+00:00,-7.64385,38.046148,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Aepyceros melampus melampus,105575,7261451,Aepyceros melampus,5,6,POINT (38.046148 -7.64385),"(38.046148, -7.64385)",True,2017,7
56,22496,855749,1586068200,,HUMAN_OBSERVATION,2017-07-12 00:00:00+00:00,0.57128,37.608948,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,5,6,POINT (37.608948 0.57128),"(37.608948, 0.57128)",True,2017,7
57,22497,855750,1586068288,,HUMAN_OBSERVATION,2017-07-11 00:00:00+00:00,0.009699,36.93895300000001,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,6,14,POINT (36.93895300000001 0.009698999999999999),"(36.93895300000001, 0.009699)",True,2017,7
58,22769,856022,1586115938,,HUMAN_OBSERVATION,2017-07-30 09:31:00+00:00,-17.912879999999994,30.758929,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Aepyceros melampus,105573,2441144,Aepyceros melampus,15,6,POINT (30.758929 -17.91287999999999),"(30.758929, -17.912879999999994)",True,2017,7
