,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
0,13300,846553,583490713,PhysicalObject,PRESERVED_SPECIMEN,1931-08-03 00:00:00+00:00,-2.4441536605367102,34.8257913651229,6ce7290f-47f6-4046-8356-371f5b6749df,0,Kobus ellipsiprymnus,106203,5220160,Kobus ellipsiprymnus,16,13,POINT (34.8257913651229 -2.44415366053671),"(34.8257913651229, -2.4441536605367102)",True,1931,8
1,13497,846750,583515436,PhysicalObject,PRESERVED_SPECIMEN,1927-06-01 00:00:00+00:00,-3.58333,35.83333,6ce7290f-47f6-4046-8356-371f5b6749df,0,Kobus ellipsiprymnus,106203,5220160,Kobus ellipsiprymnus,5,5,POINT (35.83333 -3.58333),"(35.83333, -3.58333)",True,1927,6
6,20911,854164,1677251524,,HUMAN_OBSERVATION,1989-12-17 00:00:00+00:00,-2.977327,38.831177,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Kobus ellipsiprymnus defassa,106209,5706379,Kobus ellipsiprymnus,6,6,POINT (38.831177 -2.977327),"(38.831177, -2.977327)",True,1989,12
7,20912,854165,1677251528,,HUMAN_OBSERVATION,2011-08-16 00:00:00+00:00,-17.832375,25.046082,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Kobus ellipsiprymnus,106203,5220160,Kobus ellipsiprymnus,6,6,POINT (25.046082 -17.832375),"(25.046082, -17.832375)",True,2011,8
10,20917,854170,1677251551,,HUMAN_OBSERVATION,1989-12-18 00:00:00+00:00,-3.01599,38.21067,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Kobus ellipsiprymnus defassa,106209,5706379,Kobus ellipsiprymnus,5,5,POINT (38.21067 -3.01599),"(38.21067, -3.01599)",True,1989,12
11,20918,854171,1677251554,,HUMAN_OBSERVATION,2013-09-26 00:00:00+00:00,-0.753915,36.348267,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Kobus ellipsiprymnus defassa,106209,5706379,Kobus ellipsiprymnus,6,6,POINT (36.348267 -0.753915),"(36.348267, -0.753915)",True,2013,9
12,20919,854172,1677251557,,HUMAN_OBSERVATION,1989-12-20 00:00:00+00:00,-2.639218,37.199364,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Kobus ellipsiprymnus defassa,106209,5706379,Kobus ellipsiprymnus,6,6,POINT (37.199364 -2.639218),"(37.199364, -2.639218)",True,1989,12
13,20920,854173,1677251559,,HUMAN_OBSERVATION,2016-11-23 00:00:00+00:00,-3.565506,35.748138,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Kobus ellipsiprymnus,106203,5220160,Kobus ellipsiprymnus,6,6,POINT (35.748138 -3.565506),"(35.748138, -3.565506)",True,2016,11
14,20921,854174,1677251567,,HUMAN_OBSERVATION,2016-10-30 00:00:00+00:00,-24.417767,31.514282,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Kobus ellipsiprymnus,106203,5220160,Kobus ellipsiprymnus,6,6,POINT (31.514282 -24.417767),"(31.514282, -24.417767)",True,2016,10
15,20922,854175,1677251576,,HUMAN_OBSERVATION,1989-12-21 00:00:00+00:00,-1.5735940000000002,35.202942,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Kobus ellipsiprymnus defassa,106209,5706379,Kobus ellipsiprymnus,16,6,POINT (35.202942 -1.573594),"(35.202942, -1.5735940000000002)",True,1989,12
