,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent
0,784015204,Catagonus wagneri,-20.633329999999997,-59.86666999999999,POINT (-59.86666999999999 -20.63333),1
1,1436950728,Catagonus wagneri,-20.833333,-59.833332999999996,POINT (-59.833333 -20.833333),1
2,1065393744,Catagonus wagneri,-21.45,-61.9052,POINT (-61.9052 -21.45),1
3,665823099,Catagonus wagneri,-21.75,-60.919998,POINT (-60.919998 -21.75),1
4,919430188,Catagonus wagneri,-21.0833,-61.1333,POINT (-61.1333 -21.0833),1
5,665728661,Catagonus wagneri,-22.3547,-60.339698999999996,POINT (-60.339699 -22.3547),1
6,686461927,Catagonus wagneri,-22.0167,-60.2568,POINT (-60.2568 -22.0167),1
7,1677290302,Catagonus wagneri,-20.573293,-59.801365000000004,POINT (-59.801365 -20.573293),1
8,699206490,Catagonus wagneri,-24.2964,-61.798269999999995,POINT (-61.79827 -24.2964),1
9,1677290473,Catagonus wagneri,-22.232352,-60.247080000000004,POINT (-60.24708 -22.232352),1
10,784015204,Catagonus wagneri,-22.585855747418893,-53.659278124956515,POINT (-53.65927812495651 -22.58585574741889),0
11,1436950728,Catagonus wagneri,-15.73574744997182,-64.91545614645895,POINT (-64.91545614645895 -15.73574744997182),0
12,1065393744,Catagonus wagneri,-23.305611604689183,-52.418121252075856,POINT (-52.41812125207586 -23.30561160468918),0
13,665823099,Catagonus wagneri,-16.580164356761493,-66.8329582732674,POINT (-66.83295827326739 -16.58016435676149),0
14,919430188,Catagonus wagneri,-26.2203752940066,-70.38177634118375,POINT (-70.38177634118375 -26.2203752940066),0
15,665728661,Catagonus wagneri,-23.39212778129297,-69.69831478688351,POINT (-69.69831478688351 -23.39212778129297),0
16,686461927,Catagonus wagneri,-17.038677080567616,-59.89991852251167,POINT (-59.89991852251167 -17.03867708056762),0
17,1677290302,Catagonus wagneri,-27.94917334115764,-56.09721414536584,POINT (-56.09721414536584 -27.94917334115764),0
18,699206490,Catagonus wagneri,-24.04899205351283,-53.287699145739,POINT (-53.287699145739 -24.04899205351283),0
19,1677290473,Catagonus wagneri,-25.83021119671922,-58.525910803122976,POINT (-58.52591080312298 -25.83021119671922),0
