,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent
0,1094470184,Gazella dorcas,30.45,34.84,POINT (34.84 30.45),1
1,1094481917,Gazella dorcas,30.92,34.63,POINT (34.63 30.92),1
2,84157565,Gazella dorcas,30.147484000000002,34.929154,POINT (34.929154 30.147484),1
3,84005563,Gazella dorcas,31.105431,34.653894,POINT (34.653894 31.105431),1
4,665914055,Gazella dorcas,29.59239,28.91667,POINT (28.91667 29.59239),1
5,1094483786,Gazella dorcas,31.03,34.56,POINT (34.56 31.03),1
6,84137803,Gazella dorcas,30.894349,34.466846999999994,POINT (34.46684699999999 30.894349),1
7,1094471748,Gazella dorcas,30.99,34.74,POINT (34.74 30.99),1
8,84137831,Gazella dorcas,30.493793,34.629247,POINT (34.629247 30.493793),1
9,1094464968,Gazella dorcas,29.95,34.81,POINT (34.81 29.95),1
10,48462198,Gazella dorcas,30.102123,34.825533,POINT (34.825533 30.102123),1
11,48464203,Gazella dorcas,30.300752000000003,34.892343,POINT (34.892343 30.300752),1
12,84156922,Gazella dorcas,30.25583,34.980806,POINT (34.980806 30.25583),1
13,84107556,Gazella dorcas,29.903841999999997,34.893587,POINT (34.893587 29.903842),1
14,84157654,Gazella dorcas,30.120353,34.8981,POINT (34.8981 30.120353),1
15,48461967,Gazella dorcas,30.167409999999997,34.970625,POINT (34.970625 30.16741),1
16,84092717,Gazella dorcas,30.057242,34.912812,POINT (34.912812 30.057242),1
17,1094483778,Gazella dorcas,30.96,34.55,POINT (34.55 30.96),1
18,84103813,Gazella dorcas,30.237883,35.045259,POINT (35.045259 30.237883),1
19,1094469076,Gazella dorcas,29.92,34.87,POINT (34.87 29.92),1
20,1094482032,Gazella dorcas,30.16,34.89,POINT (34.89 30.16),1
21,1094483768,Gazella dorcas,30.19,35.03,POINT (35.03 30.19),1
22,48462069,Gazella dorcas,31.081303000000002,35.317386,POINT (35.317386 31.081303),1
23,1094476144,Gazella dorcas,29.88,34.92,POINT (34.92 29.88),1
24,48463987,Gazella dorcas,30.777332,34.509526,POINT (34.509526 30.777332),1
25,48464014,Gazella dorcas,31.155516,34.401908,POINT (34.401908 31.155516),1
26,84016925,Gazella dorcas,30.363291999999998,34.699706,POINT (34.699706 30.363292),1
27,84106205,Gazella dorcas,29.592698,34.93377,POINT (34.93377 29.592698),1
28,1094471880,Gazella dorcas,30.56,34.72,POINT (34.72 30.56),1
29,1094479946,Gazella dorcas,30.19,35.04,POINT (35.04 30.19),1
30,84009874,Gazella dorcas,29.714540000000003,34.961346999999996,POINT (34.961347 29.71454),1
31,84012928,Gazella dorcas,30.670917,35.105076000000004,POINT (35.105076 30.670917),1
32,1094474573,Gazella dorcas,29.86,35.01,POINT (35.01 29.86),1
33,84015319,Gazella dorcas,29.705538,34.971703000000005,POINT (34.97170300000001 29.705538),1
34,84045240,Gazella dorcas,30.986617,35.293195000000004,POINT (35.293195 30.986617),1
35,84044636,Gazella dorcas,30.766559,35.247034,POINT (35.247034 30.766559),1
36,84025310,Gazella dorcas,31.315727000000003,34.690493,POINT (34.690493 31.315727),1
37,1094473976,Gazella dorcas,30.75,35.27,POINT (35.27 30.75),1
38,665737293,Gazella dorcas,29.116667,30.450001,POINT (30.450001 29.116667),1
39,84124832,Gazella dorcas,30.354977,34.938976000000004,POINT (34.938976 30.354977),1
40,84045881,Gazella dorcas,29.754924,34.8651,POINT (34.8651 29.754924),1
41,1094467844,Gazella dorcas,30.04,34.82,POINT (34.82 30.04),1
