,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent
0,1850893399,Raphicerus melanotis,-34.057425,18.503766,POINT (18.503766 -34.057425),1
1,1703198391,Raphicerus melanotis,-33.96804,22.094279999999998,POINT (22.09428 -33.96804),1
2,1839220103,Raphicerus melanotis,-34.036232,19.612007000000002,POINT (19.612007 -34.036232),1
3,1838408068,Raphicerus melanotis,-34.24293,19.246579999999998,POINT (19.24658 -34.24293),1
4,1802749804,Raphicerus melanotis,-34.813128000000006,19.959914,POINT (19.959914 -34.81312800000001),1
5,1839225679,Raphicerus melanotis,-34.085,18.95,POINT (18.95 -34.085),1
6,1838359101,Raphicerus melanotis,-34.126,22.0859,POINT (22.0859 -34.126),1
7,1913702556,Raphicerus melanotis,-34.024174,21.797566,POINT (21.797566 -34.024174),1
8,1839226591,Raphicerus melanotis,-34.022289,22.808222,POINT (22.808222 -34.022289),1
9,1838410978,Raphicerus melanotis,-34.3733,21.4107,POINT (21.4107 -34.3733),1
10,1880525127,Raphicerus melanotis,-33.85658,18.510938,POINT (18.510938 -33.85658),1
11,1802681425,Raphicerus melanotis,-34.098596,18.885012,POINT (18.885012 -34.098596),1
12,1883530283,Raphicerus melanotis,-32.440406,18.963955,POINT (18.963955 -32.440406),1
13,1848800727,Raphicerus melanotis,-33.856642,18.51185,POINT (18.51185 -33.856642),1
14,1880543276,Raphicerus melanotis,-33.858996999999995,18.508814,POINT (18.508814 -33.858997),1
15,1838405060,Raphicerus melanotis,-34.037846,19.631562,POINT (19.631562 -34.037846),1
16,1880525091,Raphicerus melanotis,-33.856288,18.511247,POINT (18.511247 -33.856288),1
17,1838338102,Raphicerus melanotis,-33.964,22.0924,POINT (22.0924 -33.964),1
18,1850897604,Raphicerus melanotis,-32.5321,19.1908,POINT (19.1908 -32.5321),1
19,1838317932,Raphicerus melanotis,-34.36507,18.897370000000002,POINT (18.89737 -34.36507),1
20,1848786050,Raphicerus melanotis,-33.856883,18.511622,POINT (18.511622 -33.856883),1
21,1838334601,Raphicerus melanotis,-34.077,18.508,POINT (18.508 -34.077),1
22,1880518317,Raphicerus melanotis,-33.857444,18.509864999999998,POINT (18.509865 -33.857444),1
23,1807324136,Raphicerus melanotis,-34.067009999999996,18.502071,POINT (18.502071 -34.06701),1
24,1883525023,Raphicerus melanotis,-34.396406,20.846159,POINT (20.846159 -34.396406),1
25,1838317717,Raphicerus melanotis,-34.11633,18.914412,POINT (18.914412 -34.11633),1
26,1838396073,Raphicerus melanotis,-34.66341,19.56418,POINT (19.56418 -34.66341),1
27,1702465757,Raphicerus melanotis,-33.591466,23.406705,POINT (23.406705 -33.591466),1
28,1838402123,Raphicerus melanotis,-34.32267,21.36675,POINT (21.36675 -34.32267),1
29,1850893399,Raphicerus melanotis,-27.884262564814662,26.795848302594152,POINT (26.79584830259415 -27.88426256481466),0
30,1703198391,Raphicerus melanotis,-28.956722632880457,16.289506664158225,POINT (16.28950666415822 -28.95672263288046),0
31,1839220103,Raphicerus melanotis,-28.751103677709274,20.95536038826242,POINT (20.95536038826242 -28.75110367770927),0
32,1838408068,Raphicerus melanotis,-39.337542989996734,19.631106072563995,POINT (19.63110607256399 -39.33754298999673),0
33,1802749804,Raphicerus melanotis,-33.583996767961125,26.146181625131135,POINT (26.14618162513113 -33.58399676796112),0
34,1839225679,Raphicerus melanotis,-33.26775228642933,22.404321238300103,POINT (22.4043212383001 -33.26775228642933),0
35,1838359101,Raphicerus melanotis,-30.841377035294286,22.95980090581626,POINT (22.95980090581626 -30.84137703529429),0
36,1913702556,Raphicerus melanotis,-39.6786466703001,16.05494043057499,POINT (16.05494043057499 -39.6786466703001),0
37,1839226591,Raphicerus melanotis,-37.17698906507881,22.5899053607449,POINT (22.5899053607449 -37.17698906507881),0
38,1838410978,Raphicerus melanotis,-33.853492720441025,32.50798971686885,POINT (32.50798971686885 -33.85349272044103),0
