,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent
0,1946321540,Equus przewalskii,47.696703,105.96736000000001,POINT (105.96736 47.696703),1
1,1914243411,Equus przewalskii,47.634615999999994,105.90706000000002,POINT (105.90706 47.63461599999999),1
2,1914229917,Equus przewalskii,47.681483,105.81903500000001,POINT (105.819035 47.681483),1
3,1913701911,Equus przewalskii,47.780241,105.83685,POINT (105.83685 47.780241),1
4,1913701904,Equus przewalskii,47.752627000000004,105.912006,POINT (105.912006 47.752627),1
5,1913701823,Equus przewalskii,47.622423,105.850581,POINT (105.850581 47.622423),1
6,1913701790,Equus przewalskii,47.613659999999996,105.875515,POINT (105.875515 47.61366),1
7,1890712641,Equus przewalskii,47.959406,107.485798,POINT (107.485798 47.959406),1
8,1806351765,Equus przewalskii,47.78673,105.86953899999999,POINT (105.869539 47.78673),1
9,1038301816,Equus przewalskii,47.676688,105.811171,POINT (105.811171 47.676688),1
10,1006672569,Equus przewalskii,37.43,102.38,POINT (102.38 37.43),1
11,1006672564,Equus przewalskii,37.43,102.37,POINT (102.37 37.43),1
12,1006672558,Equus przewalskii,37.43,102.36,POINT (102.36 37.43),1
13,1006672554,Equus przewalskii,37.43,102.35,POINT (102.35 37.43),1
14,899943993,Equus przewalskii,47.629548,105.81296999999999,POINT (105.81297 47.629548),1
15,891103026,Equus przewalskii,47.6313,105.802697,POINT (105.802697 47.6313),1
16,1946321540,Equus przewalskii,43.41929766192203,114.64602904135151,POINT (114.6460290413515 43.41929766192203),0
17,1914243411,Equus przewalskii,41.00734835338205,104.60473674473354,POINT (104.6047367447335 41.00734835338205),0
18,1914229917,Equus przewalskii,47.19515500164154,98.63176081966172,POINT (98.63176081966172 47.19515500164154),0
19,1913701911,Equus przewalskii,34.8668596970032,99.12074667984706,POINT (99.12074667984706 34.8668596970032),0
20,1913701904,Equus przewalskii,40.43305006637536,104.51433913288778,POINT (104.5143391328878 40.43305006637536),0
21,1913701823,Equus przewalskii,44.96317612825809,112.75452642327473,POINT (112.7545264232747 44.96317612825809),0
22,1913701790,Equus przewalskii,45.34718341466789,96.83691739698482,POINT (96.83691739698482 45.34718341466789),0
23,1890712641,Equus przewalskii,47.54606750878475,100.36859802356614,POINT (100.3685980235661 47.54606750878475),0
24,1806351765,Equus przewalskii,44.55683711724181,108.39087008462297,POINT (108.390870084623 44.55683711724181),0
25,1038301816,Equus przewalskii,50.25836225877379,93.489145406979,POINT (93.48914540697901 50.25836225877379),0
26,1006672569,Equus przewalskii,32.66663498614581,101.01515125486569,POINT (101.0151512548657 32.66663498614581),0
27,1006672564,Equus przewalskii,50.58462863434,116.00706649492301,POINT (116.007066494923 50.58462863434),0
28,1006672558,Equus przewalskii,37.259662412955734,95.82842294999314,POINT (95.82842294999314 37.25966241295573),0
29,1006672554,Equus przewalskii,38.41996976265655,100.59939874355057,POINT (100.5993987435506 38.41996976265655),0
30,899943993,Equus przewalskii,44.65394724023287,97.76424091376904,POINT (97.76424091376904 44.65394724023287),0
31,891103026,Equus przewalskii,40.17845865256051,98.48813241305483,POINT (98.48813241305483 40.17845865256051),0
