,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent
0,243789948,Capra pyrenaica,38.000999,-2.94,POINT (-2.94 38.000999),1
1,1500516895,Capra pyrenaica,39.69,-0.96,POINT (-0.96 39.69),1
2,164898631,Capra pyrenaica,40.84,0.09,POINT (0.09 40.84),1
3,1501981788,Capra pyrenaica,39.09,-0.78,POINT (-0.78 39.09),1
4,164898407,Capra pyrenaica,40.330002,-1.88,POINT (-1.88 40.330002),1
5,1820944300,Capra pyrenaica,38.080002,-2.14,POINT (-2.14 38.080002),1
6,1501711820,Capra pyrenaica,40.62,-0.27,POINT (-0.27 40.62),1
7,1501024047,Capra pyrenaica,39.15,-1.09,POINT (-1.09 39.15),1
8,1500971726,Capra pyrenaica,39.04,-0.78,POINT (-0.78 39.04),1
9,1501024812,Capra pyrenaica,39.19,-1.11,POINT (-1.11 39.19),1
10,1899941023,Capra pyrenaica,40.815,0.35100000000000003,POINT (0.351 40.815),1
11,1501395492,Capra pyrenaica,40.57,0.01,POINT (0.01 40.57),1
12,1501712040,Capra pyrenaica,40.35,-0.28,POINT (-0.28 40.35),1
13,1501564744,Capra pyrenaica,40.29,-0.39,POINT (-0.39 40.29),1
14,1820943871,Capra pyrenaica,40.580002,-0.58,POINT (-0.58 40.580002),1
15,1820944412,Capra pyrenaica,38.080002,-2.83,POINT (-2.83 38.080002),1
16,1502243037,Capra pyrenaica,40.44,-0.18,POINT (-0.18 40.44),1
17,1501012329,Capra pyrenaica,39.32,-1.16,POINT (-1.16 39.32),1
18,164898516,Capra pyrenaica,37.810001,-2.94,POINT (-2.94 37.810001),1
19,1501426546,Capra pyrenaica,39.23,-0.78,POINT (-0.78 39.23),1
20,1820944439,Capra pyrenaica,37.720001,-3.17,POINT (-3.17 37.720001),1
21,1501027733,Capra pyrenaica,39.15,-1.05,POINT (-1.05 39.15),1
22,1501588350,Capra pyrenaica,40.43,-0.14,POINT (-0.14 40.43),1
23,1501459686,Capra pyrenaica,40.52,-0.04,POINT (-0.04 40.52),1
24,1501712645,Capra pyrenaica,39.01,-1.03,POINT (-1.03 39.01),1
