,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species
41096,874349,1427569907,,FOSSIL_SPECIMEN,2005-11-05T00:00:00Z,29.86,-82.83,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Machaeromeryx gilchristensis,107254,4970790,Machaeromeryx gilchristensis
41100,874353,1427569983,,FOSSIL_SPECIMEN,2016-04-09T00:00:00Z,29.86,-82.83,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Machaeromeryx gilchristensis,107254,4970790,Machaeromeryx gilchristensis
41103,874356,1427570189,,FOSSIL_SPECIMEN,2016-04-09T00:00:00Z,29.86,-82.83,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Machaeromeryx gilchristensis,107254,4970790,Machaeromeryx gilchristensis
59941,893194,1831406509,,FOSSIL_SPECIMEN,2010-11-10T00:00:00Z,29.86,-82.83,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Machaeromeryx gilchristensis,107254,4970790,Machaeromeryx gilchristensis
61570,894823,1135298832,,FOSSIL_SPECIMEN,2015-04-21T00:00:00Z,29.86,-82.83,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Machaeromeryx gilchristensis,107254,4970790,Machaeromeryx gilchristensis
61584,894837,1135299181,,FOSSIL_SPECIMEN,2015-04-21T00:00:00Z,29.86,-82.83,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Machaeromeryx gilchristensis,107254,4970790,Machaeromeryx gilchristensis
61585,894838,1135299196,,FOSSIL_SPECIMEN,2015-04-21T00:00:00Z,29.86,-82.83,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Machaeromeryx gilchristensis,107254,4970790,Machaeromeryx gilchristensis
106630,939883,1141886126,,FOSSIL_SPECIMEN,2015-04-23T00:00:00Z,29.86,-82.83,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Machaeromeryx gilchristensis,107254,4970790,Machaeromeryx gilchristensis
106640,939893,1141886298,,FOSSIL_SPECIMEN,2015-04-19T00:00:00Z,29.86,-82.83,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Machaeromeryx gilchristensis,107254,4970790,Machaeromeryx gilchristensis
233487,1066740,1133280408,,FOSSIL_SPECIMEN,1960-02-20T00:00:00Z,29.86,-82.83,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Machaeromeryx gilchristensis,107254,4970790,Machaeromeryx gilchristensis
235292,1068545,1133470035,,FOSSIL_SPECIMEN,1995-04-23T00:00:00Z,29.86,-82.83,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Machaeromeryx gilchristensis,107254,4970790,Machaeromeryx gilchristensis
235293,1068546,1133470044,,FOSSIL_SPECIMEN,1995-04-23T00:00:00Z,29.86,-82.83,2fba9985-ac30-46cb-99bf-91ccde0d8d2f,0,Machaeromeryx gilchristensis,107254,4970790,Machaeromeryx gilchristensis
