,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species
13298,846551,583490706,PhysicalObject,PRESERVED_SPECIMEN,1930-10-23T00:00:00Z,-0.9333299999999999,36.56667,6ce7290f-47f6-4046-8356-371f5b6749df,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
13299,846552,583490709,PhysicalObject,PRESERVED_SPECIMEN,1930-10-23T00:00:00Z,-0.9333299999999999,36.56667,6ce7290f-47f6-4046-8356-371f5b6749df,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
13573,846826,583535815,PhysicalObject,PRESERVED_SPECIMEN,2004-07-20T00:00:00Z,-31.600379999999998,22.602420000000002,6ce7290f-47f6-4046-8356-371f5b6749df,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
21082,854335,1677266031,,HUMAN_OBSERVATION,2007-12-11T19:05:00Z,-33.122313,18.074913000000002,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
21384,854637,1677276217,,HUMAN_OBSERVATION,2017-09-19T14:09:00Z,-27.048785,32.422253999999995,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
21556,854809,1677294328,,HUMAN_OBSERVATION,2017-10-05T00:00:00Z,-24.974854999999998,31.606979,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
21558,854811,1677294371,,HUMAN_OBSERVATION,2017-10-04T00:00:00Z,-24.969875,31.601485999999998,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
21561,854814,1677294419,,HUMAN_OBSERVATION,2017-10-04T00:00:00Z,-24.96614,31.605605999999998,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
21564,854817,1677294446,,HUMAN_OBSERVATION,2017-10-05T00:00:00Z,-24.97361,31.606979,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
21569,854822,1677294506,,HUMAN_OBSERVATION,2017-10-11T00:00:00Z,-27.024877000000004,32.421341,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
21962,855215,1319704877,PhysicalObject,PRESERVED_SPECIMEN,1964-02-01T00:00:00Z,-21.5,33.0,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
21984,855237,1319836653,PhysicalObject,PRESERVED_SPECIMEN,2006-04-27T00:00:00Z,7.876,21.3604,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
21994,855247,1319900961,PhysicalObject,PRESERVED_SPECIMEN,1964-08-21T00:00:00Z,-15.82,31.73,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
22004,855257,1319955542,PhysicalObject,PRESERVED_SPECIMEN,1964-03-28T00:00:00Z,-22.03,34.12,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
22018,855271,1320064647,PhysicalObject,PRESERVED_SPECIMEN,1967-05-15T00:00:00Z,-18.73,21.75,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
22021,855274,1320082014,PhysicalObject,PRESERVED_SPECIMEN,2010-03-16T00:00:00Z,-0.47161000000000003,31.0318,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
22022,855275,1320090631,PhysicalObject,PRESERVED_SPECIMEN,1964-11-01T00:00:00Z,-16.83,33.27,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
22024,855277,1320102765,PhysicalObject,PRESERVED_SPECIMEN,1964-08-01T00:00:00Z,-14.9,33.62,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
22026,855279,1320126674,PhysicalObject,PRESERVED_SPECIMEN,1952-09-26T00:00:00Z,-19.5,18.08,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
22039,855292,1320191045,PhysicalObject,PRESERVED_SPECIMEN,1964-02-08T00:00:00Z,-21.5,33.0,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
22043,855296,1320219438,PhysicalObject,PRESERVED_SPECIMEN,1952-08-31T00:00:00Z,-19.78,20.58,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
22050,855303,1320265486,PhysicalObject,PRESERVED_SPECIMEN,1968-05-27T00:00:00Z,-21.88,27.27,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
22067,855320,1320356114,PhysicalObject,PRESERVED_SPECIMEN,1964-10-25T00:00:00Z,-16.48,32.78,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
22071,855324,1320363160,PhysicalObject,PRESERVED_SPECIMEN,1969-03-19T00:00:00Z,12.25,0.27,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
22132,855385,1320798354,PhysicalObject,PRESERVED_SPECIMEN,1969-07-19T00:00:00Z,7.82,-4.68,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
22138,855391,1320853926,PhysicalObject,PRESERVED_SPECIMEN,1966-02-13T00:00:00Z,-20.63,23.07,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
22151,855404,1320916530,PhysicalObject,PRESERVED_SPECIMEN,1969-05-21T00:00:00Z,11.8,-2.13,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
22158,855411,1320969140,PhysicalObject,PRESERVED_SPECIMEN,1952-11-09T00:00:00Z,-19.78,20.58,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
22166,855419,1320995734,PhysicalObject,PRESERVED_SPECIMEN,1964-08-22T00:00:00Z,-18.07,33.18,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
36384,869637,1880519177,,HUMAN_OBSERVATION,2018-04-08T09:05:00Z,-0.048795,37.286804,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
36473,869726,1880533280,,HUMAN_OBSERVATION,2018-06-17T15:28:00Z,-21.388354999999997,32.083745,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Sylvicapra grimmia,106149,2441187,Sylvicapra grimmia
