,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species
22325,855578,1584425166,,HUMAN_OBSERVATION,2017-07-25T00:00:00Z,32.957881,35.918244,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
22329,855582,1584425349,,HUMAN_OBSERVATION,2017-07-25T09:56:53Z,32.955226,35.850122999999996,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
22713,855966,1586108839,,HUMAN_OBSERVATION,2017-07-29T08:00:00Z,33.18996,35.684349,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
22714,855967,1586108881,,HUMAN_OBSERVATION,2017-07-29T08:00:00Z,33.15309,35.781220000000005,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
22715,855968,1586108908,,HUMAN_OBSERVATION,2017-07-29T08:00:00Z,33.038459,35.791066,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
22716,855969,1586109288,,HUMAN_OBSERVATION,2017-07-30T09:17:32Z,32.872893,35.756593,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
22942,856195,1586144604,,HUMAN_OBSERVATION,2017-08-07T07:02:31Z,33.155945,35.694724,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
23052,856305,1586159808,,HUMAN_OBSERVATION,2017-08-11T08:07:48Z,32.89185,35.411654,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
29193,862446,1890055897,,HUMAN_OBSERVATION,2018-07-28T18:00:00Z,32.838055,35.86104,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
36175,869428,1880487749,,HUMAN_OBSERVATION,2018-06-16T13:41:01Z,32.980396,35.896104,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
36208,869461,1880492852,,HUMAN_OBSERVATION,2018-06-15T08:43:44Z,32.950757,35.774068,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
36247,869500,1880499716,,HUMAN_OBSERVATION,2018-06-17T18:53:50Z,33.199689,35.627003,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
36793,870046,1880576859,,HUMAN_OBSERVATION,2018-06-26T15:38:05Z,32.906032,35.660391,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
37327,870580,1880648903,,HUMAN_OBSERVATION,2018-06-30T11:00:00Z,33.15118,35.729279999999996,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
37331,870584,1880649025,,HUMAN_OBSERVATION,2018-06-30T11:00:00Z,33.07849,35.657058,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
37332,870585,1880649067,,HUMAN_OBSERVATION,2018-06-30T11:00:00Z,33.002738,35.690382,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
62237,895490,1899768277,,HUMAN_OBSERVATION,2018-08-25T11:00:00Z,32.965777,35.652549,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
62395,895648,1899792455,,HUMAN_OBSERVATION,2018-08-28T12:22:36Z,32.836921999999994,35.783573,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
66237,899490,1562965999,,HUMAN_OBSERVATION,2017-05-21T12:41:14Z,32.973039,35.755169,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
66430,899683,1563433919,,HUMAN_OBSERVATION,2017-05-27T15:00:00Z,33.150259999999996,35.842191,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
66622,899875,1563443423,,HUMAN_OBSERVATION,2017-05-31T17:00:00Z,32.999997,35.823889,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
67287,900540,1847478624,,HUMAN_OBSERVATION,2018-05-02T13:39:55Z,32.972078,35.793746,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
67430,900683,1847500179,,HUMAN_OBSERVATION,2018-05-12T00:00:00Z,33.054798,35.845363,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
67431,900684,1847500345,,HUMAN_OBSERVATION,2018-05-12T20:00:00Z,33.090828,35.778240999999994,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
67433,900686,1847500382,,HUMAN_OBSERVATION,2018-05-12T20:00:00Z,33.117905,35.679865,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
67461,900714,1847506836,,HUMAN_OBSERVATION,2018-05-13T12:00:00Z,33.198896999999995,35.798193,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
67626,900879,1847524902,,HUMAN_OBSERVATION,2018-05-15T11:33:45Z,33.162846,35.609204999999996,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
67696,900949,1847540973,,HUMAN_OBSERVATION,2018-05-17T09:14:39Z,33.030162,35.740474,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
68242,901495,1847613944,,HUMAN_OBSERVATION,2018-05-15T08:20:12Z,33.032994,35.724313,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
68724,901977,1586932347,,HUMAN_OBSERVATION,2017-08-12T21:00:00Z,33.182674,35.770056,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Gazella gazella,105683,5220154,Gazella gazella
85252,918505,84001919,,OBSERVATION,1967-01-06T00:00:00Z,31.707895,34.938359999999996,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella
85253,918506,84001968,,OBSERVATION,1967-02-02T00:00:00Z,31.689934,34.977437,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella
85254,918507,84002005,,OBSERVATION,1967-02-02T00:00:00Z,31.698913,34.956317999999996,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella
85255,918508,84002039,,OBSERVATION,1967-02-04T00:00:00Z,31.698971000000004,34.987963,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella
85256,918509,84002098,,OBSERVATION,1973-09-19T00:00:00Z,32.939915,35.698225,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella
85257,918510,84002126,,OBSERVATION,1973-11-29T00:00:00Z,32.981259,35.730548999999996,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella
85258,918511,84002163,,OBSERVATION,1973-10-31T00:00:00Z,32.873354,35.655116,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella
85259,918512,84002183,,OBSERVATION,1973-10-30T00:00:00Z,32.972457,35.677012,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella
85260,918513,84002215,,OBSERVATION,1973-10-21T00:00:00Z,32.955217,35.704727,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella
85261,918514,84002238,,OBSERVATION,1973-08-04T00:00:00Z,32.948931,35.698275,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella
85262,918515,84002263,,OBSERVATION,1973-08-02T00:00:00Z,32.966964000000004,35.698376,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella
85263,918516,84002284,,OBSERVATION,1973-07-19T00:00:00Z,32.936325,35.693928,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella
85264,918517,84002307,,OBSERVATION,1973-07-17T00:00:00Z,32.924531,35.712038,8582b50a-f762-11e1-a439-00145eb45e9a,0,Gazella gazella,105683,5220154,Gazella gazella
