,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
1,22083,855336,1320429117,PhysicalObject,PRESERVED_SPECIMEN,1969-06-26 00:00:00+00:00,7.43,-3.47,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Neotragus pygmaeus,105758,2441073,Neotragus pygmaeus,2,2,POINT (-3.47 7.43),"(-3.47, 7.43)",True,1969,6
2,22130,855383,1320781021,PhysicalObject,PRESERVED_SPECIMEN,1969-02-15 00:00:00+00:00,7.05,-5.62,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Neotragus pygmaeus,105758,2441073,Neotragus pygmaeus,2,2,POINT (-5.62 7.05),"(-5.62, 7.05)",True,1969,2
6,116485,949738,1456091492,PhysicalObject,PRESERVED_SPECIMEN,2012-04-17 00:00:00+00:00,5.43385,-1.32848,821cc27a-e3bb-4bc5-ac34-89ada245069d,0,Neotragus pygmaeus,105758,2441073,Neotragus pygmaeus,5,5,POINT (-1.32848 5.43385),"(-1.32848, 5.43385)",True,2012,4
10,132345,965598,1890646414,,HUMAN_OBSERVATION,2015-12-11 00:00:00+00:00,5.251646,-8.574947,43f9dcb0-80e1-40ec-906f-93a186e993b2,0,Neotragus pygmaeus,105758,2441073,Neotragus pygmaeus,6,6,POINT (-8.574947 5.251646),"(-8.574947, 5.251646)",True,2015,12
11,132359,965612,1890646450,,HUMAN_OBSERVATION,2015-12-18 00:00:00+00:00,5.273537,-8.559419,43f9dcb0-80e1-40ec-906f-93a186e993b2,0,Neotragus pygmaeus,105758,2441073,Neotragus pygmaeus,6,6,POINT (-8.559419 5.273537),"(-8.559419, 5.273537)",True,2015,12
12,132365,965618,1890646458,,HUMAN_OBSERVATION,2015-12-18 00:00:00+00:00,5.269652,-8.554557,43f9dcb0-80e1-40ec-906f-93a186e993b2,0,Neotragus pygmaeus,105758,2441073,Neotragus pygmaeus,6,6,POINT (-8.554557000000001 5.269652),"(-8.554557, 5.269652)",True,2015,12
13,132368,965621,1890646462,,HUMAN_OBSERVATION,2015-12-19 00:00:00+00:00,5.271662,-8.557119,43f9dcb0-80e1-40ec-906f-93a186e993b2,0,Neotragus pygmaeus,105758,2441073,Neotragus pygmaeus,6,6,POINT (-8.557119 5.271662),"(-8.557119, 5.271662)",True,2015,12
14,132414,965667,1890646519,,HUMAN_OBSERVATION,2015-12-12 00:00:00+00:00,5.280027,-8.527639,43f9dcb0-80e1-40ec-906f-93a186e993b2,0,Neotragus pygmaeus,105758,2441073,Neotragus pygmaeus,6,6,POINT (-8.527639000000001 5.280027),"(-8.527639, 5.280027)",True,2015,12
15,132438,965691,1890646557,,HUMAN_OBSERVATION,2015-12-15 00:00:00+00:00,5.284182,-8.610888000000001,43f9dcb0-80e1-40ec-906f-93a186e993b2,0,Neotragus pygmaeus,105758,2441073,Neotragus pygmaeus,6,15,POINT (-8.610888000000001 5.284182),"(-8.610888000000001, 5.284182)",True,2015,12
16,132493,965746,1890646655,,HUMAN_OBSERVATION,2015-12-13 00:00:00+00:00,5.301348,-8.590192,43f9dcb0-80e1-40ec-906f-93a186e993b2,0,Neotragus pygmaeus,105758,2441073,Neotragus pygmaeus,6,6,POINT (-8.590192 5.301348),"(-8.590192, 5.301348)",True,2015,12
