,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
0,61145,894398,1122960225,,HUMAN_OBSERVATION,2011-09-07 00:00:00+00:00,18.267792,-89.983386,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Mazama pandora,105299,5706277,Mazama pandora,6,6,POINT (-89.983386 18.267792),"(-89.983386, 18.267792)",True,2011,9
1,66346,899599,1563414749,,HUMAN_OBSERVATION,2016-03-01 00:00:00+00:00,18.264474,-89.959756,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Mazama pandora,105299,5706277,Mazama pandora,6,6,POINT (-89.959756 18.264474),"(-89.959756, 18.264474)",True,2016,3
2,108523,941776,1883971437,,HUMAN_OBSERVATION,2016-05-24 00:00:00+00:00,18.369175,-89.61278,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Mazama pandora,105299,5706277,Mazama pandora,6,5,POINT (-89.61278 18.369175),"(-89.61278, 18.369175)",True,2016,5
3,118365,951618,1668791372,,HUMAN_OBSERVATION,2016-05-24 00:00:00+00:00,18.359159,-89.97381999999998,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Mazama pandora,105299,5706277,Mazama pandora,6,14,POINT (-89.97381999999998 18.359159),"(-89.97381999999998, 18.359159)",True,2016,5
5,208974,1042227,686422841,PhysicalObject,PRESERVED_SPECIMEN,1963-02-13 00:00:00+00:00,18.6073475245371,-90.309891020599,1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,0,Mazama pandora,105299,5706277,Mazama pandora,13,12,POINT (-90.309891020599 18.6073475245371),"(-90.309891020599, 18.6073475245371)",True,1963,2
7,208976,1042229,686422843,PhysicalObject,PRESERVED_SPECIMEN,1963-01-11 00:00:00+00:00,17.9440458371195,-89.9984928996731,1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,0,Mazama pandora,105299,5706277,Mazama pandora,13,13,POINT (-89.9984928996731 17.9440458371195),"(-89.9984928996731, 17.9440458371195)",True,1963,1
8,208977,1042230,686424041,PhysicalObject,PRESERVED_SPECIMEN,1963-06-05 00:00:00+00:00,19.4589748961689,-89.7312683272711,1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,0,Mazama pandora,105299,5706277,Mazama pandora,13,13,POINT (-89.7312683272711 19.4589748961689),"(-89.7312683272711, 19.4589748961689)",True,1963,6
22,209319,1042572,1417786875,Event,PRESERVED_SPECIMEN,1989-04-25 00:00:00+00:00,18.15,-90.016667,87213c27-8362-48ee-af75-d636d44eb2f3,0,Mazama pandora,105299,5706277,Mazama pandora,2,6,POINT (-90.016667 18.15),"(-90.016667, 18.15)",True,1989,4
23,209321,1042574,1417786975,Event,PRESERVED_SPECIMEN,1993-11-15 00:00:00+00:00,18.799722,-89.25944399999999,87213c27-8362-48ee-af75-d636d44eb2f3,0,Mazama pandora,105299,5706277,Mazama pandora,6,14,POINT (-89.25944399999999 18.799722),"(-89.25944399999999, 18.799722)",True,1993,11
24,209352,1042605,1417795432,Event,PRESERVED_SPECIMEN,1990-01-20 00:00:00+00:00,17.890832999999994,-89.67694399999998,87213c27-8362-48ee-af75-d636d44eb2f3,0,Mazama pandora,105299,5706277,Mazama pandora,15,14,POINT (-89.67694399999998 17.89083299999999),"(-89.67694399999998, 17.890832999999994)",True,1990,1
30,209389,1042642,1417804973,Event,PRESERVED_SPECIMEN,1988-08-01 00:00:00+00:00,20.492778,-88.916667,87213c27-8362-48ee-af75-d636d44eb2f3,0,Mazama pandora,105299,5706277,Mazama pandora,6,6,POINT (-88.916667 20.492778),"(-88.916667, 20.492778)",True,1988,8
34,209425,1042678,1417815607,Event,PRESERVED_SPECIMEN,1955-06-30 00:00:00+00:00,20.393611,-89.71305500000003,87213c27-8362-48ee-af75-d636d44eb2f3,0,Mazama pandora,105299,5706277,Mazama pandora,6,14,POINT (-89.71305500000003 20.393611),"(-89.71305500000003, 20.393611)",True,1955,6
35,247695,1080948,1897385205,Event,HUMAN_OBSERVATION,2009-04-09 00:00:00+00:00,18.392702,-89.291768,ef037b0c-9525-45b3-94a7-4bc2cdbb79df,0,Mazama pandora,105299,5706277,Mazama pandora,6,6,POINT (-89.291768 18.392702),"(-89.291768, 18.392702)",True,2009,4
36,247696,1080949,1897385207,Event,HUMAN_OBSERVATION,2009-04-20 00:00:00+00:00,18.38613,-89.2975,ef037b0c-9525-45b3-94a7-4bc2cdbb79df,0,Mazama pandora,105299,5706277,Mazama pandora,5,4,POINT (-89.2975 18.38613),"(-89.2975, 18.38613)",True,2009,4
37,247697,1080950,1897385208,Event,HUMAN_OBSERVATION,2009-04-14 00:00:00+00:00,18.385309,-89.261263,ef037b0c-9525-45b3-94a7-4bc2cdbb79df,0,Mazama pandora,105299,5706277,Mazama pandora,6,6,POINT (-89.261263 18.385309),"(-89.261263, 18.385309)",True,2009,4
39,247699,1080952,1897385210,Event,HUMAN_OBSERVATION,2009-04-25 00:00:00+00:00,18.401148000000006,-89.29700799999998,ef037b0c-9525-45b3-94a7-4bc2cdbb79df,0,Mazama pandora,105299,5706277,Mazama pandora,15,14,POINT (-89.29700799999998 18.40114800000001),"(-89.29700799999998, 18.401148000000006)",True,2009,4
40,247700,1080953,1897385211,Event,HUMAN_OBSERVATION,2009-04-28 00:00:00+00:00,18.41587,-89.297071,ef037b0c-9525-45b3-94a7-4bc2cdbb79df,0,Mazama pandora,105299,5706277,Mazama pandora,5,6,POINT (-89.297071 18.41587),"(-89.297071, 18.41587)",True,2009,4
46,247706,1080959,1897385220,Event,HUMAN_OBSERVATION,2009-04-13 00:00:00+00:00,18.411024,-89.31978199999998,ef037b0c-9525-45b3-94a7-4bc2cdbb79df,0,Mazama pandora,105299,5706277,Mazama pandora,6,14,POINT (-89.31978199999998 18.411024),"(-89.31978199999998, 18.411024)",True,2009,4
47,247707,1080960,1897385221,Event,HUMAN_OBSERVATION,2009-05-01 00:00:00+00:00,18.410728,-89.311442,ef037b0c-9525-45b3-94a7-4bc2cdbb79df,0,Mazama pandora,105299,5706277,Mazama pandora,6,6,POINT (-89.311442 18.410728),"(-89.311442, 18.410728)",True,2009,5
