,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
0,13536,846789,583515565,PhysicalObject,PRESERVED_SPECIMEN,1927-06-01 00:00:00+00:00,-3.58333,35.83333,6ce7290f-47f6-4046-8356-371f5b6749df,0,Madoqua kirkii,105715,2441001,Madoqua kirkii,5,5,POINT (35.83333 -3.58333),"(35.83333, -3.58333)",True,1927,6
1,22222,855475,1584412919,,HUMAN_OBSERVATION,2017-07-09 00:00:50+00:00,-1.481108,35.107599,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Madoqua kirkii,105715,2441001,Madoqua kirkii,6,6,POINT (35.107599 -1.481108),"(35.107599, -1.481108)",True,2017,7
2,27799,861052,1807914032,,HUMAN_OBSERVATION,2017-11-14 00:00:00+00:00,-3.264262,36.852951,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Madoqua kirkii,105715,2441001,Madoqua kirkii,6,6,POINT (36.852951 -3.264262),"(36.852951, -3.264262)",True,2017,11
3,27800,861053,1807914285,,HUMAN_OBSERVATION,2017-09-27 00:00:00+00:00,-2.977327,38.831177,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Madoqua kirkii,105715,2441001,Madoqua kirkii,6,6,POINT (38.831177 -2.977327),"(38.831177, -2.977327)",True,2017,9
4,27801,861054,1807914311,,HUMAN_OBSERVATION,2017-11-15 00:00:00+00:00,-18.754915,17.088352,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Madoqua kirkii,105715,2441001,Madoqua kirkii,6,6,POINT (17.088352 -18.754915),"(17.088352, -18.754915)",True,2017,11
5,27802,861055,1807914474,,HUMAN_OBSERVATION,2017-11-24 00:00:00+00:00,-7.708951,34.874725,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Madoqua kirkii,105715,2441001,Madoqua kirkii,6,6,POINT (34.874725 -7.708951),"(34.874725, -7.708951)",True,2017,11
9,27806,861059,1807915022,,HUMAN_OBSERVATION,2017-11-15 00:00:00+00:00,-3.565506,35.748138,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Madoqua kirkii,105715,2441001,Madoqua kirkii,6,6,POINT (35.748138 -3.565506),"(35.748138, -3.565506)",True,2017,11
10,27807,861060,1807915061,,HUMAN_OBSERVATION,2017-10-08 00:00:00+00:00,-19.259554,17.707932,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Madoqua kirkii,105715,2441001,Madoqua kirkii,6,6,POINT (17.707932 -19.259554),"(17.707932, -19.259554)",True,2017,10
11,27808,861061,1807915553,,HUMAN_OBSERVATION,2017-11-18 00:00:00+00:00,-2.0008220000000003,35.164318,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Madoqua kirkii,105715,2441001,Madoqua kirkii,16,6,POINT (35.164318 -2.000822),"(35.164318, -2.0008220000000003)",True,2017,11
12,27809,861062,1807915806,,HUMAN_OBSERVATION,2017-11-18 00:00:00+00:00,-2.49431,34.831295000000004,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Madoqua kirkii,105715,2441001,Madoqua kirkii,5,15,POINT (34.831295 -2.49431),"(34.831295000000004, -2.49431)",True,2017,11
13,27810,861063,1807915819,,HUMAN_OBSERVATION,2017-11-20 00:00:00+00:00,-4.077973,36.044769,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,0,Madoqua kirkii,105715,2441001,Madoqua kirkii,6,6,POINT (36.044769 -4.077973),"(36.044769, -4.077973)",True,2017,11
14,29051,862304,1890033886,,HUMAN_OBSERVATION,2018-05-30 09:11:23+00:00,-1.078022,35.23399699999999,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Madoqua kirkii,105715,2441001,Madoqua kirkii,6,14,POINT (35.23399699999999 -1.078022),"(35.23399699999999, -1.078022)",True,2018,5
15,29261,862514,1890065487,,HUMAN_OBSERVATION,2018-07-20 12:33:00+00:00,-18.827629,16.969261,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Madoqua kirkii damarensis,105719,4262519,Madoqua kirkii,6,6,POINT (16.969261 -18.827629),"(16.969261, -18.827629)",True,2018,7
