,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
2,22985,856238,1586150310,,HUMAN_OBSERVATION,2016-05-15 16:34:00+00:00,42.843168,0.786905,50c9509d-22c7-4a22-a47d-8c48425ef4a7,0,Rupicapra pyrenaica,106066,5220171,Rupicapra pyrenaica,6,6,POINT (0.786905 42.843168),"(0.786905, 42.843168)",True,2016,5
4,35220,868473,1880209982,,HUMAN_OBSERVATION,2005-07-12 00:00:00+00:00,42.72285,0.01163,eabe9306-fd68-4140-83fc-554da92e6268,0,Rupicapra pyrenaica,106066,5220171,Rupicapra pyrenaica,5,5,POINT (0.01163 42.72285),"(0.01163, 42.72285)",True,2005,7
6,35248,868501,1880210530,,HUMAN_OBSERVATION,2005-08-01 00:00:00+00:00,42.83315,0.86165,eabe9306-fd68-4140-83fc-554da92e6268,0,Rupicapra pyrenaica,106066,5220171,Rupicapra pyrenaica,5,5,POINT (0.86165 42.83315),"(0.86165, 42.83315)",True,2005,8
7,35256,868509,1880210642,,HUMAN_OBSERVATION,2012-08-31 00:00:00+00:00,42.89546,-0.24206,eabe9306-fd68-4140-83fc-554da92e6268,0,Rupicapra pyrenaica,106066,5220171,Rupicapra pyrenaica,5,5,POINT (-0.24206 42.89546),"(-0.24206, 42.89546)",True,2012,8
9,35272,868525,1880210953,,HUMAN_OBSERVATION,2003-08-01 00:00:00+00:00,42.83775,1.10593,eabe9306-fd68-4140-83fc-554da92e6268,0,Rupicapra pyrenaica,106066,5220171,Rupicapra pyrenaica,5,5,POINT (1.10593 42.83775),"(1.10593, 42.83775)",True,2003,8
11,35278,868531,1880211037,,HUMAN_OBSERVATION,2007-08-01 00:00:00+00:00,42.74994,1.23083,eabe9306-fd68-4140-83fc-554da92e6268,0,Rupicapra pyrenaica,106066,5220171,Rupicapra pyrenaica,5,5,POINT (1.23083 42.74994),"(1.23083, 42.74994)",True,2007,8
12,35330,868583,1880211662,,HUMAN_OBSERVATION,2000-09-22 00:00:00+00:00,42.72619,0.1335,eabe9306-fd68-4140-83fc-554da92e6268,0,Rupicapra pyrenaica,106066,5220171,Rupicapra pyrenaica,5,4,POINT (0.1335 42.72619),"(0.1335, 42.72619)",True,2000,9
13,35353,868606,1880212045,,HUMAN_OBSERVATION,2003-06-21 00:00:00+00:00,42.73813,0.6210899999999999,eabe9306-fd68-4140-83fc-554da92e6268,0,Rupicapra pyrenaica,106066,5220171,Rupicapra pyrenaica,5,16,POINT (0.6210899999999999 42.73813),"(0.6210899999999999, 42.73813)",True,2003,6
18,35402,868655,1880212642,,HUMAN_OBSERVATION,1992-06-07 00:00:00+00:00,42.66837,1.84256,eabe9306-fd68-4140-83fc-554da92e6268,0,Rupicapra pyrenaica,106066,5220171,Rupicapra pyrenaica,5,5,POINT (1.84256 42.66837),"(1.84256, 42.66837)",True,1992,6
21,35437,868690,1880213110,,HUMAN_OBSERVATION,1996-07-16 00:00:00+00:00,42.72938,0.25538,eabe9306-fd68-4140-83fc-554da92e6268,0,Rupicapra pyrenaica,106066,5220171,Rupicapra pyrenaica,5,5,POINT (0.25538 42.72938),"(0.25538, 42.72938)",True,1996,7
23,35451,868704,1880213246,,HUMAN_OBSERVATION,2002-12-14 00:00:00+00:00,42.80923,-0.11503,eabe9306-fd68-4140-83fc-554da92e6268,0,Rupicapra pyrenaica,106066,5220171,Rupicapra pyrenaica,5,5,POINT (-0.11503 42.80923),"(-0.11503, 42.80923)",True,2002,12
24,35466,868719,1880213521,,HUMAN_OBSERVATION,2004-06-25 00:00:00+00:00,42.81604,0.12905999999999998,eabe9306-fd68-4140-83fc-554da92e6268,0,Rupicapra pyrenaica,106066,5220171,Rupicapra pyrenaica,5,17,POINT (0.12906 42.81604),"(0.12905999999999998, 42.81604)",True,2004,6
26,35504,868757,1880214226,,HUMAN_OBSERVATION,2008-07-01 00:00:00+00:00,42.66199,1.35534,eabe9306-fd68-4140-83fc-554da92e6268,0,Rupicapra pyrenaica,106066,5220171,Rupicapra pyrenaica,5,5,POINT (1.35534 42.66199),"(1.35534, 42.66199)",True,2008,7
27,37578,870831,1880817969,,HUMAN_OBSERVATION,2005-12-31 00:00:00+00:00,42.49343,2.4534,74c1446c-cbe7-485a-9a71-b39ccf4fd9a5,0,Rupicapra pyrenaica,106066,5220171,Rupicapra pyrenaica,5,4,POINT (2.4534 42.49343),"(2.4534, 42.49343)",True,2005,12
35,62968,896221,1899941518,,HUMAN_OBSERVATION,2017-06-11 00:00:00+00:00,42.757,0.648,f3278405-0943-41a0-9f04-3a7733ec344d,0,Rupicapra pyrenaica pyrenaica,106068,7261457,Rupicapra pyrenaica,3,3,POINT (0.648 42.757),"(0.648, 42.757)",True,2017,6
36,62980,896233,1899941781,,HUMAN_OBSERVATION,2017-07-16 00:00:00+00:00,42.848,0.682,f3278405-0943-41a0-9f04-3a7733ec344d,0,Rupicapra pyrenaica pyrenaica,106068,7261457,Rupicapra pyrenaica,3,3,POINT (0.6820000000000001 42.848),"(0.682, 42.848)",True,2017,7
37,62983,896236,1899941815,,HUMAN_OBSERVATION,2017-07-15 00:00:00+00:00,42.812,0.6709999999999999,f3278405-0943-41a0-9f04-3a7733ec344d,0,Rupicapra pyrenaica pyrenaica,106068,7261457,Rupicapra pyrenaica,3,16,POINT (0.6709999999999999 42.812),"(0.6709999999999999, 42.812)",True,2017,7
38,62989,896242,1899941859,,HUMAN_OBSERVATION,2017-07-15 00:00:00+00:00,42.839,0.682,f3278405-0943-41a0-9f04-3a7733ec344d,0,Rupicapra pyrenaica pyrenaica,106068,7261457,Rupicapra pyrenaica,3,3,POINT (0.6820000000000001 42.839),"(0.682, 42.839)",True,2017,7
39,62993,896246,1899941894,,HUMAN_OBSERVATION,2017-07-29 00:00:00+00:00,42.659,0.6890000000000001,f3278405-0943-41a0-9f04-3a7733ec344d,0,Rupicapra pyrenaica pyrenaica,106068,7261457,Rupicapra pyrenaica,3,16,POINT (0.6890000000000001 42.659),"(0.6890000000000001, 42.659)",True,2017,7
40,63011,896264,1899942095,,HUMAN_OBSERVATION,2017-05-13 00:00:00+00:00,42.615,0.727,f3278405-0943-41a0-9f04-3a7733ec344d,0,Rupicapra pyrenaica pyrenaica,106068,7261457,Rupicapra pyrenaica,3,3,POINT (0.727 42.615),"(0.727, 42.615)",True,2017,5
41,63021,896274,1899942259,,HUMAN_OBSERVATION,2017-09-06 00:00:00+00:00,42.84,0.743,f3278405-0943-41a0-9f04-3a7733ec344d,0,Rupicapra pyrenaica pyrenaica,106068,7261457,Rupicapra pyrenaica,2,3,POINT (0.743 42.84),"(0.743, 42.84)",True,2017,9
42,63024,896277,1899942270,,HUMAN_OBSERVATION,2017-10-07 00:00:00+00:00,42.831,0.743,f3278405-0943-41a0-9f04-3a7733ec344d,0,Rupicapra pyrenaica pyrenaica,106068,7261457,Rupicapra pyrenaica,3,3,POINT (0.743 42.831),"(0.743, 42.831)",True,2017,10
43,63038,896291,1899942442,,HUMAN_OBSERVATION,2017-06-11 00:00:00+00:00,42.769,0.758,f3278405-0943-41a0-9f04-3a7733ec344d,0,Rupicapra pyrenaica pyrenaica,106068,7261457,Rupicapra pyrenaica,3,3,POINT (0.758 42.769),"(0.758, 42.769)",True,2017,6
44,63050,896303,1899942567,,HUMAN_OBSERVATION,2017-05-20 00:00:00+00:00,42.81399999999999,0.7809999999999999,f3278405-0943-41a0-9f04-3a7733ec344d,0,Rupicapra pyrenaica pyrenaica,106068,7261457,Rupicapra pyrenaica,14,16,POINT (0.7809999999999999 42.81399999999999),"(0.7809999999999999, 42.81399999999999)",True,2017,5
45,63062,896315,1899942754,,HUMAN_OBSERVATION,2014-07-20 00:00:00+00:00,42.779,0.843,f3278405-0943-41a0-9f04-3a7733ec344d,0,Rupicapra pyrenaica pyrenaica,106068,7261457,Rupicapra pyrenaica,3,3,POINT (0.843 42.779),"(0.843, 42.779)",True,2014,7
